time,Sitio dos Pintos,Jiquiá,Alto do Mandú,COHAB,Passarinho,Totó,Torreão,Curado,Graças,Espinheiro,Apipucos,Porto de Madeira,Brejo da Guabiraba,Poço,Jordão,Areias,Prado,Campo Grande,Várzea,Parnamirim,Casa Forte,Ibura,Caxangá,Coelhos,Ilha do Retiro,Cabanga,Morro da Conceição,Macaxeira,Casa Amarela,Coqueiral,Mustardinha,Estância,Jaqueira,Beberibe,Afogados,Arruda,Dois Unidos,Linha do Tiro,Imbiribeira,Madalena,Tamarineira,Pina,Alto José do Pinho,Ilha Joana Bezerra,Peixinhos,Santo Antoônio,Torre,Guabiraba,Soledade,Iputinga,Brasília Teimosa,Barro,Tejipió,Bongi,São José,Zumbi,Sancho,Agua Fria,Mangueira,Torrões,Aflitos,Jardim São Paulo,Monteiro,Santana,Alto Santa Terezinha,Cajueiro Seco,Cordeiro,Rosarinho,Ponto de Parada,Derby,Paissandú,Alto José Bonifácio,Brejo de Beberibe,Córrego do Jenipapo,Santo Amaro,Boa Vista,Encruzilhada,Ilha do Leite,San Martin,IPSEP,Boa Viagem,Cidade Universitária,Nova Descoberta,Bomba do Hemetério,Engenho do Meio,Mangabeira,Hipódramo,Jordão Baixo,Caçote,Dois Irmãos,Fundão,Campina do Barreto,Vasco da Gama,total
2015/10/22,0,1,0,21,0,1,0,0,0,0,0,1,0,0,1,0,2,7,1,0,0,6,0,0,3,0,1,0,0,0,2,0,0,0,17,2,1,0,2,9,0,0,1,4,15,0,0,0,0,1,3,0,0,0,1,0,0,2,0,2,0,0,1,0,0,0,3,0,0,0,0,0,0,0,9,0,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,127
2015/10/23,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,0,4,1,0,1,0,0,0,1,0,2,0,0,1,7,1,0,0,0,1,0,3,0,6,0,0,1,0,0,0,1,0,0,0,1,0,1,2,3,1,0,1,0,0,0,1,14,0,0,0,0,0,0,0,2,0,0,0,4,0,1,0,0,1,0,3,0,0,0,0,0,1,2,88
2015/10/24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,15
2015/10/25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,20
2015/10/26,1,1,1,6,0,0,0,1,1,0,0,0,0,0,0,2,2,12,1,0,0,6,1,1,0,0,0,1,2,0,4,0,0,0,5,0,1,3,7,0,0,2,2,5,0,0,4,0,0,2,2,0,1,3,1,2,0,4,1,5,0,1,3,0,0,0,2,0,0,0,0,0,0,0,8,0,1,0,0,0,1,0,7,0,0,0,0,0,0,0,0,1,3,120
2015/10/27,1,1,0,2,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,1,3,0,1,0,0,2,0,0,0,2,3,0,0,5,0,0,0,0,1,0,0,1,3,1,0,1,1,0,0,4,0,0,0,7,1,0,2,4,37,0,1,2,0,0,6,3,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,110
2015/10/28,1,1,0,5,1,0,0,0,0,0,0,0,0,0,0,1,0,8,2,0,0,2,1,3,0,0,4,0,1,1,1,1,0,1,3,1,4,0,0,10,0,2,1,2,1,0,3,1,0,4,0,1,1,0,2,0,0,1,3,23,0,5,6,0,0,0,10,0,0,0,0,2,0,0,4,0,0,0,1,1,0,0,1,0,0,4,0,0,1,0,0,0,0,132
2015/10/29,0,0,0,4,0,0,0,0,1,0,0,0,0,0,1,1,1,10,2,0,0,1,0,0,0,0,1,0,1,0,0,2,0,0,0,2,0,0,0,2,0,4,1,1,0,0,0,0,0,0,6,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,2,0,0,0,0,0,0,0,6,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,0,0,2,64
2015/10/30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,18
2015/10/31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
2015/11/01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
2015/11/02,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18
2015/11/03,1,0,1,5,0,0,0,0,1,0,0,0,0,0,1,2,3,2,7,0,0,3,2,0,0,1,2,1,2,0,2,4,0,0,9,1,0,0,1,1,1,4,6,5,2,0,1,2,0,10,1,0,0,1,2,1,0,5,1,3,0,1,3,0,1,0,8,0,0,0,0,2,0,0,9,0,0,0,1,0,1,1,1,3,1,0,0,0,0,2,0,4,2,137
2015/11/04,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,1,3,0,0,6,0,0,0,0,1,0,1,2,0,4,0,1,9,1,1,0,3,14,1,6,4,3,0,0,2,0,0,4,3,2,1,0,3,0,0,3,1,4,0,1,0,0,0,0,3,0,0,0,0,11,0,0,0,1,1,0,1,1,4,0,2,0,0,2,0,0,0,0,0,0,0,119
2015/11/05,0,0,0,4,0,0,0,0,0,0,1,1,0,0,2,2,0,1,0,0,0,8,2,0,0,0,2,0,2,0,0,1,0,0,1,1,0,0,2,5,1,5,0,3,0,0,2,0,0,2,2,0,0,1,1,0,0,1,1,8,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,1,0,0,1,0,0,0,0,0,1,0,74
2015/11/06,0,0,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,3,0,4,0,2,0,0,2,1,2,0,0,0,7,0,0,0,1,0,0,1,0,3,0,0,2,0,0,1,1,0,0,0,2,8,0,0,1,16,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,74
2015/11/07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2015/11/08,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10
2015/11/09,0,0,0,7,0,1,0,0,0,0,0,0,0,0,0,2,2,9,3,0,0,11,0,1,0,0,1,1,3,0,1,0,0,1,4,0,0,0,9,7,0,15,3,1,0,0,1,0,0,2,5,4,1,0,1,0,0,3,2,21,0,0,3,0,1,0,0,0,0,0,0,2,0,0,7,1,1,0,0,1,0,0,1,5,0,1,0,0,0,1,0,2,4,152
2015/11/10,1,0,0,3,2,0,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,5,1,3,0,2,2,2,3,0,1,1,0,0,5,0,0,2,3,8,0,5,9,3,0,0,2,1,0,17,2,0,1,1,3,2,0,5,3,25,0,1,0,0,0,1,9,0,0,0,0,4,1,0,1,1,0,0,0,0,6,0,8,0,0,5,1,0,0,0,1,1,4,173
2015/11/11,0,0,0,7,1,0,0,0,0,0,0,11,0,0,0,0,0,2,5,0,0,3,3,4,0,0,1,0,3,1,3,1,0,1,4,2,1,0,5,5,3,0,14,7,0,0,7,0,1,6,4,1,0,1,1,0,0,0,0,20,1,1,0,0,0,1,10,0,0,0,0,4,0,1,1,0,1,0,1,0,6,0,5,0,0,0,0,0,0,0,0,1,1,162
2015/11/12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,2,2,1,3,1,0,0,1,0,4,0,0,3,0,3,0,0,7,0,0,9,1,0,0,50,26,5,8,4,6,0,0,2,0,0,4,1,0,0,1,0,0,0,1,2,3,0,0,6,0,0,0,8,0,0,0,0,4,0,0,1,0,3,0,0,0,3,0,5,1,0,2,0,0,0,0,0,0,1,197
2015/11/13,0,1,0,5,1,0,0,1,0,0,1,0,0,1,4,1,1,1,2,1,0,5,1,1,0,1,1,0,3,0,3,0,0,0,10,1,2,1,4,5,0,4,3,6,0,0,0,0,0,3,4,0,1,0,1,3,0,3,3,7,0,2,1,0,0,0,3,1,0,0,0,3,0,0,2,0,1,0,1,0,13,0,1,4,0,1,0,0,0,0,0,1,0,130
2015/11/14,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,18
2015/11/15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,17
2015/11/16,0,1,1,8,0,0,0,1,0,0,0,3,0,0,4,0,0,3,0,0,0,9,1,0,0,1,1,2,2,1,2,5,0,0,16,1,2,1,9,4,0,1,7,6,0,0,3,0,0,14,6,1,1,0,0,0,1,12,3,16,0,0,4,0,0,0,5,0,0,0,0,3,0,0,9,0,0,0,1,0,5,1,4,2,1,1,0,0,0,0,0,0,3,188
2015/11/17,0,0,0,5,1,0,0,0,1,0,0,2,0,0,1,2,0,3,6,0,0,9,0,3,0,0,1,3,3,2,2,0,1,0,12,1,0,1,3,4,0,2,6,4,1,1,4,2,0,13,7,1,0,0,0,1,0,9,0,5,1,0,4,0,1,1,2,0,1,0,0,6,0,2,0,0,0,0,0,2,3,0,6,1,1,3,0,0,0,0,1,2,4,163
2015/11/18,0,0,6,9,0,0,0,0,0,0,0,0,0,0,1,1,0,0,6,0,0,12,0,1,0,0,1,3,9,0,20,1,0,0,41,5,0,1,5,1,0,7,2,4,1,0,3,1,0,2,3,0,0,0,1,0,0,3,1,11,0,0,0,0,0,2,6,0,0,0,0,16,0,0,5,0,0,0,0,0,0,0,6,5,2,0,0,0,0,1,0,1,5,211
2015/11/19,0,0,0,13,0,0,0,0,1,0,1,0,0,0,1,0,1,4,6,0,0,6,0,0,0,0,1,3,0,0,10,1,0,1,24,1,2,3,11,4,0,16,5,2,0,0,2,0,0,3,4,0,0,0,0,2,0,15,1,8,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,1,1,0,1,0,0,0,0,3,1,171
2015/11/20,0,0,10,23,0,0,0,0,0,0,0,1,0,1,2,3,0,1,2,0,0,10,1,3,0,0,0,0,2,0,2,0,0,0,16,3,3,1,6,15,0,36,0,5,0,0,1,0,0,6,5,0,0,1,1,0,0,3,1,9,0,0,2,0,0,5,1,0,0,0,0,1,0,0,0,1,0,0,3,0,2,0,2,1,0,0,0,0,0,0,0,1,1,193
2015/11/21,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17
2015/11/22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
2015/11/23,0,0,0,15,0,0,0,1,0,0,1,1,0,0,6,2,1,0,7,0,0,12,1,3,0,0,7,1,2,0,5,2,0,0,36,1,0,2,2,3,0,9,4,13,0,0,2,0,0,6,0,0,1,0,0,1,1,2,0,7,0,3,0,1,0,0,4,0,0,0,0,3,0,1,3,0,0,0,1,0,1,1,7,1,1,1,0,0,0,0,2,0,7,194
2015/11/24,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,2,12,0,0,13,1,2,0,0,3,2,3,0,4,0,0,0,14,5,1,2,2,5,0,0,7,14,0,1,1,1,0,14,2,1,0,4,0,2,0,2,1,6,0,1,0,0,0,0,9,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,3,158
2015/11/25,0,1,3,14,2,0,0,0,0,1,0,0,0,0,2,1,0,5,2,0,0,11,0,0,0,3,3,1,1,1,4,0,0,1,47,2,0,1,5,0,1,4,5,3,0,0,0,2,0,5,2,0,0,0,2,0,0,3,3,1,0,1,7,0,0,0,3,0,0,0,0,3,1,0,6,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,0,2,0,170
2015/11/26,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,12,5,0,0,7,1,4,0,0,1,1,7,1,9,1,0,0,27,6,3,1,3,1,0,2,1,6,0,0,2,1,0,2,6,1,1,0,0,0,0,1,3,6,0,0,6,0,1,0,1,0,0,0,0,1,0,0,3,0,0,0,0,10,4,0,4,1,0,0,1,0,0,1,0,2,1,165
2015/11/27,0,0,3,7,1,0,0,1,0,0,0,0,0,0,5,7,0,4,0,0,0,5,1,0,0,1,0,2,5,4,1,0,0,2,14,2,2,0,1,6,0,4,0,10,4,0,5,1,0,2,1,0,1,1,1,2,0,2,0,2,0,0,5,1,0,0,2,1,0,0,0,2,0,0,3,0,0,0,0,2,1,0,1,2,1,2,0,0,0,1,1,2,0,137
2015/11/28,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,24
2015/11/29,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,2,2,1,0,2,0,0,2,7,0,0,0,0,1,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,41
2015/11/30,0,1,4,7,0,0,0,0,0,1,0,0,0,0,2,3,7,1,9,0,1,6,0,7,0,0,4,7,13,0,12,0,0,1,16,4,1,3,5,9,0,3,12,10,2,0,1,2,0,6,2,1,1,0,4,0,0,1,3,2,1,0,4,0,0,0,4,0,0,0,0,3,0,0,8,2,2,0,1,0,5,0,13,1,0,2,0,0,0,0,0,1,6,227
2015/12/01,0,0,4,9,3,0,0,0,0,1,3,0,0,0,5,2,0,2,3,0,0,9,0,4,0,0,5,6,4,0,2,0,0,4,16,5,1,5,12,7,0,7,6,19,1,0,4,1,0,5,5,0,0,1,2,0,0,4,3,2,0,1,0,0,0,0,4,1,0,0,0,4,0,2,2,2,0,0,0,0,4,0,10,3,0,0,0,0,0,0,0,0,2,207
2015/12/02,0,4,3,13,0,0,0,0,0,1,0,0,0,0,4,3,0,2,12,0,1,6,0,1,0,0,2,3,8,0,0,2,0,2,11,2,2,0,10,6,1,13,5,0,1,0,2,0,0,12,4,0,0,5,0,2,2,9,1,3,0,3,1,0,0,0,4,0,0,0,0,2,0,0,1,0,0,1,1,2,4,0,4,1,2,3,0,0,0,4,0,1,6,198
2015/12/03,0,0,4,4,1,0,0,1,2,0,0,0,0,0,1,2,1,1,7,0,0,15,0,2,0,0,5,2,5,3,1,1,0,1,9,4,2,0,5,0,0,11,12,19,1,0,5,1,0,9,0,0,0,2,1,0,0,6,1,2,0,0,0,0,2,0,1,0,0,1,0,3,1,5,0,1,1,0,0,2,1,0,7,0,0,1,0,0,0,0,0,4,5,184
2015/12/04,0,0,3,7,0,0,0,0,0,0,0,0,0,0,2,1,0,0,8,0,0,4,0,7,0,0,2,1,4,1,2,0,0,3,19,0,4,0,11,0,0,7,3,5,11,0,2,0,0,12,2,0,1,0,0,1,0,5,1,4,0,2,0,0,0,0,2,0,0,0,0,4,0,1,4,2,1,0,0,3,3,0,9,4,1,0,0,0,0,1,0,2,6,178
2015/12/05,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,1,1,0,0,2,0,0,0,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,3,0,0,2,1,0,2,0,1,1,0,0,0,0,0,0,0,0,1,45
2015/12/06,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,24
2015/12/07,0,0,2,8,0,0,0,0,0,0,0,2,0,0,1,3,0,2,5,0,0,14,0,3,0,1,4,1,4,1,2,2,0,1,6,1,5,0,6,2,0,3,10,0,0,0,3,1,1,11,1,2,1,1,0,0,0,8,2,3,0,2,2,0,1,0,4,0,0,1,0,6,0,0,3,0,0,0,0,6,3,0,14,8,0,2,0,0,0,0,0,0,11,186
2015/12/08,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,3,0,0,0,3,0,0,0,2,0,0,6,0,0,0,1,0,0,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1,0,2,1,1,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,1,2,45
2015/12/09,1,1,1,13,1,0,0,0,1,1,0,0,0,0,3,5,0,3,8,0,0,16,0,4,1,0,1,4,4,1,3,1,0,3,12,0,6,7,7,1,0,5,4,1,0,0,1,1,0,2,2,2,0,0,0,0,0,13,0,5,0,3,0,1,1,0,1,0,2,0,0,2,0,5,2,0,0,0,3,2,6,0,9,0,1,1,0,0,0,0,0,3,3,190
2015/12/10,0,0,5,2,1,0,0,0,1,0,0,0,0,1,1,3,0,0,3,0,0,4,0,10,0,1,0,5,4,1,0,3,0,1,12,0,1,4,12,0,0,2,2,5,1,0,1,1,0,6,0,1,1,1,1,3,0,3,0,1,0,2,0,0,0,0,3,0,0,0,0,3,0,0,3,1,2,0,2,0,3,0,4,2,0,2,0,0,0,0,0,1,6,138
2015/12/11,0,0,1,8,3,0,0,1,0,0,1,2,0,0,5,4,0,2,4,0,0,10,0,4,1,0,3,0,6,1,1,0,0,1,25,0,1,1,1,4,1,3,3,0,2,0,1,1,0,6,2,1,0,1,0,2,0,13,1,4,0,2,0,0,0,2,1,0,0,0,0,3,0,1,3,2,0,0,1,1,2,0,4,3,1,0,0,0,1,0,0,3,1,162
2015/12/12,0,0,0,1,2,0,0,0,1,2,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,30
2015/12/13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,1,4,0,0,0,0,0,0,1,1,0,0,0,1,0,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,28
2015/12/14,0,0,0,9,2,0,0,0,1,0,0,0,0,0,7,3,0,0,6,0,0,5,0,3,0,1,1,7,11,1,3,0,0,1,14,2,3,0,7,0,0,4,4,4,5,0,4,1,0,22,1,4,0,0,1,1,0,14,0,7,0,2,0,0,1,0,4,0,1,0,0,1,0,0,4,2,0,0,3,2,2,0,8,5,8,1,0,0,0,0,0,1,10,214
2015/12/15,0,1,2,18,1,1,1,0,0,1,0,1,0,0,1,2,0,1,3,0,0,14,0,2,0,0,12,4,20,1,2,0,0,5,6,1,6,2,7,2,0,0,3,0,0,0,2,0,0,6,0,0,1,3,0,0,0,10,0,1,0,2,1,1,3,0,0,0,0,0,0,4,0,3,4,0,0,0,0,1,1,0,8,10,1,4,0,0,0,2,1,3,6,198
2015/12/16,2,1,1,14,1,0,0,0,0,0,0,0,0,0,0,2,0,1,4,0,0,7,1,5,2,0,2,6,31,1,1,0,0,2,5,1,3,0,6,2,0,2,3,3,0,0,0,1,0,2,2,0,0,1,0,0,0,5,3,2,0,1,0,0,2,0,3,0,0,0,0,1,1,3,0,1,0,0,0,2,3,0,6,3,1,0,0,0,0,0,0,6,8,166
2015/12/17,0,2,0,8,0,0,0,0,0,0,0,0,0,1,1,0,0,1,7,0,1,1,0,2,1,0,3,9,6,1,8,3,0,0,11,0,2,2,6,0,2,2,2,0,1,0,0,0,0,7,1,3,0,3,0,1,11,2,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,2,2,2,0,0,2,3,1,1,8,1,0,0,1,0,1,0,0,0,7,149
2015/12/18,0,1,2,11,1,0,0,0,0,0,0,0,0,1,2,7,0,3,6,0,0,8,0,0,0,0,0,6,5,2,11,0,0,0,11,1,2,1,4,1,0,4,2,2,0,0,1,0,1,2,3,3,1,4,0,0,0,2,0,1,0,2,1,0,0,0,1,0,0,1,0,2,0,0,0,1,1,0,2,1,2,0,6,2,0,0,0,0,0,0,0,2,1,137
2015/12/19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,1,0,1,0,0,3,1,0,0,0,1,0,0,1,2,1,0,5,0,0,7,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,37
2015/12/20,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,0,4,0,1,0,3,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,28
2015/12/21,1,0,1,14,2,0,0,1,0,1,1,0,0,1,0,5,1,0,5,0,0,15,0,2,1,2,3,10,8,2,4,3,0,4,23,1,2,2,7,3,1,7,3,3,0,0,3,1,0,3,2,0,0,0,2,0,0,15,3,0,0,1,0,0,3,1,0,0,0,0,0,5,0,1,2,0,0,0,3,2,4,0,11,1,0,5,0,0,1,0,0,0,6,214
2015/12/22,0,1,1,11,2,0,0,0,0,0,0,0,0,0,3,6,0,3,7,0,0,8,1,2,0,0,9,5,11,1,1,2,0,1,20,0,0,2,10,1,0,5,1,3,0,0,3,0,0,6,3,2,0,0,1,0,0,5,6,4,0,2,0,0,0,0,1,0,0,0,0,1,1,2,2,3,1,0,2,5,1,1,7,1,0,0,1,0,0,0,1,0,5,184
2015/12/23,0,0,0,8,0,0,0,0,1,0,0,0,0,1,1,2,0,1,2,0,1,4,0,3,1,1,1,8,9,0,0,0,0,0,5,0,2,1,4,0,0,1,3,0,0,0,0,0,0,7,2,1,0,1,1,0,0,6,2,2,0,1,0,0,0,1,2,0,0,0,0,0,0,0,2,0,0,0,2,0,1,0,4,1,0,0,0,0,0,1,0,0,5,102
2015/12/24,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,22
2015/12/25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
2015/12/26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,1,2,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,3,2,0,0,0,0,0,0,0,0,4,33
2015/12/27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,1,20
2015/12/28,0,1,3,9,1,1,0,0,0,2,0,1,0,0,0,7,1,2,10,0,3,7,0,2,1,2,3,15,11,4,2,1,0,2,25,1,3,0,10,1,0,9,1,3,0,1,2,1,0,6,8,1,3,3,3,1,1,8,4,2,0,1,1,0,0,0,6,0,0,0,2,1,0,3,4,1,0,0,8,1,3,0,17,15,0,1,0,0,0,0,1,0,15,268
