WARNING: Method definition getData(JuMP.Model) in module Main at /home/cao27/SINGO/Plasmo.jl/src/NetParPipsNlp.jl:65 overwritten at /home/cao27/SINGO/Plasmo.jl/src/NetIpopt.jl:21.
WARNING: Method definition findnode(Any, Any) in module Main at /home/cao27/SINGO/Param/../preprocess.jl:312 overwritten at /home/cao27/SINGO/Param/../preprocessex.jl:369.
presolving:
(round 1, fast)       93 del vars, 93 del conss, 0 add conss, 106 chg bounds, 0 chg sides, 0 chg coeffs, 472 upgd conss, 0 impls, 0 clqs
(round 2, fast)       93 del vars, 93 del conss, 0 add conss, 190 chg bounds, 0 chg sides, 0 chg coeffs, 473 upgd conss, 0 impls, 0 clqs
(round 3, medium)     93 del vars, 93 del conss, 0 add conss, 190 chg bounds, 0 chg sides, 0 chg coeffs, 474 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 2 medium, 1 exhaustive):
 93 deleted vars, 93 deleted constraints, 0 added constraints, 191 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 989 variables (0 bin, 0 int, 0 impl, 989 cont) and 987 constraints
      1 constraints of type <linear>
    472 constraints of type <abspower>
    514 constraints of type <quadratic>
Presolving Time: 0.00

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7900 |  4311 |  4504k| 569.4 | 725M| 2.332994e+01 | 3.851427e+01 |  65.09%
   8000 |  4371 |  4554k| 568.5 | 732M| 2.333217e+01 | 3.851427e+01 |  65.07%
   8100 |  4425 |  4600k| 567.1 | 740M| 2.337080e+01 | 3.851427e+01 |  64.80%
   8200 |  4487 |  4646k| 565.9 | 749M| 2.339179e+01 | 3.851427e+01 |  64.65%
   8300 |  4555 |  4699k| 565.4 | 758M| 2.351875e+01 | 3.851427e+01 |  63.76%
   8400 |  4625 |  4741k| 563.7 | 766M| 2.351994e+01 | 3.851427e+01 |  63.75%
   8500 |  4681 |  4784k| 562.1 | 774M| 2.352965e+01 | 3.851427e+01 |  63.68%
   8600 |  4749 |  4832k| 561.1 | 785M| 2.357834e+01 | 3.851427e+01 |  63.35%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8700 |  4807 |  4875k| 559.6 | 793M| 2.359530e+01 | 3.851427e+01 |  63.23%
   8800 |  4863 |  4924k| 558.8 | 801M| 2.363524e+01 | 3.851427e+01 |  62.95%
   8900 |  4915 |  4969k| 557.6 | 810M| 2.367575e+01 | 3.851427e+01 |  62.67%
   9000 |  4963 |  5014k| 556.4 | 818M| 2.373661e+01 | 3.851427e+01 |  62.26%
   9100 |  5023 |  5060k| 555.4 | 825M| 2.374251e+01 | 3.851427e+01 |  62.22%
   9200 |  5075 |  5110k| 554.7 | 833M| 2.375580e+01 | 3.851427e+01 |  62.13%
   9300 |  5135 |  5161k| 554.3 | 841M| 2.379537e+01 | 3.851427e+01 |  61.86%
   9400 |  5187 |  5205k| 553.0 | 849M| 2.381372e+01 | 3.851427e+01 |  61.73%
   9500 |  5235 |  5256k| 552.6 | 856M| 2.383117e+01 | 3.851427e+01 |  61.61%
   9600 |  5287 |  5302k| 551.6 | 863M| 2.386486e+01 | 3.851427e+01 |  61.38%
   9700 |  5345 |  5349k| 550.8 | 870M| 2.387928e+01 | 3.851427e+01 |  61.29%
   9800 |  5407 |  5394k| 549.8 | 878M| 2.387928e+01 | 3.851427e+01 |  61.29%
   9900 |  5461 |  5441k| 549.0 | 885M| 2.389959e+01 | 3.851427e+01 |  61.15%
  10000 |  5509 |  5493k| 548.7 | 891M| 2.394177e+01 | 3.851427e+01 |  60.87%
  10100 |  5565 |  5536k| 547.5 | 898M| 2.399613e+01 | 3.851427e+01 |  60.50%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  10200 |  5609 |  5584k| 546.8 | 905M| 2.401847e+01 | 3.851427e+01 |  60.35%
  10300 |  5671 |  5629k| 545.9 | 912M| 2.403171e+01 | 3.851427e+01 |  60.26%
  10400 |  5739 |  5674k| 545.0 | 920M| 2.409680e+01 | 3.851427e+01 |  59.83%
  10500 |  5785 |  5718k| 544.0 | 927M| 2.411214e+01 | 3.851427e+01 |  59.73%
  10600 |  5835 |  5758k| 542.6 | 933M| 2.415832e+01 | 3.851427e+01 |  59.42%
  10700 |  5885 |  5802k| 541.7 | 940M| 2.415832e+01 | 3.851427e+01 |  59.42%
  10800 |  5953 |  5847k| 540.8 | 948M| 2.418397e+01 | 3.851427e+01 |  59.26%
  10900 |  6001 |  5890k| 539.8 | 958M| 2.420520e+01 | 3.851427e+01 |  59.12%
  11000 |  6039 |  5935k| 539.0 | 965M| 2.424816e+01 | 3.851427e+01 |  58.83%
  11100 |  6099 |  5983k| 538.5 | 973M| 2.431007e+01 | 3.851427e+01 |  58.43%
  11200 |  6147 |  6023k| 537.2 | 979M| 2.431007e+01 | 3.851427e+01 |  58.43%
  11300 |  6207 |  6063k| 536.0 | 989M| 2.432126e+01 | 3.851427e+01 |  58.36%
  11400 |  6255 |  6104k| 534.9 | 995M| 2.433067e+01 | 3.851427e+01 |  58.30%
  11500 |  6311 |  6152k| 534.4 |1003M| 2.436344e+01 | 3.851427e+01 |  58.08%
  11600 |  6373 |  6199k| 533.8 |1010M| 2.437779e+01 | 3.851427e+01 |  57.99%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11700 |  6429 |  6236k| 532.4 |1017M| 2.438421e+01 | 3.851427e+01 |  57.95%
  11800 |  6475 |  6283k| 531.9 |1023M| 2.442364e+01 | 3.851427e+01 |  57.69%
  11900 |  6527 |  6328k| 531.2 |1030M| 2.444824e+01 | 3.851427e+01 |  57.53%
  12000 |  6571 |  6369k| 530.2 |1036M| 2.446754e+01 | 3.851427e+01 |  57.41%
  12100 |  6629 |  6407k| 529.0 |1044M| 2.447128e+01 | 3.851427e+01 |  57.39%
  12200 |  6679 |  6447k| 527.9 |1050M| 2.451898e+01 | 3.851427e+01 |  57.08%
  12300 |  6759 |  6503k| 528.2 |1058M| 2.454347e+01 | 3.851427e+01 |  56.92%
  12400 |  6815 |  6542k| 527.1 |1065M| 2.455930e+01 | 3.851427e+01 |  56.82%
  12500 |  6881 |  6593k| 527.0 |1073M| 2.458333e+01 | 3.851427e+01 |  56.67%
  12600 |  6937 |  6634k| 526.0 |1081M| 2.461359e+01 | 3.851427e+01 |  56.48%
  12700 |  6993 |  6678k| 525.3 |1087M| 2.461943e+01 | 3.851427e+01 |  56.44%
  12800 |  7057 |  6727k| 525.0 |1094M| 2.462362e+01 | 3.851427e+01 |  56.41%
  12900 |  7121 |  6765k| 523.9 |1101M| 2.463263e+01 | 3.851427e+01 |  56.35%
  13000 |  7183 |  6808k| 523.2 |1108M| 2.465053e+01 | 3.851427e+01 |  56.24%
  13100 |  7237 |  6857k| 523.0 |1116M| 2.470720e+01 | 3.851427e+01 |  55.88%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  13200 |  7309 |  6895k| 521.9 |1123M| 2.471818e+01 | 3.851427e+01 |  55.81%
  13300 |  7373 |  6934k| 520.9 |1131M| 2.476925e+01 | 3.851427e+01 |  55.49%
