#1. Node ID,2. Node Name,3. Node longitude,4. Node latitude
N38043,Kidder County,-99.803211,46.913782
N38045,LaMoure County,-98.531088,46.405038
N38047,Logan County,-99.553732,46.497157
N38049,McHenry County,-100.700743,48.179669
N38051,McIntosh County,-99.492968,46.146072
N38053,McKenzie County,-103.249949,47.815379
N38055,McLean County,-101.227016,47.524037
N38057,Mercer County,-101.712049,47.300979
N38059,Morton County,-100.987436,46.82084
N38061,Mountrail County,-102.385064,48.134813
N38063,Nelson County,-98.211495,47.914125
N38065,Oliver County,-101.30705,47.120347
N38067,Pembina County,-97.583136,48.786353
N38069,Pierce County,-99.985438,48.327982
N38071,Ramsey County,-98.834617,48.129972
N38073,Ransom County,-97.654107,46.473332
N38075,Renville County,-101.513019,48.71223
N38077,Richland County,-96.76508,46.265439
N38079,Rolette County,-99.815657,48.837585
N38081,Sargent County,-97.587859,46.166223
N38083,Sheridan County,-100.333635,47.581765
N38085,Sioux County,-100.727458,46.166774
N38087,Slope County,-103.416249,46.418394
N38089,Stark County,-102.784958,46.883324
N38091,Steele County,-97.75048,47.459852
N38093,Stutsman County,-98.73948,46.917429
N38095,Towner County,-99.232995,48.575593
N38097,Traill County,-97.221419,47.489414
N38099,Walsh County,-97.55615,48.392384
N38101,Ward County,-101.324255,48.251003
N38103,Wells County,-99.776162,47.673531
N38105,Williams County,-103.581969,48.198161
N39001,Adams County,-83.519185,38.851155
N39003,Allen County,-84.123687,40.757218
N39005,Ashland County,-82.284305,40.854406
N39007,Ashtabula County,-80.769023,41.792138
N39009,Athens County,-82.09958,39.342729
N39011,Auglaize County,-84.27252,40.543994
N39013,Belmont County,-80.892944,40.042452
N39015,Brown County,-83.892764,38.952078
N39017,Butler County,-84.498421,39.41063
N39019,Carroll County,-81.114233,40.608768
N39021,Champaign County,-83.756495,40.121157
N39023,Clark County,-83.83172,39.927551
N39025,Clermont County,-84.213831,39.104936
N39027,Clinton County,-83.84298,39.411451
N39029,Columbiana County,-80.730613,40.780285
N39031,Coshocton County,-81.863132,40.291486
N39033,Crawford County,-82.873456,40.796314
N39035,Cuyahoga County,-81.677451,41.448408
N39037,Darke County,-84.606299,40.116114
N39039,Defiance County,-84.448702,41.29476
N39041,Delaware County,-83.012316,40.213434
N39043,Erie County,-82.62729,41.40534
N39045,Fairfield County,-82.672891,39.799356
N39047,Fayette County,-83.443856,39.548507
N39049,Franklin County,-82.992171,40.001224
N39051,Fulton County,-84.095238,41.57813
N39053,Gallia County,-82.275222,38.83179
N39055,Geauga County,-81.223418,41.487507
N39057,Greene County,-83.997172,39.725798
N39059,Guernsey County,-81.541964,40.017747
N39061,Hamilton County,-84.509096,39.181054
N39063,Hancock County,-83.642078,41.038819
N39065,Hardin County,-83.673001,40.687272
N39067,Harrison County,-81.052878,40.308308
N39069,Henry County,-84.078123,41.360177
N39071,Highland County,-83.582063,39.21912
N39073,Hocking County,-82.449693,39.524899
N39075,Holmes County,-81.869548,40.568212
N39077,Huron County,-82.613754,41.176384
N39079,Jackson County,-82.610925,39.035842
N39081,Jefferson County,-80.692361,40.365484
N39083,Knox County,-82.454323,40.400283
N39085,Lake County,-81.319872,41.685007
N39087,Lawrence County,-82.538753,38.50139
N39089,Licking County,-82.52159,40.051058
N39091,Logan County,-83.776776,40.382633
N39093,Lorain County,-82.110224,41.391668
N39095,Lucas County,-83.620346,41.651951
N39097,Madison County,-83.378429,39.923532
N39099,Mahoning County,-80.697024,41.048246
N39101,Marion County,-83.127065,40.582108
N39103,Medina County,-81.837739,41.14417
N39105,Meigs County,-82.011139,39.061474
N39107,Mercer County,-84.606448,40.515597
N39109,Miami County,-84.229494,40.039896
N39111,Monroe County,-81.066658,39.743928
N39113,Montgomery County,-84.206384,39.744183
N39115,Morgan County,-81.865949,39.615975
N39117,Morrow County,-82.793839,40.51851
N39119,Muskingum County,-81.996844,39.963489
N39121,Noble County,-81.487122,39.77294
N39123,Ottawa County,-83.080376,41.532537
N39125,Paulding County,-84.588497,41.132652
N39127,Perry County,-82.237977,39.758487
N39129,Pickaway County,-82.992679,39.671077
N39131,Pike County,-83.036586,39.084195
N39133,Portage County,-81.276935,41.18075
N39135,Preble County,-84.625367,39.743238
N39137,Putnam County,-84.115516,41.008256
N39139,Richland County,-82.54039,40.761551
N39141,Ross County,-83.023023,39.341679
N39143,Sandusky County,-83.100451,41.340365
N39145,Scioto County,-82.944686,38.780894
N39147,Seneca County,-83.202108,41.127755
N39149,Shelby County,-84.194302,40.319534
N39151,Stark County,-81.38898,40.837592
N39153,Summit County,-81.511871,41.11615
N39155,Trumbull County,-80.759943,41.240483
N39157,Tuscarawas County,-81.467009,40.481355
N39159,Union County,-83.334873,40.241874
N39161,Van Wert County,-84.565846,40.856227
N39163,Vinton County,-82.504249,39.241186
N39165,Warren County,-84.24395,39.423255
N39167,Washington County,-81.517688,39.409803
N39169,Wayne County,-81.864476,40.836466
N39171,Williams County,-84.57175,41.532546
N39173,Wood County,-83.602769,41.453257
N39175,Wyandot County,-83.299297,40.865997
N40001,Adair County,-94.635683,35.887468
N40003,Alfalfa County,-98.317631,36.658546
N40005,Atoka County,-96.097526,34.329959
N40007,Beaver County,-100.638158,36.829383
N40009,Beckham County,-99.511022,35.361158
N40011,Blaine County,-98.428177,35.885203
N40013,Bryan County,-96.386125,33.980731
N40015,Caddo County,-98.339383,35.175959
N40017,Canadian County,-97.766177,35.493359
N40019,Carter County,-97.19745,34.189514
N40021,Cherokee County,-94.995607,35.902314
N40023,Choctaw County,-95.528308,34.019064
N40025,Cimarron County,-102.496037,36.734437
N40027,Cleveland County,-97.450434,35.269308
N40029,Coal County,-96.278199,34.548037
N40031,Comanche County,-98.419449,34.633044
N40033,Cotton County,-98.331491,34.31257
N40035,Craig County,-95.154588,36.679216
N40037,Creek County,-96.226043,35.9754
N40039,Custer County,-98.828737,35.547694
N40041,Delaware County,-94.793251,36.468532
N40043,Dewey County,-99.074156,36.057055
N40045,Ellis County,-99.786963,36.262513
N40047,Garfield County,-97.885455,36.398481
N40049,Garvin County,-97.28949,34.737491
N40051,Grady County,-97.850428,35.112409
N40053,Grant County,-97.779663,36.761056
N40055,Greer County,-99.464241,34.912036
N40057,Harmon County,-99.897391,34.694548
N40059,Harper County,-99.761804,36.768589
N40061,Haskell County,-95.124795,35.239002
N40063,Hughes County,-96.326231,35.079245
N40065,Jackson County,-99.331416,34.657239
N40067,Jefferson County,-97.871654,34.132097
N40069,Johnston County,-96.650068,34.262325
N40071,Kay County,-97.125201,36.744254
N40073,Kingfisher County,-97.91096,35.913869
N40075,Kiowa County,-99.017988,34.936853
N40077,Latimer County,-95.255214,34.88202
N40079,Le Flore County,-94.639064,35.065249
N40081,Lincoln County,-96.882274,35.656322
N40083,Logan County,-97.442909,35.822271
N40085,Love County,-97.170128,33.922696
N40087,McClain County,-97.527577,35.106328
N40089,McCurtain County,-94.814678,33.999674
N40091,McIntosh County,-95.581367,35.385902
N40093,Major County,-98.432369,36.298864
N40095,Marshall County,-96.749333,34.01809
N40097,Mayes County,-95.243222,36.292233
N40099,Murray County,-97.027691,34.507083
N40101,Muskogee County,-95.366561,35.71185
N40103,Noble County,-97.233088,36.324096
N40105,Nowata County,-95.635237,36.774995
N40107,Okfuskee County,-96.337952,35.451094
N40109,Oklahoma County,-97.512375,35.52553
N40111,Okmulgee County,-95.969216,35.617922
N40113,Osage County,-96.228583,36.415208
N40115,Ottawa County,-94.834841,36.857439
N40117,Pawnee County,-96.539216,36.270375
N40119,Payne County,-97.007049,36.0913
N40121,Pittsburg County,-95.721263,34.956346
N40123,Pontotoc County,-96.67319,34.774213
N40125,Pottawatomie County,-96.952883,35.321377
N40127,Pushmataha County,-95.482036,34.327826
N40129,Roger Mills County,-99.659405,35.628485
N40131,Rogers County,-95.650597,36.31533
N40133,Seminole County,-96.631163,35.186227
N40135,Sequoyah County,-94.729702,35.466206
N40137,Stephens County,-97.946619,34.518536
N40139,Texas County,-101.448408,36.712185
N40141,Tillman County,-98.971119,34.382478
N40143,Tulsa County,-95.91151,36.1027
N40145,Wagoner County,-95.627565,36.015963
N40147,Washington County,-95.937432,36.728457
N40149,Washita County,-99.05353,35.314336
N40151,Woods County,-98.708062,36.767497
N40153,Woodward County,-99.383574,36.423748
N41001,Baker County,-117.762087,44.780021
N41003,Benton County,-123.275062,44.573123
N41005,Clackamas County,-122.575016,45.363411
N41007,Clatsop County,-123.841041,46.098894
N41009,Columbia County,-122.929381,45.889969
N41011,Coos County,-124.232445,43.305461
N41013,Crook County,-120.843605,44.283564
N41015,Curry County,-124.327962,42.251867
N41017,Deschutes County,-121.306213,44.090954
N41019,Douglas County,-123.388771,43.239963
N41021,Gilliam County,-120.197022,45.449592
N41023,Grant County,-119.003559,44.451525
N41025,Harney County,-118.986891,43.521602
N41027,Hood River County,-121.565661,45.658959
N41029,Jackson County,-122.858631,42.347769
N41031,Jefferson County,-121.190361,44.591478
N41033,Josephine County,-123.38517,42.404433
N41035,Klamath County,-121.726802,42.285893
N41037,Lake County,-120.476422,42.478434
N41039,Lane County,-123.119235,44.039563
N41041,Lincoln County,-124.002001,44.713731
N41043,Linn County,-122.959471,44.556336
N41045,Malheur County,-117.06114,43.975358
N41047,Marion County,-122.955907,44.960149
N41049,Morrow County,-119.617276,45.739056
N41051,Multnomah County,-122.591156,45.517904
N41053,Polk County,-123.20811,44.920857
N41055,Sherman County,-120.72146,45.518367
N41057,Tillamook County,-123.858484,45.469525
N41059,Umatilla County,-118.967455,45.801243
N41061,Union County,-118.018208,45.341591
N41063,Wallowa County,-117.305634,45.443336
N41065,Wasco County,-121.204066,45.541482
N41067,Washington County,-122.87092,45.486067
N41069,Wheeler County,-120.088844,44.837096
N41071,Yamhill County,-123.136974,45.239528
N42001,Adams County,-77.157037,39.851137
N42003,Allegheny County,-79.971635,40.447811
N42005,Armstrong County,-79.51099,40.769635
N42007,Beaver County,-80.302021,40.684267
N42009,Bedford County,-78.476925,40.054295
N42011,Berks County,-75.909878,40.362681
N42013,Blair County,-78.376585,40.487156
N42015,Bradford County,-76.527899,41.833895
N42017,Bucks County,-75.026366,40.239408
N42019,Butler County,-79.966512,40.821598
N42021,Cambria County,-78.800185,40.408084
N42023,Cameron County,-78.23879,41.502354
N42025,Carbon County,-75.708895,40.871955
N42027,Centre County,-77.836167,40.839811
N42029,Chester County,-75.678116,39.993381
N42031,Clarion County,-79.429465,41.182373
N42033,Clearfield County,-78.499291,40.991528
N42035,Clinton County,-77.448809,41.140123
N42037,Columbia County,-76.389553,41.038653
N42039,Crawford County,-80.098406,41.666386
N42041,Cumberland County,-77.092609,40.205907
N42043,Dauphin County,-76.796486,40.304616
N42045,Delaware County,-75.348866,39.922639
N42047,Elk County,-78.619743,41.419129
N42049,Erie County,-80.07268,42.068563
N42051,Fayette County,-79.71596,39.949204
N42053,Forest County,-79.223165,41.487078
N42055,Franklin County,-77.654852,39.883461
N42057,Fulton County,-78.08615,39.918305
N42059,Greene County,-80.113513,39.876907
N42061,Huntingdon County,-78.002926,40.428603
N42063,Indiana County,-79.1305,40.617473
N42065,Jefferson County,-78.964273,41.085869
N42067,Juniata County,-77.327685,40.573028
N42069,Lackawanna County,-75.636396,41.441461
N42071,Lancaster County,-76.29248,40.07391
N42073,Lawrence County,-80.336455,40.986789
N42075,Lebanon County,-76.443132,40.340342
N42077,Lehigh County,-75.509406,40.597849
N42079,Luzerne County,-75.928422,41.195284
N42081,Lycoming County,-76.981292,41.24927
N42083,McKean County,-78.58325,41.865244
N42085,Mercer County,-80.336703,41.263855
N42087,Mifflin County,-77.615882,40.60427
N42089,Monroe County,-75.305852,41.038639
N42091,Montgomery County,-75.314499,40.169483
N42093,Montour County,-76.630209,40.996765
N42095,Northampton County,-75.320858,40.699145
N42097,Northumberland County,-76.684501,40.874558
N42099,Perry County,-77.154446,40.410783
N42101,Philadelphia County,-75.139476,40.003523
N42103,Pike County,-74.983463,41.302389
N42105,Potter County,-77.935838,41.823262
N42107,Schuylkill County,-76.195872,40.712667
N42109,Snyder County,-76.980927,40.787382
N42111,Somerset County,-79.012353,40.029001
N42113,Sullivan County,-76.492908,41.469615
N42115,Susquehanna County,-75.76923,41.823092
N42117,Tioga County,-77.211057,41.814804
N42119,Union County,-76.959238,40.970242
N42121,Venango County,-79.765355,41.404235
N42123,Warren County,-79.233295,41.853111
N42125,Washington County,-80.146146,40.20836
N42127,Wayne County,-75.307606,41.539728
N42129,Westmoreland County,-79.594629,40.340199
N42131,Wyoming County,-75.938649,41.538722
N42133,York County,-76.75372,39.941929
N44001,Bristol County,-71.284716,41.712608
N44003,Kent County,-71.488956,41.698511
N44005,Newport County,-71.266556,41.548629
N44007,Providence County,-71.449675,41.857227
N44009,Washington County,-71.590046,41.467323
N45001,Abbeville County,-82.422103,34.241575
N45003,Aiken County,-81.774519,33.535704
N45005,Allendale County,-81.291327,32.997052
N45007,Anderson County,-82.61662,34.564685
N45009,Bamberg County,-81.072226,33.267569
N45011,Barnwell County,-81.356749,33.294536
N45013,Beaufort County,-80.786927,32.317957
N45015,Berkeley County,-80.035006,33.059268
N45017,Calhoun County,-80.822118,33.677921
N45019,Charleston County,-79.978136,32.825793
N45021,Cherokee County,-81.648305,35.080959
N45023,Chester County,-81.118573,34.704401
N45025,Chesterfield County,-80.149834,34.681114
N45027,Clarendon County,-80.207955,33.686186
N45029,Colleton County,-80.646921,32.90881
N45031,Darlington County,-79.985464,34.326094
N45033,Dillon County,-79.361598,34.39479
N45035,Dorchester County,-80.212663,32.995941
N45037,Edgefield County,-81.923002,33.713128
N45039,Fairfield County,-81.069334,34.361268
N45041,Florence County,-79.764677,34.106046
N45043,Georgetown County,-79.250947,33.457552
N45045,Greenville County,-82.331257,34.844659
N45047,Greenwood County,-82.147907,34.205171
N45049,Hampton County,-81.116415,32.801597
N45051,Horry County,-78.937681,33.780221
N45053,Jasper County,-81.002142,32.407305
N45055,Kershaw County,-80.650865,34.257249
N45057,Lancaster County,-80.771843,34.804751
N45059,Laurens County,-82.032019,34.509505
N45061,Lee County,-80.266874,34.183585
N45063,Lexington County,-81.218934,33.962205
N45065,McCormick County,-82.297749,33.879301
N45067,Marion County,-79.340476,34.166085
N45069,Marlboro County,-79.671661,34.637958
N45071,Newberry County,-81.573551,34.264651
N45073,Oconee County,-83.002043,34.707527
N45075,Orangeburg County,-80.798783,33.47176
N45077,Pickens County,-82.689713,34.805302
N45079,Richland County,-80.988835,34.067968
N45081,Saluda County,-81.702809,33.99882
N45083,Spartanburg County,-82.007751,34.963891
N45085,Sumter County,-80.389604,33.929496
N45087,Union County,-81.627678,34.733128
N45089,Williamsburg County,-79.733224,33.651948
N45091,York County,-81.051363,34.998556
N46003,Aurora County,-98.529708,43.693726
N46005,Beadle County,-98.2277,44.367306
N46007,Bennett County,-101.785879,43.210572
N46009,Bon Homme County,-97.859901,42.966147
N46011,Brookings County,-96.785884,44.31091
N46013,Brown County,-98.451669,45.475353
N46015,Brule County,-99.191362,43.762674
N46017,Buffalo County,-99.371007,44.059088
N46019,Butte County,-103.766262,44.669688
N46021,Campbell County,-100.100553,45.801272
N46023,Charles Mix County,-98.527816,43.175337
N46025,Clark County,-97.709207,44.825614
N46027,Clay County,-96.936772,42.808955
N46029,Codington County,-97.129856,44.91407
N46031,Corson County,-100.912373,45.758065
N46033,Custer County,-103.514861,43.740721
N46035,Davison County,-98.040431,43.706382
N46037,Day County,-97.519215,45.369062
N46039,Deuel County,-96.660949,44.738673
N46041,Dewey County,-101.110107,45.116562
N46043,Douglas County,-98.369735,43.377636
N46045,Edmunds County,-99.148719,45.453421
N46047,Fall River County,-103.513072,43.387361
N46049,Faulk County,-99.099318,45.061037
N46051,Grant County,-96.658721,45.206943
N46053,Gregory County,-99.27955,43.183504
N46055,Haakon County,-101.572693,44.133291
N46057,Hamlin County,-97.148245,44.646162
N46059,Hand County,-98.991594,44.525472
N46061,Hanson County,-97.771709,43.656069
N46063,Harding County,-103.520304,45.605864
N46065,Hughes County,-100.305301,44.38283
N46067,Hutchinson County,-97.745451,43.336978
N46069,Hyde County,-99.455271,44.519687
N46071,Jackson County,-101.665063,43.649678
N46073,Jerauld County,-98.537954,44.09101
N46075,Jones County,-100.695148,43.89534
N46077,Kingsbury County,-97.408777,44.377105
N46079,Lake County,-97.095038,44.001466
N46081,Lawrence County,-103.805876,44.453405
N46083,Lincoln County,-96.744487,43.441142
N46085,Lyman County,-99.716961,43.953669
N46087,McCook County,-97.348311,43.661486
N46089,McPherson County,-99.243067,45.766155
N46091,Marshall County,-97.628902,45.757886
N46093,Meade County,-103.280064,44.281372
N46095,Mellette County,-100.809211,43.54937
N46097,Miner County,-97.551535,44.01131
N46099,Minnehaha County,-96.731507,43.558266
N46101,Moody County,-96.663373,44.018445
N46102,Oglala Lakota County,-102.47964,43.183372
N46103,Pennington County,-103.210935,44.064853
N46105,Perkins County,-102.331006,45.70961
N46107,Potter County,-99.951949,45.070399
N46109,Roberts County,-96.959096,45.611156
N46111,Sanborn County,-98.14513,44.005619
N46115,Spink County,-98.412881,44.904738
N46117,Stanley County,-100.448102,44.372239
N46119,Sully County,-100.135851,44.703108
N46121,Todd County,-100.780183,43.24927
N46123,Tripp County,-99.846955,43.350237
N46125,Turner County,-97.112768,43.304408
N46127,Union County,-96.592222,42.681007
N46129,Walworth County,-100.311806,45.518483
N46135,Yankton County,-97.396931,42.90126
N46137,Ziebach County,-101.530161,44.929817
N47001,Anderson County,-84.178765,36.081238
N47003,Bedford County,-86.465018,35.512233
N47005,Benton County,-88.090044,36.070898
N47007,Bledsoe County,-85.200314,35.621511
N47009,Blount County,-83.973461,35.753197
N47011,Bradley County,-84.859688,35.167425
N47013,Campbell County,-84.125957,36.381486
N47015,Cannon County,-86.063976,35.799353
N47017,Carroll County,-88.464218,36.018877
N47019,Carter County,-82.203404,36.31899
N47021,Cheatham County,-87.063519,36.272282
N47023,Chester County,-88.62251,35.438266
N47025,Claiborne County,-83.639849,36.4887
N47027,Clay County,-85.562901,36.552828
N47029,Cocke County,-83.174047,35.947274
N47031,Coffee County,-86.124582,35.454229
N47033,Crockett County,-89.120017,35.787543
N47035,Cumberland County,-85.017779,35.955637
N47037,Davidson County,-86.744752,36.137771
N47039,Decatur County,-88.123327,35.606176
N47041,DeKalb County,-85.836916,35.967047
N47043,Dickson County,-87.343938,36.104233
N47045,Dyer County,-89.358361,36.059417
N47047,Fayette County,-89.479763,35.201116
N47049,Fentress County,-84.936669,36.363232
N47051,Franklin County,-86.116159,35.208173
N47053,Gibson County,-88.870969,35.932264
N47055,Giles County,-87.030448,35.192203
N47057,Grainger County,-83.48663,36.266188
N47059,Greene County,-82.832594,36.17748
N47061,Grundy County,-85.722272,35.343196
N47063,Hamblen County,-83.297502,36.215549
N47065,Hamilton County,-85.201806,35.093764
N47067,Hancock County,-83.231102,36.517225
N47069,Hardeman County,-89.018519,35.222929
N47071,Hardin County,-88.225953,35.198544
N47073,Hawkins County,-82.874023,36.463
N47075,Haywood County,-89.267733,35.586198
N47077,Henderson County,-88.402891,35.647965
N47079,Henry County,-88.291369,36.319829
N47081,Hickman County,-87.405499,35.85471
N47083,Houston County,-87.704274,36.304161
N47085,Humphreys County,-87.77509,36.071211
N47087,Jackson County,-85.629403,36.327984
N47089,Jefferson County,-83.453077,36.064823
N47091,Johnson County,-81.844689,36.450066
N47093,Knox County,-83.991621,35.971886
N47095,Lake County,-89.467221,36.356402
N47097,Lauderdale County,-89.537383,35.765131
N47099,Lawrence County,-87.353601,35.237607
N47101,Lewis County,-87.521716,35.533225
N47103,Lincoln County,-86.57174,35.105199
N47105,Loudon County,-84.284282,35.760641
N47107,McMinn County,-84.598722,35.426045
N47109,McNairy County,-88.537496,35.176963
N47111,Macon County,-86.025628,36.535265
N47113,Madison County,-88.824487,35.653504
N47115,Marion County,-85.608797,35.10952
N47117,Marshall County,-86.770825,35.496732
N47119,Maury County,-87.029196,35.635591
N47121,Meigs County,-84.816211,35.502098
N47123,Monroe County,-84.354235,35.518372
N47125,Montgomery County,-87.345978,36.557126
N47127,Moore County,-86.340442,35.296438
N47129,Morgan County,-84.593205,36.098366
N47131,Obion County,-89.07991,36.397163
N47133,Overton County,-85.324939,36.344912
N47135,Perry County,-87.859297,35.653842
N47137,Pickett County,-85.141318,36.565622
N47139,Polk County,-84.568406,35.125195
N47141,Putnam County,-85.503795,36.163157
N47143,Rhea County,-84.954393,35.556758
N47145,Roane County,-84.52216,35.881148
N47147,Robertson County,-86.830273,36.48456
N47149,Rutherford County,-86.450266,35.888267
N47151,Scott County,-84.508258,36.45447
N47153,Sequatchie County,-85.391417,35.355415
N47155,Sevier County,-83.58249,35.864247
N47157,Shelby County,-89.886356,35.131029
N47159,Smith County,-85.968175,36.241313
N47161,Stewart County,-87.800108,36.493716
N47163,Sullivan County,-82.397127,36.529913
N47165,Sumner County,-86.536038,36.396228
N47167,Tipton County,-89.750299,35.47587
N47169,Trousdale County,-86.153351,36.386235
N47171,Unicoi County,-82.394706,36.151274
N47173,Union County,-83.815954,36.245311
N47175,Van Buren County,-85.454611,35.711516
N47177,Warren County,-85.794787,35.695188
N47179,Washington County,-82.433815,36.325615
N47181,Wayne County,-87.790328,35.258132
N47183,Weakley County,-88.773817,36.292493
N47185,White County,-85.488902,35.941573
N47187,Williamson County,-86.846241,35.912269
N47189,Wilson County,-86.409498,36.200347
N48001,Anderson County,-95.683934,31.775312
N48003,Andrews County,-102.539607,32.321401
N48005,Angelina County,-94.716132,31.313526
N48007,Aransas County,-97.072506,28.030687
N48009,Archer County,-98.607348,33.712813
N48011,Armstrong County,-101.392108,35.092208
N48013,Atascosa County,-98.578427,29.041628
N48015,Austin County,-96.219899,29.850973
N48017,Bailey County,-102.744103,34.218733
N48019,Bandera County,-99.031596,29.703518
N48021,Bastrop County,-97.366668,30.142585
N48023,Baylor County,-99.264553,33.591163
N48025,Bee County,-97.733787,28.395559
N48027,Bell County,-97.591674,31.08149
N48029,Bexar County,-98.532945,29.484685
N48031,Blanco County,-98.39208,30.177148
N48033,Borden County,-101.436493,32.757641
N48035,Bosque County,-97.570902,31.862115
N48037,Bowie County,-94.20082,33.436613
N48039,Brazoria County,-95.385044,29.355331
N48041,Brazos County,-96.328757,30.624157
N48043,Brewster County,-103.620129,30.222448
N48045,Briscoe County,-101.234309,34.443465
N48047,Brooks County,-98.144842,27.208714
N48049,Brown County,-98.989268,31.731619
N48051,Burleson County,-96.644593,30.475618
N48053,Burnet County,-98.241706,30.672177
N48055,Caldwell County,-97.674628,29.865312
N48057,Calhoun County,-96.625881,28.589157
N48059,Callahan County,-99.452875,32.351779
N48061,Cameron County,-97.561196,26.047418
N48063,Camp County,-94.985027,32.990171
N48065,Carson County,-101.328264,35.382121
N48067,Cass County,-94.297274,33.080612
N48069,Castro County,-102.272214,34.525081
N48071,Chambers County,-94.768972,29.805419
N48073,Cherokee County,-95.216202,31.913488
N48075,Childress County,-100.223958,34.428092
N48077,Clay County,-98.244798,33.825391
N48079,Cochran County,-102.741038,33.689389
N48081,Coke County,-100.416634,31.904116
N48083,Coleman County,-99.425034,31.808131
N48085,Collin County,-96.690642,33.112899
N48087,Collingsworth County,-100.221748,34.861822
N48089,Colorado County,-96.538931,29.664806
N48091,Comal County,-98.22166,29.764473
N48093,Comanche County,-98.559029,31.972232
N48095,Concho County,-99.857069,31.291192
N48097,Cooke County,-97.13379,33.607384
N48099,Coryell County,-97.83252,31.236375
N48101,Cottle County,-100.30428,34.02779
N48103,Crane County,-102.352663,31.402296
N48105,Crockett County,-101.216615,30.704747
N48107,Crosby County,-101.357576,33.660414
N48109,Culberson County,-104.819502,31.064217
N48111,Dallam County,-102.568672,36.104995
N48113,Dallas County,-96.787649,32.809819
N48115,Dawson County,-101.949301,32.734655
N48117,Deaf Smith County,-102.402802,34.835619
N48119,Delta County,-95.70459,33.374802
N48121,Denton County,-97.014655,33.116408
N48123,DeWitt County,-97.31152,29.099569
N48125,Dickens County,-100.855931,33.5467
N48127,Dimmit County,-99.826991,28.520685
N48129,Donley County,-100.862317,34.943929
N48131,Duval County,-98.391035,27.742533
N48133,Eastland County,-98.845399,32.357306
N48135,Ector County,-102.389586,31.866684
N48137,Edwards County,-100.202797,29.985934
N48139,Ellis County,-96.828008,32.429032
N48141,El Paso County,-106.365548,31.783025
N48143,Erath County,-98.225168,32.21206
N48145,Falls County,-96.951052,31.260935
N48147,Fannin County,-96.181312,33.556926
N48149,Fayette County,-96.901177,29.856137
N48151,Fisher County,-100.413975,32.770889
N48153,Floyd County,-101.374427,34.039808
N48155,Foard County,-99.705226,33.99161
N48157,Fort Bend County,-95.681282,29.620209
N48159,Franklin County,-95.223923,33.122067
N48161,Freestone County,-96.20929,31.700054
N48163,Frio County,-99.108503,28.839468
N48165,Gaines County,-102.658045,32.751995
N48167,Galveston County,-95.019324,29.428137
N48169,Garza County,-101.380565,33.197542
N48171,Gillespie County,-98.908076,30.273641
N48173,Glasscock County,-101.525278,31.8426
N48175,Goliad County,-97.362276,28.710579
N48177,Gonzales County,-97.504312,29.477178
N48179,Gray County,-100.939889,35.530415
N48181,Grayson County,-96.626605,33.644861
N48183,Gregg County,-94.790846,32.49989
N48185,Grimes County,-96.007289,30.439295
N48187,Guadalupe County,-98.107377,29.601993
N48189,Hale County,-101.742413,34.143518
N48191,Hall County,-100.592641,34.664744
N48193,Hamilton County,-98.095686,31.763001
N48195,Hansford County,-101.271246,36.213672
N48197,Hardeman County,-99.701429,34.285182
N48199,Hardin County,-94.25717,30.29938
N48201,Harris County,-95.425716,29.816889
N48203,Harrison County,-94.427274,32.534326
N48205,Hartley County,-102.50231,35.994603
N48207,Haskell County,-99.764733,33.177505
N48209,Hays County,-97.925385,30.009405
N48211,Hemphill County,-100.360755,35.893039
N48213,Henderson County,-95.889359,32.241331
N48215,Hidalgo County,-98.184508,26.235916
N48217,Hill County,-97.17713,31.998194
N48219,Hockley County,-102.333262,33.583536
N48221,Hood County,-97.76226,32.434349
N48223,Hopkins County,-95.589265,33.124495
N48225,Houston County,-95.466359,31.297879
N48227,Howard County,-101.463071,32.241408
N48229,Hudspeth County,-105.546009,31.368286
N48231,Hunt County,-96.104497,33.082058
N48233,Hutchinson County,-101.44712,35.679194
N48235,Irion County,-100.834684,31.270407
N48237,Jack County,-98.168766,33.200241
N48239,Jackson County,-96.594369,28.959201
N48241,Jasper County,-93.993279,30.731569
N48243,Jeff Davis County,-103.99692,30.608875
N48245,Jefferson County,-94.067627,30.01146
N48247,Jim Hogg County,-98.685247,27.303139
N48249,Jim Wells County,-98.062817,27.755632
N48251,Johnson County,-97.322751,32.441328
N48253,Jones County,-99.80506,32.706551
N48255,Karnes County,-97.870329,28.85811
N48257,Kaufman County,-96.358092,32.671244
N48259,Kendall County,-98.717572,29.831401
N48261,Kenedy County,-97.788911,27.104123
N48263,Kent County,-100.625144,33.25047
N48265,Kerr County,-99.159357,30.040273
N48267,Kimble County,-99.727741,30.486259
N48269,King County,-100.29575,33.644368
N48271,Kinney County,-100.41821,29.303419
N48273,Kleberg County,-97.856967,27.491433
N48275,Knox County,-99.703999,33.459835
N48277,Lamar County,-95.534041,33.675491
N48279,Lamb County,-102.324682,34.028312
N48281,Lampasas County,-98.1132,31.095229
N48283,La Salle County,-99.246365,28.353424
N48285,Lavaca County,-97.04381,29.407088
N48287,Lee County,-96.971427,30.274826
N48289,Leon County,-96.04831,31.291285
N48291,Liberty County,-94.925523,30.159245
N48293,Limestone County,-96.519096,31.59043
N48295,Lipscomb County,-100.363063,36.386639
N48297,Live Oak County,-98.108137,28.336604
N48299,Llano County,-98.508665,30.680229
N48301,Loving County,-103.608978,31.777896
N48303,Lubbock County,-101.894337,33.552551
N48305,Lynn County,-101.817174,33.199122
