,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n803,-15.872316568147369,-21.753513164054553,-17.075811389774966,0.0,-0.0,-0.0,-0.0,797.2427916071933,-14.26185209909091,-21.83597737685699,-17.09114601540745,-16.49913091596644,-16.854542871552606,-12.303988903280993,97.24279160719338,97.24279160719338,97.24279160719338,-0.0,-0.0,-0.0,
n804,-14.587637239865694,-20.626525741465226,-16.237873766852193,0.0,-0.0,-0.0,-0.0,797.5874163092492,-13.600586127655161,-20.220179538689745,-15.901469758253578,-16.73638735886365,-17.293654798094668,-12.44356589276967,97.58741630924918,97.58741630924918,97.58741630924918,-0.0,-0.0,-0.0,
n805,-14.75217971589513,-20.959725759772496,-16.574334235413673,0.0,-0.0,-0.0,-0.0,797.5572734496603,-13.409572121876398,-19.883699095873126,-15.565010822170816,-16.8871156331197,-17.3198240182873,-12.419801888504866,97.55727344966031,97.55727344966031,97.55727344966031,-0.0,-0.0,-0.0,
n806,-14.056419547270986,-21.687966521355698,-16.982524384076886,0.0,-0.0,-0.0,-0.0,797.3210539968496,-11.89490828768168,-17.673990254332768,-13.806918028530376,-17.203643754964187,-17.222894284242766,-12.346551846584113,97.3210539968496,97.3210539968496,97.3210539968496,-0.0,-0.0,-0.0,
n807,-14.17910243752247,-21.49185789043233,-16.794138316148555,0.0,-0.0,-0.0,-0.0,797.2723961011881,-11.69879965675831,-17.477911613404956,-13.610809397607005,-17.157711330289935,-17.277247021723124,-12.241960576758315,97.27239610118812,97.27239610118812,97.27239610118812,-0.0,-0.0,-0.0,
n808,-16.089019969166305,-22.8849333133833,-18.090004367291815,0.0,-0.0,-0.0,-0.0,796.6143565050455,-14.448698375754942,-21.46831795837453,-16.697733919663502,-16.771066791745337,-16.59742220294599,-12.042408368094492,96.61435650504546,96.61435650504546,96.61435650504546,-0.0,-0.0,-0.0,
n809,-15.202248313365676,-21.341739205883457,-16.845407855905584,0.0,-0.0,-0.0,-0.0,797.4091509747757,-14.440599813675814,-21.45628541168902,-16.761739966997858,-16.52918104548238,-17.068710981287175,-12.51824598497034,97.40915097477571,97.40915097477571,97.40915097477571,-0.0,-0.0,-0.0,
n810,-15.941171545940694,-22.42373203479531,-17.628447460794785,0.0,-0.0,-0.0,-0.0,796.8297103540742,-14.72775023891526,-21.882922988051224,-17.09503972758312,-16.623769589996005,-16.69133006843246,-12.147217646577806,96.82971035407427,96.82971035407427,96.82971035407427,-0.0,-0.0,-0.0,
n811,-14.578341347714899,-20.746060613364747,-16.357571247667607,0.0,0.053379243920708676,0.053379243920708676,0.053379243920708676,797.5964304251622,-13.525222224441281,-20.099759486393005,-15.781071212690692,-16.780334552853525,-17.304474997134427,-12.421922047594832,97.59643042516225,97.59643042516225,97.59643042516225,0.053379243920708676,0.053379243920708676,0.053379243920708676,
n812,-14.707678615779415,-20.641907145593844,-16.254066318412388,0.0,-0.0,-0.0,-0.0,797.5268228136396,-13.68549511802852,-20.208505084710286,-15.8852787391721,-16.800219362060083,-17.357676865248653,-12.506456159925854,97.5268228136396,97.5268228136396,97.5268228136396,-0.0,-0.0,-0.0,
n813,-16.101766063465558,-22.153049553952236,-17.439022579555687,0.0,-0.0,-0.0,-0.0,796.9143536708414,-14.69124681056223,-21.89515889141275,-17.104598716024114,-16.567667972134345,-16.723675580894785,-12.173210557182964,96.91435367084138,96.91435367084138,96.91435367084138,-0.0,-0.0,-0.0,
n814,-15.213842780084448,-21.33396134979225,-16.763239852727565,0.0,-0.0,-0.0,-0.0,797.4547035488979,-14.352765163334617,-21.406198298922543,-16.689613728244634,-16.497048662624866,-17.04735352369783,-12.49688849998601,97.45470354889792,97.45470354889792,97.45470354889792,-0.0,-0.0,-0.0,
n815,-15.480808845739828,-21.61361298620472,-16.831242141495018,0.0,-0.0,-0.0,-0.0,797.3907149211618,-14.37777446163483,-21.723733023273322,-17.007148452595413,-16.5192534041974,-16.958301021074327,-12.407835997362506,97.39071492116179,97.39071492116179,97.39071492116179,-0.0,-0.0,-0.0,
n816,-13.974143110110285,-21.737583533094643,-17.0406998559309,0.0,-0.0,-0.0,-0.0,797.3621966347765,-11.935662432212085,-17.734541268438594,-13.85422196897732,-17.15976298847848,-17.17901351775706,-12.302671080098406,97.36219663477654,97.36219663477654,97.36219663477654,-0.0,-0.0,-0.0,
n817,-15.766334368137146,-21.722159115679265,-17.0385034321485,0.0,-0.07828836877545776,-0.07828836877545776,-0.07828836877545776,797.3050671971923,-14.31866277572619,-21.87244075065523,-17.15585617997732,-16.502251735680666,-16.882440231285756,-12.332221443978334,97.30506719719237,97.30506719719237,97.30506719719237,-0.07828836877545776,-0.07828836877545776,-0.07828836877545776,
n818,-14.639393960383714,-20.951612120480814,-16.5629616783465,0.0,-0.0,-0.0,-0.0,797.61732639718,-13.419370012496435,-19.8950716529403,-15.57638337923799,-16.85145872053551,-17.268042778066604,-12.363367350082521,97.61732639718007,97.61732639718007,97.61732639718007,-0.0,-0.0,-0.0,
n819,-15.901174302864952,-22.571534080925225,-17.770798166708122,0.0,-0.0,-0.0,-0.0,796.7637479478179,-14.659633201602654,-21.7817171908326,-16.99206953716255,-16.68501426553763,-16.661803595305013,-12.105364093720512,96.76374794781793,96.76374794781793,96.76374794781793,-0.0,-0.0,-0.0,
n820,-14.511601445413504,-20.751281891788974,-16.362631449654664,0.0,-0.013360658380686403,-0.013360658380686403,-0.013360658380686403,797.6317636973954,-13.591962126742676,-20.095416882891598,-15.776713607929828,-16.773217995089063,-17.268880382573684,-12.390209374373818,97.63176369739537,97.63176369739537,97.63176369739537,-0.013360658380686403,-0.013360658380686403,-0.013360658380686403,
n821,-13.71608866987893,-20.435346212481146,-15.964603800124229,0.0,-0.0,-0.0,-0.0,796.8854757270067,-11.181815960678588,-16.591231914957593,-12.9371847781529,-17.103070183796305,-17.11046683291293,-12.27884356193647,96.88547572700672,96.88547572700672,96.88547572700672,-0.0,-0.0,-0.0,
n822,-15.791054679207097,-21.799797112557208,-17.099938440438326,0.0,-0.0,-0.0,-0.0,797.3166023782027,-14.247624738964277,-21.829236580600508,-17.082526536055944,-16.460497939000422,-16.843658270443893,-12.293193246732075,97.31660237820273,97.31660237820273,97.31660237820273,-0.0,-0.0,-0.0,
n823,-14.650849803856193,-20.613112007918602,-16.22446156578429,0.0,-0.0,-0.0,-0.0,797.6209818677668,-13.66379869164566,-20.233559471786702,-15.91487119808439,-16.71024102025709,-17.288200921316726,-12.410715047555916,97.6209818677668,97.6209818677668,97.6209818677668,-0.0,-0.0,-0.0,
n824,-14.059229542800662,-21.634453987354092,-16.945684132851678,0.0,-0.0,-0.0,-0.0,797.3548713612681,-11.831069081257342,-17.635645665101116,-13.776962292986351,-17.150918909193937,-17.234796638266257,-12.335912555934271,97.35487136126811,97.35487136126811,97.35487136126811,-0.0,-0.0,-0.0,
n825,-15.984469678940128,-21.839818278005,-17.14150069063742,0.0,-0.0,-0.0,-0.0,797.2732484853184,-14.252071735874521,-21.737052598085576,-16.981082193728312,-16.44043480280283,-16.795266923497717,-12.244715505533925,97.27324848531839,97.27324848531839,97.27324848531839,-0.0,-0.0,-0.0,
n826,-14.161583462897415,-21.040716207608433,-16.437533988054568,0.0,-0.0,-0.0,-0.0,797.1507398903644,-11.513121657348673,-17.02676993058106,-13.299365050933801,-17.284110051115942,-17.22228690811554,-12.299384441842559,97.15073989036448,97.15073989036448,97.15073989036448,-0.0,-0.0,-0.0,
n827,-14.981387292935898,-21.059981759542378,-16.576887747044456,0.0,-0.0,-0.0,-0.0,797.4595452617275,-14.190011226056479,-21.08397007349374,-16.47087807400474,-16.60711453454813,-17.184881654459325,-12.567707930540182,97.45954526172754,97.45954526172754,97.45954526172754,-0.0,-0.0,-0.0,
n828,-14.751763791624011,-20.426721733672654,-16.03749761646555,0.0,-0.06032307452007558,-0.06032307452007558,-0.06032307452007558,797.6063940153823,-13.719364517914977,-20.41996203974846,-16.10127376604615,-16.683066904267697,-17.390624394311285,-12.435701690038346,97.60639401538229,97.60639401538229,97.60639401538229,-0.06032307452007558,-0.06032307452007558,-0.06032307452007558,
n829,-14.674743908481412,-20.510793233335345,-16.11735603661959,0.0,-0.0,-0.0,-0.0,797.5544411278513,-13.803436017577667,-20.509610798595972,-16.022174491808244,-16.67617829071626,-17.338672893212006,-12.48765457756931,97.55444112785133,97.55444112785133,97.55444112785133,-0.0,-0.0,-0.0,
n830,-15.929250816816038,-22.319145303885055,-17.516709552722197,0.0,-0.0,-0.0,-0.0,796.8878368158702,-14.790340726536078,-21.97591764031269,-17.167689435559485,-16.636198680815706,-16.653829138691176,-12.123728638769244,96.88783681587016,96.88783681587016,96.88783681587016,-0.0,-0.0,-0.0,
n831,-14.051516038293023,-22.088316478291812,-17.327932941780055,0.0,-0.0,-0.0,-0.0,797.5041853239695,-12.27732554133944,-18.3875021865534,-14.364331086732186,-17.10319818535784,-17.207261317756224,-12.295358338564165,97.50418532396948,97.50418532396948,97.50418532396948,-0.0,-0.0,-0.0,
n832,-16.170267555932604,-22.907599351813843,-18.107317982011082,0.0,-0.0,-0.0,-0.0,796.6222493718753,-14.40678190868339,-21.445651919943984,-16.753432821895856,-16.732665456097497,-16.535730412134544,-12.025323923309218,96.62224937187538,96.62224937187538,96.62224937187538,-0.0,-0.0,-0.0,
n833,-16.093368062959268,-22.830057434814357,-18.029934894817988,0.0,-0.0,-0.0,-0.0,796.6567103522617,-14.484323825682875,-21.521248946031584,-16.779772787940225,-16.77402114516389,-16.553325915972117,-11.983968234242825,96.6567103522617,96.6567103522617,96.6567103522617,-0.0,-0.0,-0.0,
n834,-15.857168828538601,-22.361548097457653,-17.512319310220825,0.0,-0.0,-0.0,-0.0,796.8799826035603,-14.80096525435144,-21.991703174300177,-17.180021482688574,-16.68570460363545,-16.629395054793015,-12.094436724623913,96.87998260356032,96.87998260356032,96.87998260356032,-0.0,-0.0,-0.0,
n835,-16.115301801265584,-21.934097962687524,-17.375481734318704,0.0,-0.0,-0.0,-0.0,797.1762869917703,-14.547959272128596,-21.851376337614283,-17.070394708905788,-16.438231807295608,-16.709963327933647,-12.146725455683189,97.17628699177031,97.17628699177031,97.17628699177031,-0.0,-0.0,-0.0,
n836,-14.677755910783123,-20.75744856268888,-16.30479972036318,0.0,-0.0,-0.0,-0.0,797.5344460922497,-13.89404602713436,-20.789434914926744,-16.24077996902446,-16.615132655343306,-17.205843673684818,-12.507637750581708,97.53444609224974,97.53444609224974,97.53444609224974,-0.0,-0.0,-0.0,
n837,-14.609325453725239,-21.472097365733653,-17.04645154488308,0.0,-0.0,-0.0,-0.0,797.6206715302334,-12.971282642948216,-19.273227817036766,-15.056281718698342,-16.99495270357356,-17.266844986995224,-12.193422549510398,97.62067153023337,97.62067153023337,97.62067153023337,-0.0,-0.0,-0.0,
n838,-14.487826907573416,-21.642509877492394,-17.231965304937194,0.0,-0.0,-0.0,-0.0,797.6097391802098,-12.828766646712515,-19.061482773733612,-14.867765010826313,-17.005997606425257,-17.246633718250497,-12.169940580130971,97.60973918020973,97.60973918020973,97.60973918020973,-0.0,-0.0,-0.0,
n839,-15.885868435986549,-21.850099797460377,-17.151782210092797,0.0,-0.0,-0.0,-0.0,797.3006891328768,-14.152810982184825,-21.77893389569734,-17.029752783862623,-16.440975653616526,-16.81477466132529,-12.264252964765898,97.30068913287674,97.30068913287674,97.30068913287674,-0.0,-0.0,-0.0,
n840,-15.407624398233024,-21.560251979730324,-16.731354448591766,0.0,-0.0,-0.0,-0.0,797.4323152854932,-14.328198676425332,-21.627027033010908,-16.910442462333,-16.49116448286797,-16.961561144556004,-12.40993173958454,97.43231528549325,97.43231528549325,97.43231528549325,-0.0,-0.0,-0.0,
n841,-16.24522810157772,-23.077316765864232,-18.28298654680205,0.0,-0.0,-0.0,-0.0,796.5480438247596,-14.284042062327755,-21.275924490930098,-16.595253989951928,-16.742092021301772,-16.485683877364604,-11.962578506210564,96.54804382475955,96.54804382475955,96.54804382475955,-0.0,-0.0,-0.0,
n842,-16.195194681236224,-22.984526493424482,-18.1901962743623,0.0,-0.0,-0.0,-0.0,796.5985314655421,-14.378824401101541,-21.364501768055245,-16.690036328725714,-16.792642601981125,-16.495972715814034,-12.013129086889917,96.59853146554218,96.59853146554218,96.59853146554218,-0.0,-0.0,-0.0,
n843,-16.129874921510815,-22.9627866222195,-18.168570090755978,0.0,-0.0,-0.0,-0.0,796.596760140651,-14.345688629744885,-21.387170954375044,-16.707746054243742,-16.75780539679424,-16.511768434400533,-11.992656131978608,96.59676014065097,96.59676014065097,96.59676014065097,-0.0,-0.0,-0.0,
n844,-16.014580751723308,-21.73739865434201,-17.319356028123888,0.0,-0.0,-0.0,-0.0,797.2142507072563,-14.42992707336099,-21.685535729666483,-16.94083594993377,-16.52911522454702,-16.773781511263287,-12.22331648755147,97.21425070725627,97.21425070725627,97.21425070725627,-0.0,-0.0,-0.0,
n845,-14.798609217887094,-20.915763180863056,-16.432669168365134,0.0,-0.0,-0.09435078589674452,-0.0,797.5580303399848,-14.018463889538737,-20.988888212883406,-16.34641462212317,-16.532102902034048,-17.084054149538463,-12.475061067381557,97.55803033998484,97.55803033998484,97.55803033998484,-0.09435078589674452,-0.0,-0.0,
n846,-14.690802874006575,-21.390619945452315,-16.964952898719826,0.0,-0.0,-0.0,-0.0,797.6374022770485,-13.023944177009044,-19.351470394043197,-15.08431882755269,-16.975122275175014,-17.24819182418566,-12.2368884941308,97.63740227704857,97.63740227704857,97.63740227704857,-0.0,-0.0,-0.0,
n847,-14.043763389559095,-22.116053339155386,-17.43244298798117,0.0,-0.0,-0.0,-0.0,797.5293690433093,-12.172953883429544,-18.313887394218906,-14.306821401650462,-17.065543276130075,-17.151522626448962,-12.259876165209016,97.52936904330932,97.52936904330932,97.52936904330932,-0.0,-0.0,-0.0,
n848,-15.74828281713658,-21.818867369056775,-17.11820817211613,0.0,-0.0,-0.0,-0.0,797.3631998544291,-14.21672076231352,-21.82279857030467,-17.068710633652625,-16.434419370300812,-16.82012757529834,-12.269069888577903,97.36319985442914,97.36319985442914,97.36319985442914,-0.0,-0.0,-0.0,
n849,-16.138477745415788,-22.066774858637437,-17.31981752486509,0.0,-0.0,-0.0,-0.0,797.1265499874098,-14.555577601658541,-21.946210922288273,-17.1578202512426,-16.543222289123836,-16.66100189118759,-12.104885420253986,97.12654998740977,97.12654998740977,97.12654998740977,-0.0,-0.0,-0.0,
n850,-15.02953601743249,-21.154190081549718,-16.585505757637797,0.0,-0.0,-0.0,-0.0,797.5159470006433,-14.254136814091126,-21.2263228306799,-16.582087546675563,-16.50937039401383,-17.071184606043868,-12.487282904488053,97.51594700064337,97.51594700064337,97.51594700064337,-0.0,-0.0,-0.0,
n851,-14.469500728554962,-20.5887891910144,-16.20013874888009,0.0,-0.0,-0.0,-0.0,797.6355002355293,-13.781609889850209,-20.60686011365942,-16.09814804693694,-16.57260318727316,-17.261662858475802,-12.406596430291394,97.63550023552928,97.63550023552928,97.63550023552928,-0.0,-0.0,-0.0,
n852,-14.08558882034004,-21.766888946446034,-17.14082885298724,0.0,-0.0,-0.0,-0.0,797.4050824740335,-12.005806626795652,-17.838758941625244,-13.892901768510233,-17.21065431260147,-17.16990419553661,-12.293561757877956,97.40508247403352,97.40508247403352,97.40508247403352,-0.0,-0.0,-0.0,
n853,-14.010435628185949,-21.694067834711916,-17.04866194296489,0.0,-0.0,-0.0,-0.0,797.4075830488314,-11.897993992647729,-17.74282848002352,-13.860696142351186,-17.20815373780359,-17.227404267082168,-12.351061829423514,97.4075830488314,97.4075830488314,97.4075830488314,-0.0,-0.0,-0.0,
n854,-15.906153973877577,-22.66224727226551,-17.86741922013083,0.0,-0.0816625821767521,-0.0816625821767521,-0.0816625821767521,796.7295914886147,-14.608040712211036,-21.69100399949232,-16.919997189339174,-16.688049510067117,-16.579644002900864,-12.062697810328531,96.7295914886147,96.7295914886147,96.7295914886147,-0.0816625821767521,-0.0816625821767521,-0.0816625821767521,
n855,-15.63224690543278,-21.70048984777991,-17.050513501510697,0.0,-0.0,-0.0,-0.0,797.370667007156,-14.335098283590387,-21.856009501492625,-17.139420672113122,-16.49755404831514,-16.86685882853013,-12.316434491459967,97.37066700715603,97.37066700715603,97.37066700715603,-0.0,-0.0,-0.0,
n856,-15.15911078414201,-21.27626474711797,-16.65191302485314,0.0,-0.0,-0.0,-0.0,797.519279655481,-14.358858084330897,-21.334836546459968,-16.666861128501388,-16.463610141555808,-17.01312507493006,-12.451531210358965,97.51927965548104,97.51927965548104,97.51927965548104,-0.0,-0.0,-0.0,
n857,-16.566787984262685,-22.804060198788132,-18.083613567626998,0.0,-0.0,-0.0,-0.0,796.4472836639343,-14.138946887937147,-21.0999089130006,-16.452114914678035,-16.73445065683387,-16.500696612866587,-11.883125132704434,96.44728366393433,96.44728366393433,96.44728366393433,-0.0,-0.0,-0.0,
n858,-15.625246729876789,-21.655808357639497,-16.94875179541818,0.0,-0.0,-0.0,-0.0,797.3941038814977,-14.23333657749787,-21.81461466064145,-17.093945251107613,-16.478779736547423,-16.893280756930835,-12.342958186487266,97.39410388149768,97.39410388149768,97.39410388149768,-0.0,-0.0,-0.0,
n859,-14.662062316433719,-21.48407891635474,-17.033026994660695,0.0,-0.07491613761743834,-0.07491613761743834,-0.07491613761743834,797.6569885888956,-12.95512241885795,-19.249217548434196,-15.03752430673979,-16.958748197739403,-17.229662678807976,-12.222222888152869,97.65698858889559,97.65698858889559,97.65698858889559,-0.07491613761743834,-0.07491613761743834,-0.07491613761743834,
n860,-16.29140910870044,-21.915133863577413,-17.152906181224658,0.0,-0.0,-0.13757357551000687,-0.0,797.0163947560177,-14.441317701253816,-22.109542105053464,-17.272080151647327,-16.646010017655644,-16.726077619206073,-12.177275226342651,97.01639475601772,97.01639475601772,97.01639475601772,-0.13757357551000687,-0.0,-0.0,
n861,-14.823423266559827,-21.257999552899065,-16.958194200269162,0.0,-0.12331850471961858,-0.12331850471961858,-0.12331850471961858,797.6612241048906,-12.991738342943268,-19.47887611064666,-15.21693922010594,-16.936999483651054,-17.257766979528668,-12.258236934802506,97.66122410489058,97.66122410489058,97.66122410489058,-0.12331850471961858,-0.12331850471961858,-0.12331850471961858,
n862,-15.84964078184787,-22.273731495297483,-17.43710670853988,0.0,-0.0,-0.0,-0.0,796.936477311805,-14.865614088406177,-22.079519776460348,-17.255060343921645,-16.685060270288364,-16.610236428423608,-12.070273537374696,96.93647731180496,96.93647731180496,96.93647731180496,-0.0,-0.0,-0.0,
n863,-15.429615676336686,-21.4510764928874,-16.841224214416403,0.0,-0.0,-0.0,-0.0,797.4772617003316,-14.438068442249968,-21.611171900742864,-16.894587330064955,-16.432567274428163,-16.904982140575093,-12.35400473303028,97.47726170033161,97.47726170033161,97.47726170033161,-0.0,-0.0,-0.0,
n864,-15.800508092347881,-22.35395166683319,-17.533685609305426,0.0,-0.0,-0.0,-0.0,796.8790835781036,-14.805823706203467,-21.99892168397605,-17.18566075986445,-16.69833492716337,-16.61306577651242,-12.06704119231946,96.87908357810363,96.87908357810363,96.87908357810363,-0.0,-0.0,-0.0,
n865,-15.702103119042256,-21.763051231589362,-17.094894613071965,0.0,-0.0,-0.0,-0.0,797.4131143752799,-14.262652859512484,-21.758442593542416,-17.03794899176475,-16.44905077910676,-16.812986430886486,-12.261798598667287,97.41311437527983,97.41311437527983,97.41311437527983,-0.0,-0.0,-0.0,
n866,-15.787742623227913,-22.486459786713155,-17.692129567650973,0.0,-0.0,-0.0,-0.0,796.8145230830531,-14.754445158368046,-21.866791485044676,-17.080339222880625,-16.74551116134405,-16.62369883105802,-12.044867197914092,96.81452308305313,96.81452308305313,96.81452308305313,-0.0,-0.0,-0.0,
n867,-15.853615917838434,-22.466555991116124,-17.668829478788634,0.0,-0.0,-0.0,-0.0,796.8187616448756,-14.730043011083069,-21.886329504896914,-17.097700982268606,-16.700659131632978,-16.65378110074015,-12.089719227625167,96.81876164487558,96.81876164487558,96.81876164487558,-0.0,-0.0,-0.0,
n868,-16.016285588091694,-22.591828378585465,-17.732906772353708,0.0,-0.0,-0.0,-0.0,796.7538142981184,-14.64597402921385,-21.761422893172366,-17.000120867225096,-16.713420973350754,-16.735808771390527,-12.145754772744002,96.75381429811843,96.75381429811843,96.75381429811843,-0.0,-0.0,-0.0,
n869,-14.56388874392279,-20.69286651278526,-16.332993774121945,0.0,-0.0,-0.0,-0.0,797.6761869738332,-13.524274068510163,-20.125039557164857,-15.806351283462547,-16.725777884408522,-17.318831063548483,-12.360342309198618,97.67618697383314,97.67618697383314,97.67618697383314,-0.0,-0.0,-0.0,
n870,-15.872277158986641,-22.5670921752546,-17.77276195619242,0.0,-0.0,-0.0,-0.0,796.7846959609138,-14.711381769934862,-21.786159096503233,-17.019874781195565,-16.743489002402622,-16.573807377072217,-12.018849429159014,96.78469596091387,96.78469596091387,96.78469596091387,-0.0,-0.0,-0.0,
n871,-16.072760874752998,-22.132151964773534,-17.36992428242078,0.0,-0.0,-0.0,-0.0,797.1236494919951,-14.619097892820053,-21.904425175590028,-17.094299960081088,-16.607163734206125,-16.620500063528276,-12.070105740241752,97.12364949199511,97.12364949199511,97.12364949199511,-0.0,-0.0,-0.0,
n872,-15.907527021207189,-21.96381465185166,-17.262600582878076,0.0,-0.0039002424986289697,-0.0715138588755561,-0.0715138588755561,797.3518071085401,-14.266525836576108,-21.665219041306056,-16.92591898605794,-16.4949245702904,-16.75763719646978,-12.206591899167456,97.35180710854017,97.35180710854017,97.35180710854017,-0.0715138588755561,-0.0715138588755561,-0.0039002424986289697,
n873,-14.733380967036542,-21.381004895899128,-17.084626897605975,0.0,-0.0,-0.0,-0.0,797.701097302281,-13.032259936638106,-19.363825644887054,-15.127058968535357,-16.911296142435734,-17.18436569144638,-12.184835646720218,97.70109730228103,97.70109730228103,97.70109730228103,-0.0,-0.0,-0.0,
n874,-13.91301477012753,-20.862671999562156,-16.298441397656973,0.0,-0.0,-0.0,-0.0,797.1977934358448,-11.41568197441156,-16.870427076031916,-13.250672933835151,-17.148173223690318,-17.08580129243934,-12.163447614416937,97.19779343584483,97.19779343584483,97.19779343584483,-0.0,-0.0,-0.0,
n875,-16.13035717482001,-22.087841831144093,-17.325614148791338,0.0,-0.0,-0.0,-0.0,797.1951062562903,-14.414841981478784,-21.834942340597152,-17.05755606651996,-16.514771408813534,-16.630190357803198,-12.075885634729763,97.1951062562903,97.1951062562903,97.1951062562903,-0.0,-0.0,-0.0,
n876,-14.101802889893987,-21.91320676543998,-17.192036810497658,0.0,-0.0,-0.0,-0.0,797.4638295005053,-12.047811768572775,-17.989697178948326,-14.05355603750908,-17.149203394731092,-17.17137471552191,-12.272448773408977,97.4638295005053,97.4638295005053,97.4638295005053,-0.0,-0.0,-0.0,
n877,-16.092194156225712,-22.817304989880896,-18.0187257070093,0.0,-0.0,-0.0,-0.0,796.6886260868393,-14.493436926779626,-21.534788857601693,-16.82306878840856,-16.806378779133556,-16.51552199613165,-11.951610600273158,96.6886260868393,96.6886260868393,96.6886260868393,-0.0,-0.0,-0.0,
n878,-14.571389929495291,-20.573914224971443,-16.18526378283713,0.0,-0.0,-0.0,-0.0,797.681864421728,-13.538990655786257,-20.272779206461625,-15.954071828244995,-16.660014586555604,-17.315153987965488,-12.357193244336239,97.6818644217281,97.6818644217281,97.6818644217281,-0.0,-0.0,-0.0,
n879,-14.03694321996234,-22.081395017849587,-17.264013277485937,0.0,-0.0,-0.0,-0.0,797.4757072370993,-12.216000020982381,-18.15303946384587,-14.157557156727803,-17.1331393682596,-17.1760168339089,-12.263698322622448,97.47570723709929,97.47570723709929,97.47570723709929,-0.0,-0.0,-0.0,
n880,-14.674396736207575,-21.43250255182054,-17.040787868413915,0.0,-0.05898423082896801,-0.05898423082896801,-0.05898423082896801,797.7176752529339,-12.973275705809138,-19.313018806981237,-15.087367418028968,-16.897631529342245,-17.2158239478885,-12.153377390308068,97.71767525293382,97.71767525293382,97.71767525293382,-0.05898423082896801,-0.05898423082896801,-0.05898423082896801,
n881,-13.936712802643523,-21.818638918802485,-17.13248450173486,0.0,-0.0,-0.0,-0.0,797.4828887313219,-11.99996108938763,-17.830073856411758,-13.928854374709237,-17.130686102921334,-17.149936632199914,-12.311742989134219,97.48288873132182,97.48288873132182,97.48288873132182,-0.0,-0.0,-0.0,
n882,-16.376983843586387,-22.930833311926676,-18.272443221132757,0.0,-0.0,-0.0,-0.0,796.5749793628103,-14.282273972384626,-21.306892980270476,-16.61456534674109,-16.792500798925026,-16.42035501740022,-11.90522012865374,96.57497936281023,96.57497936281023,96.57497936281023,-0.0,-0.0,-0.0,
n883,-14.164601554036121,-22.21581174788688,-17.47782643393051,0.0,-0.0,-0.0,-0.0,797.5893736645302,-12.19083449418885,-18.387942654041456,-14.364675190759698,-17.01570542946449,-17.143067386686205,-12.206671680552217,97.58937366453019,97.58937366453019,97.58937366453019,-0.0,-0.0,-0.0,
n884,-15.75495388533644,-22.18055490526211,-17.365967905111223,0.0,-0.0,-0.0,-0.0,796.9737213743996,-14.94588926593417,-22.17269636649572,-17.34823693395702,-16.74075036297049,-16.55454633574148,-12.012621526150237,96.97372137439963,96.97372137439963,96.97372137439963,-0.0,-0.0,-0.0,
n885,-15.819036015588628,-21.86607729823143,-17.167826601739787,0.0,-0.0,-0.0,-0.0,797.4246115401321,-14.137503110519791,-21.68506238179223,-16.940466158940417,-16.429600433630114,-16.752113059122813,-12.200866792302484,97.42461154013212,97.42461154013212,97.42461154013212,-0.0,-0.0,-0.0,
n886,-15.232826873161686,-21.320880452015807,-16.65663606568337,0.0,-0.0,-0.0,-0.0,797.5554810845888,-14.413335131784514,-21.415776546718018,-16.730093446052514,-16.363499668086895,-16.914082138271866,-12.363617114560046,97.55548108458875,97.55548108458875,97.55548108458875,-0.0,-0.0,-0.0,
n887,-14.552932736155505,-21.613303790160032,-17.162251868465987,0.0,-0.0,-0.0,-0.0,797.6334708528863,-12.87071705727169,-19.12381115605602,-14.939553750766018,-16.974629639789782,-17.23259379114584,-12.153302955456713,97.63347085288628,97.63347085288628,97.63347085288628,-0.0,-0.0,-0.0,
n888,-16.311270914121796,-22.99907867808295,-18.204197854976485,0.0,-0.0,-0.0,-0.0,796.6069187229812,-14.307233572334031,-21.355252678829025,-16.682810712897364,-16.77780190896207,-16.451029749503505,-11.939711579865715,96.60691872298113,96.60691872298113,96.60691872298113,-0.0,-0.0,-0.0,
n889,-16.20745130001163,-22.958228399926025,-18.114957964808625,0.0,-0.03692241976945911,-0.03692241976945911,-0.03692241976945911,796.6415172344269,-14.359045560343802,-21.395022871831806,-16.666602754725158,-16.728743331000928,-16.432073444833836,-11.949229815909717,96.64151723442694,96.64151723442694,96.64151723442694,-0.03692241976945911,-0.03692241976945911,-0.03692241976945911,
n890,-15.828672007571836,-22.55378284122702,-17.759452622164837,0.0,-0.06662555917793456,-0.06662555917793456,-0.06662555917793456,796.8131474649183,-14.751577734277449,-21.79831100625557,-17.07395241924332,-16.748251329136604,-16.53504877622332,-11.962787697775275,96.81314746491834,96.81314746491834,96.81314746491834,-0.06662555917793456,-0.06662555917793456,-0.06662555917793456,
n891,-15.908741650858854,-22.116785076987387,-17.22212854651664,0.0,-0.0,-0.0,-0.0,797.0450913481687,-14.81978769752122,-22.179240345444434,-17.35478091290573,-16.65901292818947,-16.565329043003313,-12.014733552227185,97.04509134816878,97.04509134816878,97.04509134816878,-0.0,-0.0,-0.0,
n892,-16.040906380386517,-21.979911725196022,-17.214481310534616,0.0,-0.0,-0.0,-0.0,797.0470796424864,-14.68396648640402,-22.050108916658125,-17.225649484119423,-16.586013807234075,-16.614840353170695,-12.064375329458878,97.04707964248644,97.04707964248644,97.04707964248644,-0.0,-0.0,-0.0,
