,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,
n616,-17.76093912504864,-23.66966273453771,-18.557626762493495,0.0,-0.0,-0.0,-0.0,796.6445653281675,-15.94765731508021,-23.83693223150015,-18.646758874111867,-16.666816894812,-17.079056649159646,-12.529154294256951,96.64456532816747,96.64456532816747,96.64456532816747,-0.0,-0.0,-0.0,
n617,-15.685412086845089,-23.466182593748698,-18.57311477457409,0.0,-0.0,-0.0,-0.0,797.182721818143,-14.475793260074335,-21.5085745443371,-16.73034409752621,-17.201311634677225,-17.313651469074543,-12.757305135633475,97.182721818143,97.182721818143,97.182721818143,-0.0,-0.0,-0.0,
n618,-17.81155127233574,-23.796703960599107,-18.811223974930588,0.0,-0.0,-0.0,-0.0,796.7912509071094,-15.674256952218592,-23.586898894813636,-18.426227586396582,-16.447768162961317,-16.999491179259635,-12.463879973589707,96.79125090710941,96.79125090710941,96.79125090710941,-0.0,-0.0,-0.0,
n619,-17.244979813013206,-23.32336811905048,-18.29767229035511,0.0,-0.0,-0.0,-0.0,796.9316970505689,-15.761330282785003,-23.712326460092036,-18.52033233451678,-16.69955853581921,-17.15593605176306,-12.624105886983687,96.93169705056893,96.93169705056893,96.93169705056893,-0.0,-0.0,-0.0,
n620,-15.092945293427876,-24.293003265206615,-19.037439760500448,0.0,-0.08798596505487405,-0.08798596505487405,-0.0,797.0182342997008,-13.431490832737547,-19.853601577007332,-15.375941782002611,-17.32338654260301,-17.345860659964913,-12.741248823950572,97.01823429970082,97.01823429970082,97.01823429970082,-0.0,-0.0,-0.0,
n621,-17.49226002378114,-23.559467662665313,-18.525812877831466,0.0,-0.06793601454067312,-0.06793601454067312,-0.06793601454067312,796.8710948223587,-15.790931747073452,-23.619800820261144,-18.451931379222227,-16.589441809375685,-17.042963709164635,-12.539409775929393,96.87109482235873,96.87109482235873,96.87109482235873,-0.06793601454067312,-0.06793601454067312,-0.06793601454067312,
n622,-16.90354048414764,-23.237287708573792,-18.249316558829666,0.0,-0.0,-0.0,-0.0,797.0046327587504,-15.741547898295618,-23.547813735793188,-18.39569329953177,-16.669432656599753,-17.222348781545712,-12.659838232372522,97.0046327587504,97.0046327587504,97.0046327587504,-0.0,-0.0,-0.0,
n623,-16.78194536419235,-23.23564890840761,-18.373570178635266,0.0,-0.10820983803264307,-0.10820983803264307,-0.10820983803264307,797.0356114717313,-15.629795399698493,-23.4412218536419,-18.31242110137172,-16.76474093285611,-17.28191613932391,-12.732804931140482,97.03561147173123,97.03561147173123,97.03561147173123,-0.10820983803264307,-0.10820983803264307,-0.10820983803264307,
n624,-16.152551616118103,-23.091826941029083,-18.292766283567975,0.0,-0.0,-0.0,-0.0,797.1857671778394,-14.824824035229845,-22.02715167638905,-17.207714723776405,-17.108014915382444,-17.46244827100938,-12.801831514850212,97.18576717783935,97.18576717783935,97.18576717783935,-0.0,-0.0,-0.0,
n625,-14.808030476970627,-24.40056202394883,-19.18486354181003,0.0,-0.0,-0.0,-0.0,797.0650417184852,-13.73288918234126,-20.1108810235744,-15.507476914385405,-17.46865462134651,-17.36436133086586,-12.668003544250759,97.06504171848516,97.06504171848516,97.06504171848516,-0.0,-0.0,-0.0,
n626,-16.184983064128883,-22.924156000641577,-18.077090701546062,0.0,-0.0,-0.0,-0.0,797.2206160707979,-15.084730913109837,-22.413311788692983,-17.491045899911022,-17.007812503237876,-17.48033318136131,-12.820545696615508,97.22061607079792,97.22061607079792,97.22061607079792,-0.0,-0.0,-0.0,
n627,-14.696457019962692,-24.56519306018692,-19.141360091384836,0.0,-0.10910195599681598,-0.10910195599681598,-0.10910195599681598,797.1119062115347,-13.845324955667374,-20.255464667400492,-15.675150788260922,-17.490829831799445,-17.45570428839354,-12.750893817042112,97.11190621153466,97.11190621153466,97.11190621153466,-0.10910195599681598,-0.10910195599681598,-0.0,
n628,-15.287171417908398,-24.207993330682662,-18.911890129091933,0.0,-0.0,-0.0,-0.0,796.9537521135691,-13.240654275561505,-19.611521635158848,-15.271837618584946,-17.361688431859196,-17.464338329134012,-12.73631921475677,96.9537521135691,96.9537521135691,96.9537521135691,-0.0,-0.0,-0.0,
n629,-17.672906607250283,-23.72667740775643,-18.707102733912418,0.0,-0.0,-0.0,-0.0,796.8318193003349,-15.810001351349808,-23.490892021143743,-18.34154940433249,-16.492753886132512,-16.9821050018666,-12.50207543003374,96.83181930033489,96.83181930033489,96.83181930033489,-0.0,-0.0,-0.0,
n630,-15.240900253644782,-24.257888033941217,-18.97040865737777,0.0,-0.0,-0.0,-0.0,797.0204100359259,-13.287497301607063,-19.71547487854154,-15.314445935882196,-17.290796246376786,-17.421470854685232,-12.662339511834888,97.02041003592588,97.02041003592588,97.02041003592588,-0.0,-0.0,-0.0,
n631,-17.878328957298326,-23.784929752328523,-18.66516705186253,0.0,-0.048130981409428494,-0.048130981409428494,-0.048130981409428494,796.7401204608861,-15.73479752283327,-23.73112022283366,-18.543083948393075,-16.56179841390124,-17.02365066973896,-12.478061831614253,96.74012046088612,96.74012046088612,96.74012046088612,-0.048130981409428494,-0.048130981409428494,-0.048130981409428494,
n632,-16.370895600356825,-22.927342028853403,-18.050327561051514,0.0,-0.0,-0.0,-0.0,797.1530119226405,-15.324294233330097,-22.76924618871634,-17.787457196062388,-16.964459228100157,-17.492947384469247,-12.88674507770268,97.1530119226405,97.1530119226405,97.1530119226405,-0.0,-0.0,-0.0,
n633,-14.676762608784104,-24.410769391112524,-19.243049310719073,0.0,-0.0,-0.0,-0.0,797.0835467521523,-13.998734120503507,-20.46205312754382,-15.885427661024849,-17.463880426387842,-17.475641240385908,-12.77924736298202,97.08354675215224,97.08354675215224,97.08354675215224,-0.0,-0.0,-0.0,
n634,-15.482140194583133,-23.52149598000187,-18.432264423386222,0.0,-0.0,-0.0,-0.0,797.2585712356216,-14.450817225509487,-21.374775559318863,-16.708366862304754,-17.266579895242387,-17.310388842073106,-12.64109050944171,97.25857123562159,97.25857123562159,97.25857123562159,-0.0,-0.0,-0.0,
n635,-16.32974945536499,-23.037663443668034,-18.160648975866145,0.0,-0.0,-0.0,-0.0,797.2022289661771,-15.250360167935657,-22.65939766439608,-17.701640828997938,-16.962423311002908,-17.468608059546536,-12.83020398535676,97.20222896617717,97.20222896617717,97.20222896617717,-0.0,-0.0,-0.0,
n636,-15.73639897821748,-23.43008134841705,-18.304165823415396,0.0,-0.0738768676381047,-0.0738768676381047,-0.0738768676381047,796.7071826748972,-12.634089980628517,-18.831360746315067,-14.625669808586524,-17.273080050014293,-17.36252392099007,-12.749835833257068,96.70718267489724,96.70718267489724,96.70718267489724,-0.0738768676381047,-0.0738768676381047,-0.0738768676381047,
n637,-15.391832322205332,-24.0814792046571,-18.813054128169007,0.0,-0.0,-0.0,-0.0,796.9794472602458,-13.111791387009378,-19.50977380398442,-15.186966457334552,-17.285971630683626,-17.388621527958442,-12.687173002617081,96.9794472602458,96.9794472602458,96.9794472602458,-0.0,-0.0,-0.0,
n638,-16.323374651708928,-22.87912645973762,-17.944386261150093,0.0,-0.0,-0.0,-0.0,797.1579494042278,-15.560922834509395,-23.120820290760356,-18.046349076259755,-16.86238856908397,-17.386077564035,-12.833026040446097,97.15794940422781,97.15794940422781,97.15794940422781,-0.0,-0.0,-0.0,
n639,-17.646664539040213,-23.75824874780312,-18.637310585196193,0.0,-0.0,-0.0,-0.0,796.8747495252304,-15.848170341952985,-23.567125448899308,-18.410780084455038,-16.54052197081966,-16.93433691717945,-12.484389420414233,96.87474952523036,96.87474952523036,96.87474952523036,-0.0,-0.0,-0.0,
n640,-16.13055236551924,-22.937758137985558,-18.06835864902115,0.0,-0.10005263851918648,-0.10005263851918648,-0.10005263851918648,797.276162688411,-14.872066469169525,-22.199278939049975,-17.3421847719242,-16.997363210305227,-17.411486559113655,-12.76431292060671,97.27616268841095,97.27616268841095,97.27616268841095,-0.10005263851918648,-0.10005263851918648,-0.10005263851918648,
n641,-16.551449387747194,-23.078409910637408,-18.140815432518554,0.0,-0.0,-0.0,-0.0,797.124487432626,-15.721110015110972,-23.35908477094561,-18.248253593597852,-16.773523549798835,-17.302542260729048,-12.753246474131535,97.12448743262593,97.12448743262593,97.12448743262593,-0.0,-0.0,-0.0,
n642,-15.353861546978765,-23.64420011879417,-18.56054307099059,0.0,-0.0,-0.0,-0.0,797.2438446545713,-14.579095783535877,-21.254226230507935,-16.59681004396836,-17.334995173964717,-17.31866000148132,-12.668831444569825,97.24384465457122,97.24384465457122,97.24384465457122,-0.0,-0.0,-0.0,
n643,-17.078846094780847,-23.22485039706687,-18.155183262828334,0.0,-0.0,-0.0,-0.0,796.9853801768173,-15.700296844215735,-23.670788238825292,-18.491764003777227,-16.728033635520127,-17.189750191463165,-12.639283053858971,96.98538017681737,96.98538017681737,96.98538017681737,-0.0,-0.0,-0.0,
n644,-16.219209378763804,-23.038712101902856,-18.016699015826237,0.0,-0.08086120434769106,-0.035373014827069726,-0.08086120434769106,797.1889009177942,-15.496916102639686,-22.970038836117308,-17.98782196189789,-16.88801219105412,-17.423663584323506,-12.850492606488274,97.1889009177942,97.1889009177942,97.1889009177942,-0.08086120434769106,-0.08086120434769106,-0.08086120434769106,
n645,-16.189875411502857,-22.919045266823186,-18.081983048920037,0.0,-0.1035636152221901,-0.1035636152221901,-0.1035636152221901,797.2630899261712,-15.18735598047791,-22.565788352081018,-17.62851093348054,-16.937881413631764,-17.44509430080287,-12.779005779249387,97.26308992617126,97.26308992617126,97.26308992617126,-0.10151723102782169,-0.1035636152221901,-0.1035636152221901,
n646,-16.088358180475037,-22.917787127300176,-17.980465817892217,0.0,-0.08206712803038832,-0.08206712803038832,-0.08206712803038832,797.2671246091302,-15.085838749450089,-22.465267325728338,-17.549981437080326,-16.956279231955826,-17.433367774285795,-12.774782471285807,97.26712460913014,97.26712460913014,97.26712460913014,-0.0,-0.08206712803038832,-0.08206712803038832,
n647,-15.74166526691915,-23.36809258438575,-18.27155547481562,0.0,-0.0,-0.0,-0.0,796.6910832385915,-12.763886538566389,-18.96115730425294,-14.755466366524397,-17.342304880914494,-17.29329909008987,-12.752644520564624,96.6910832385915,96.6910832385915,96.6910832385915,-0.0,-0.0,-0.0,
n648,-17.033067914559652,-23.18550962945952,-18.225975203210645,0.0,-0.0,-0.0,-0.0,797.0031943945552,-15.771088784598048,-23.626766617830086,-18.45737323148899,-16.690277933982895,-17.201247910153786,-12.647745024497336,97.00319439455514,97.00319439455514,97.00319439455514,-0.0,-0.0,-0.0,
n649,-16.902185546901432,-23.31639199711774,-18.303478023957542,0.0,-0.09073162444358512,-0.09073162444358512,-0.09073162444358512,797.060391657016,-15.64020641693983,-23.658646248944844,-18.48227838285586,-16.663699739227734,-17.171651653700092,-12.636587652056834,97.060391657016,97.060391657016,97.060391657016,-0.09073162444358512,-0.09073162444358512,-0.09073162444358512,
n650,-17.124173618425385,-23.29621545855415,-18.23381622070802,0.0,-0.0,-0.0,-0.0,796.9910232686686,-15.785138272591734,-23.752131698817184,-18.560137573241928,-16.724968559521045,-17.152190228983425,-12.603266363122094,96.99102326866863,96.99102326866863,96.99102326866863,-0.0,-0.0,-0.0,
n651,-14.877806608258272,-24.295427754010937,-19.106976567594558,0.0,-0.0,-0.0,-0.0,797.2119945253529,-14.032494070922851,-20.525229973576476,-15.944916094436905,-17.39060124536781,-17.485763802297544,-12.64953228128717,97.21199452535295,97.21199452535295,97.21199452535295,-0.0,-0.0,-0.0,
n652,-14.78610651237084,-24.457146395156627,-19.208530805564674,0.0,-0.0,-0.0,-0.0,797.1620762504327,-13.743626364791929,-20.242152623799377,-15.652254870143693,-17.422591297637457,-17.40054509462722,-12.736963239333086,97.16207625043276,97.16207625043276,97.16207625043276,-0.0,-0.0,-0.0,
n653,-15.613870773365186,-23.370840891165805,-18.257885695879477,0.0,-0.0,-0.0,-0.0,796.7659924517246,-12.75661818548081,-18.95388895116736,-14.576028133339134,-17.33842842593552,-17.339494328154714,-12.781430743791066,96.7659924517246,96.7659924517246,96.7659924517246,-0.0,-0.0,-0.0,
n654,-15.200919711098432,-23.820821573986265,-18.602622518694332,0.0,-0.05097056469459214,-0.05097056469459214,-0.05097056469459214,797.2083864707763,-14.66121068722339,-21.07652408999195,-16.41727142721864,-17.4039146681488,-17.34110237358998,-12.663658413379641,97.20838647077626,97.20838647077626,97.20838647077626,-0.05097056469459214,-0.05097056469459214,-0.05097056469459214,
n655,-15.773589602217685,-23.458701723106945,-18.32652477627014,0.0,-0.0,-0.0,-0.0,796.8079987146518,-12.67765535500477,-18.884141095187843,-14.674275078423811,-17.245803967577988,-17.339170074563416,-12.781754997382366,96.80799871465186,96.80799871465186,96.80799871465186,-0.0,-0.0,-0.0,
n656,-17.66192669347024,-23.76867516611611,-18.65911693607855,0.0,-0.0,-0.0,-0.0,796.7011213465686,-15.809922682206832,-23.69993592853688,-18.511899654096293,-16.5933584239462,-17.00701904611401,-12.458892306934182,96.70112134656856,96.70112134656856,96.70112134656856,-0.0,-0.0,-0.0,
n657,-17.4270511458555,-23.583700722923076,-18.516214621214008,0.0,-0.07913766876728703,-0.07913766876728703,-0.07913766876728703,796.9397764156217,-15.736396924080557,-23.73007227728434,-18.538078151709083,-16.62736270162115,-17.023630452287357,-12.5058138449588,96.93977641562175,96.93977641562175,96.93977641562175,-0.07913766876728703,-0.07913766876728703,-0.07913766876728703,
n658,-15.326734401654038,-23.68713446277002,-18.460461378340973,0.0,-0.0,-0.0,-0.0,797.2712401934627,-14.618952238347791,-21.18240712011228,-16.496728351318744,-17.33904048094417,-17.265283098734855,-12.686196252779961,97.27124019346279,97.27124019346279,97.27124019346279,-0.0,-0.0,-0.0,
n659,-17.293552345312914,-23.440911029501,-18.405448495250972,0.0,-0.0,-0.0,-0.0,796.9582900529683,-15.886198549926497,-23.801681157609913,-18.609687032034657,-16.633431346431472,-17.08987627444007,-12.559980468894183,96.95829005296832,96.95829005296832,96.95829005296832,-0.0,-0.0,-0.0,
n660,-15.609570232163737,-23.656862469303995,-18.48133290963275,0.0,-0.0,-0.0,-0.0,796.8094581416609,-12.926076599163668,-19.128477262662688,-14.845109516252409,-17.37829529779607,-17.324733742199,-12.668350850612432,96.80945814166088,96.80945814166088,96.80945814166088,-0.0,-0.0,-0.0,
n661,-14.90975233103408,-24.507729740827042,-19.344548527230497,0.0,-0.0,-0.0,-0.0,797.1406175644546,-13.632029644595987,-20.118792385166294,-15.525941146660355,-17.434093399067947,-17.335884184770745,-12.664420454444649,97.14061756445462,97.14061756445462,97.14061756445462,-0.0,-0.0,-0.0,
n662,-15.122140344351418,-24.337504869852506,-19.106730060338553,0.0,-0.0,-0.0,-0.0,797.0925011097015,-13.419641631278648,-19.877293607707216,-15.356133628560183,-17.29972118563326,-17.331815926408158,-12.726873759074305,97.09250110970154,97.09250110970154,97.09250110970154,-0.0,-0.0,-0.0,
n663,-17.55811985038787,-23.900315636390314,-18.78238853097235,0.0,-0.06499057738822248,-0.06499057738822248,-0.06499057738822248,796.6595323925861,-15.844356156183037,-23.615734338771873,-18.448754543936513,-16.611722943400174,-16.96211153157267,-12.412377519057621,96.65953239258619,96.65953239258619,96.65953239258619,-0.06499057738822248,-0.06499057738822248,-0.06499057738822248,
n664,-17.562502642105812,-23.868099217480538,-18.75342668221573,0.0,-0.0,-0.0,-0.0,796.6848172300371,-15.90934673357126,-23.63849574855732,-18.466536316692583,-16.646384584673893,-16.97425095012491,-12.423785926413089,96.68481723003704,96.68481723003704,96.68481723003704,-0.0,-0.0,-0.0,
n665,-16.86407053682098,-23.365096267722226,-18.394209648401127,0.0,-0.0,-0.0,-0.0,797.1029579081726,-15.730938041383414,-23.742076000125437,-18.565705944496226,-16.64421688322727,-17.123261453996847,-12.588863842752883,97.10295790817258,97.10295790817258,97.10295790817258,-0.0,-0.0,-0.0,
n666,-16.189427559882272,-22.934718545099585,-17.99997834651206,0.0,-0.05107938546615869,-0.06515483370860209,-0.05107938546615869,797.2081344954332,-15.425901773736578,-23.069487434183113,-18.087270559963695,-16.843120458417832,-17.3791525495703,-12.811928051321614,97.20813449543317,97.20813449543317,97.20813449543317,-0.05107938546615869,-0.05107938546615869,-0.05107938546615869,
n667,-15.593272494746717,-23.82822103659785,-18.615202510184584,0.0,-0.09579204895469498,-0.09579204895469498,-0.09579204895469498,796.9447746930249,-12.980490305184693,-19.26754996016735,-15.054623540692104,-17.33556454949282,-17.334960331855733,-12.709574578200883,96.9447746930249,96.9447746930249,96.9447746930249,-0.09579204895469498,-0.09579204895469498,-0.09579204895469498,
n668,-16.170425308505425,-22.835719999269788,-18.053940060808205,0.0,-0.0,-0.0,-0.0,797.2956548355324,-15.079632889397528,-22.40573733192858,-17.503475142791196,-16.940279991886833,-17.4068240086699,-12.745282787532842,97.29565483553245,97.29565483553245,97.29565483553245,-0.0,-0.0,-0.0,
n669,-15.460034428534433,-23.49496792414771,-18.542689502835955,0.0,-0.0,-0.0,-0.0,797.3150424498061,-14.43677898959714,-21.37497592604668,-16.59794178285502,-17.24836086313008,-17.36928221777963,-12.582197133735187,97.31504244980609,97.31504244980609,97.31504244980609,-0.0,-0.0,-0.0,
n670,-15.58760797280162,-23.920578301026666,-18.707512278376264,0.0,-0.08399114937054532,-0.08399114937054532,-0.08399114937054532,796.9481367001373,-13.006510283656391,-19.360366403626244,-15.147439984150996,-17.286062446314745,-17.384462435033807,-12.660072475022806,96.94813670013728,96.94813670013728,96.94813670013728,-0.08399114937054532,-0.08399114937054532,-0.08399114937054532,
n671,-16.36773257117722,-22.958857870093816,-18.03611785720626,0.0,-0.0,-0.0,-0.0,797.2017779775296,-15.574758321732428,-23.288213081660714,-18.19288688803867,-16.77555971264003,-17.29799520843512,-12.74619718400216,97.2017779775296,97.2017779775296,97.2017779775296,-0.0,-0.0,-0.0,
n672,-15.015537742678504,-24.45692363917619,-19.233944798206903,0.0,-0.0,-0.0,-0.0,797.1255529645564,-13.526244232951562,-20.004508345575566,-15.475135045009502,-17.36845255882327,-17.40152502501542,-12.657164660467041,97.12555296455642,97.12555296455642,97.12555296455642,-0.0,-0.0,-0.0,
n673,-16.447826802486013,-23.06923043219077,-18.131605659823055,0.0,-0.09191283513398817,-0.09191283513398817,-0.09191283513398817,797.1923857463734,-15.677285688091299,-23.384305173941925,-18.205801312591944,-16.744476293573342,-17.25946533727231,-12.708783338186269,97.19238574637336,97.19238574637336,97.19238574637336,-0.09191283513398817,-0.09191283513398817,-0.09191283513398817,
n674,-15.680970645634721,-23.318816169736625,-18.442799657755224,0.0,-0.0,-0.0,-0.0,797.2990375802689,-14.522622478871583,-21.578151681107602,-16.81887799995531,-17.16192232830896,-17.251449568659478,-12.640900367960631,97.29903758026889,97.29903758026889,97.29903758026889,-0.0,-0.0,-0.0,
n675,-17.27922877247478,-23.48433137526951,-18.362881635414386,0.0,-0.06610095701578116,-0.06610095701578116,-0.06610095701578116,797.0177076451757,-15.750872041505506,-23.88340526308396,-18.691411137508705,-16.678099978393963,-17.036835557188436,-12.492186110303386,97.0177076451757,97.0177076451757,97.0177076451757,-0.06610095701578116,-0.06610095701578116,-0.06610095701578116,
n676,-15.897410901032266,-23.209945893715794,-18.39269336711246,0.0,-0.0,-0.0,-0.0,797.2430016464614,-14.68624144222357,-21.821250739425835,-17.046859851171703,-17.118489709510374,-17.3263732229636,-12.694390440689261,97.2430016464614,97.2430016464614,97.2430016464614,-0.0,-0.0,-0.0,
n677,-15.441536965537223,-24.044940378359087,-18.768615843772984,0.0,-0.0,-0.0,-0.0,797.036101978677,-13.140786651590476,-19.533666950203738,-15.220289216820879,-17.343710178073977,-17.446360075348792,-12.744911550007432,97.03610197867701,97.03610197867701,97.03610197867701,-0.0,-0.0,-0.0,
n678,-15.305244141911025,-24.172047225365187,-18.919574623904754,0.0,-0.0,-0.0,-0.0,797.0707350681944,-13.23653783371904,-19.690138171273418,-15.380388037338589,-17.266003808580976,-17.360974037739346,-12.659525512397986,97.07073506819435,97.07073506819435,97.07073506819435,-0.0,-0.0,-0.0,
n679,-17.491215876655836,-23.916748002570753,-18.832425407890938,0.0,-0.04975842154916755,-0.04975842154916755,-0.04975842154916755,796.7225654930753,-15.834601247394083,-23.527441644980588,-18.3447600975715,-16.581437267809314,-16.9100713271039,-12.359657986694065,96.72256549307535,96.72256549307535,96.72256549307535,-0.04975842154916755,-0.04975842154916755,-0.04975842154916755,
n680,-17.60784713289036,-23.789664058570303,-18.693661611444572,0.0,-0.0,-0.0,-0.0,796.7542143145926,-15.776344551952896,-23.616496686573917,-18.449350108776514,-16.575450087810765,-16.946231847695387,-12.39514937221922,96.75421431459259,96.75421431459259,96.75421431459259,-0.0,-0.0,-0.0,
n681,-16.06443682608844,-22.962555306798876,-18.145474372457993,0.0,-0.0,-0.0,-0.0,797.3476425065187,-14.694918052521158,-22.012528344219607,-17.122414642530128,-16.998253393649463,-17.30904872200251,-12.646947401493733,97.34764250651865,97.34764250651865,97.34764250651865,-0.0,-0.0,-0.0,
n682,-15.195925342995393,-24.349315426611266,-19.096097279905873,0.0,-0.0,-0.0,-0.0,797.1423999599641,-13.344588777220627,-19.86169829588745,-15.47018174783323,-17.36054684924555,-17.39264159002045,-12.754068553062561,97.14239995996405,97.14239995996405,97.14239995996405,-0.0,-0.0,-0.0,
n683,-17.235112808409514,-23.73001667473821,-18.94925225767933,0.0,-0.0,-0.0,-0.0,796.6092750272576,-15.697309212290511,-23.323458171643992,-18.220421218590136,-16.7318003255275,-16.81710602122624,-12.28438607019932,96.60927502725758,96.60927502725758,96.60927502725758,-0.0,-0.0,-0.0,
n684,-17.448039017439772,-23.915785011143313,-18.89212719532716,0.0,-0.06353584014031259,-0.06353584014031259,-0.06353584014031259,796.6775872673902,-15.799167506303865,-23.47479549128755,-18.338649652275947,-16.618239680711365,-16.888424965475988,-12.338471193070294,96.6775872673902,96.6775872673902,96.6775872673902,-0.06353584014031259,-0.06353584014031259,-0.06353584014031259,
n685,-16.856247014694794,-23.425584074394187,-18.333721841729165,0.0,-0.0,-0.0,-0.0,797.1312326649703,-15.791425848055376,-23.795291989147458,-18.618924123058473,-16.61195671966889,-17.095141938386988,-12.557990388866429,97.13123266497031,97.13123266497031,97.13123266497031,-0.0,-0.0,-0.0,
n686,-16.068025846582678,-22.95411791665068,-18.017483863283417,0.0,-0.0,-0.0,-0.0,797.2829578943811,-15.536351053185669,-23.078328394694218,-18.0961115204748,-16.78884918368451,-17.327298726533158,-12.749548685070021,97.28295789438106,97.28295789438106,97.28295789438106,-0.0,-0.0,-0.0,
n687,-15.622758078721652,-23.211671207228857,-18.133538355999693,0.0,-0.0,-0.0,-0.0,796.7682050473529,-12.70123762671947,-18.865382226246126,-14.688938582892465,-17.25693363431474,-17.347236747080522,-12.762298442441057,96.7682050473529,96.7682050473529,96.7682050473529,-0.0,-0.0,-0.0,
n688,-17.000914509579165,-23.34823532321126,-18.302440102544306,0.0,-0.0,-0.0,-0.0,797.0869618653594,-15.6800388233054,-23.823904625686964,-18.64753675959798,-16.670636012626794,-17.09576531523772,-12.54226242958127,97.08696186535934,97.08696186535934,97.08696186535934,-0.0,-0.0,-0.0,
n689,-15.723750500903016,-23.361721722399302,-18.2507615730567,0.0,-0.0,-0.0,-0.0,796.8602333104907,-12.729813473058796,-18.99401475043233,-14.752791278322881,-17.252729636018817,-17.43376800547938,-12.687157066466401,96.86023331049074,96.86023331049074,96.86023331049074,-0.0,-0.0,-0.0,
n690,-17.145205078315822,-23.468296689274364,-18.360847516384048,0.0,-0.06888128159034529,-0.06888128159034529,-0.06888128159034529,797.0568803832169,-15.807254769027015,-23.90955367764493,-18.68863081293414,-16.679582818167063,-17.061337446216847,-12.511489706737981,97.05688038321698,97.05688038321698,97.05688038321698,-0.06888128159034529,-0.06888128159034529,-0.06888128159034529,
n691,-17.06354198039101,-23.38311491451457,-18.275665741624255,0.0,-0.0,-0.0,-0.0,797.0787652653156,-15.748445337677193,-23.838161489681003,-18.66179362359202,-16.634152538295172,-17.07627733013494,-12.524684370169243,97.07876526531555,97.07876526531555,97.07876526531555,-0.0,-0.0,-0.0,
n692,-14.961785236767858,-24.632825119553644,-19.277209388268734,0.0,-0.0,-0.0,-0.0,797.20575240812,-13.605117791282687,-20.150916065461875,-15.651036525386955,-17.367457644235518,-17.4026017200916,-12.69233979260013,97.20575240811998,97.20575240811998,97.20575240811998,-0.0,-0.0,-0.0,
n693,-15.3078594861803,-22.97522334911358,-17.94881937277577,0.0,-0.0,-0.0,-0.0,796.670226567243,-12.571834909390278,-18.56580093286388,-14.477226915816548,-17.387883795326132,-17.28296483543175,-12.625382588648312,96.670226567243,96.670226567243,96.670226567243,-0.0,-0.0,-0.0,
n694,-16.24113779567875,-22.81224275970851,-17.99516182536763,0.0,-0.07850313723269914,-0.07850313723269914,-0.07850313723269914,797.3276668232827,-15.235095422384882,-22.697704495955563,-17.704060333518136,-16.84909377358252,-17.395413447329137,-12.705367220903092,97.32766682328267,97.32766682328267,97.32766682328267,-0.07850313723269914,-0.07850313723269914,-0.07850313723269914,
n695,-16.00001369484747,-22.784666026721943,-17.96758509238106,0.0,-0.0,-0.0,-0.0,797.3516936622545,-14.965731487088275,-22.281054507187896,-17.393228077097245,-16.91591335610292,-17.339040498064637,-12.686408091148698,97.3516936622546,97.3516936622546,97.3516936622546,-0.0,-0.0,-0.0,
n696,-14.787996495463153,-24.45903637824894,-19.144663652780377,0.0,-0.0,-0.0,-0.0,797.2120697341247,-13.77856975218795,-20.3114157877299,-15.721501887181873,-17.38460809703459,-17.349482553628686,-12.685900698334555,97.2120697341247,97.2120697341247,97.2120697341247,-0.0,-0.0,-0.0,
n697,-15.804281481355607,-23.48137144307233,-18.344234928755156,0.0,-0.0,-0.0,-0.0,796.8967099338925,-12.848838639732051,-19.037062008776548,-14.845458363151092,-17.307046824777796,-17.420564510734785,-12.710532716914097,96.89670993389248,96.89670993389248,96.89670993389248,-0.0,-0.0,-0.0,
n698,-17.564451391186985,-23.72301853137286,-18.592741840296604,0.0,-0.0,-0.0,-0.0,796.9483777367421,-15.908655548459885,-23.6957733135848,-18.51128295826444,-16.500718687560642,-16.881943723885172,-12.39963899040306,96.94837773674219,96.94837773674219,96.94837773674219,-0.0,-0.0,-0.0,
n699,-16.2252361598412,-22.856310692840186,-18.03471889091081,0.0,-0.0,-0.0,-0.0,797.279386700673,-15.378285256158364,-22.832342251836504,-17.850125377617086,-16.853516492073965,-17.370580047612645,-12.760334896944547,97.27938670067292,97.27938670067292,97.27938670067292,-0.0,-0.0,-0.0,
n700,-16.121810660439348,-22.76004215562094,-17.932400623672578,0.0,-0.0,-0.0,-0.0,797.3529857873045,-15.20633212358217,-22.59398240993746,-17.604010616784844,-16.856702400390272,-17.363674483528644,-12.689109918116124,97.35298578730452,97.35298578730452,97.35298578730452,-0.0,-0.0,-0.0,
n701,-15.912054231347357,-22.997708875159525,-18.180627940818642,0.0,-0.0,-0.0,-0.0,797.3924918873315,-14.739862815418851,-21.900919410235467,-17.09802619584288,-16.979862906886446,-17.22857659810183,-12.56799513398861,97.39249188733157,97.39249188733157,97.39249188733157,-0.0,-0.0,-0.0,
n702,-14.911267783297138,-24.40728083066231,-19.234257153337733,0.0,-0.0,-0.0,-0.0,797.2429798018749,-13.923625128051546,-20.463731468882013,-15.87383371522633,-17.37275698476017,-17.430726195252397,-12.717415260350197,97.24297980187481,97.24297980187481,97.24297980187481,-0.0,-0.0,-0.0,
n703,-17.456026753246302,-23.879215927910078,-18.84606450230781,0.0,-0.0,-0.0,-0.0,796.7448478453432,-15.784842825844915,-23.55628585657313,-18.394518519120666,-16.597060241841568,-16.886356595447722,-12.341066502272483,96.74484784534319,96.74484784534319,96.74484784534319,-0.0,-0.0,-0.0,
