# Origin,Destination,orig_lat,orig_long,dest_lat,dest_long,distance (miles),distance (km),,miles_to_km,1.60934
n95,n41,43.18301,-89.179032,44.203572,-88.106757,103.6,166.7,,,
n95,n42,43.18301,-89.179032,44.6441993,-88.3247075,123.7,199.1,,,
n95,n43,43.18301,-89.179032,44.5040238,-89.2921029,120.3,193.6,,,
n95,n44,43.18301,-89.179032,44.7341321,-90.5163997,168.8,271.7,,,
n95,n45,43.18301,-89.179032,43.8943569,-88.5950853,66.3,106.7,,,
n95,n46,43.18301,-89.179032,44.3926874,-88.0902886,114.2,183.8,,,
n95,n47,43.18301,-89.179032,42.7853566,-90.2565106,79.6,128.1,,,
n95,n48,43.18301,-89.179032,44.487244,-87.7649307,137,220.5,,,
n95,n49,43.18301,-89.179032,44.409054,-87.904771,130.4,209.9,,,
n95,n50,43.18301,-89.179032,42.973292,-88.775482,35.4,57.0,,,
n95,n51,43.18301,-89.179032,44.340874,-88.133287,113.9,183.3,,,
n95,n52,43.18301,-89.179032,43.908778,-88.290109,76.7,123.4,,,
n95,n53,43.18301,-89.179032,42.5695939,-89.4255293,57,91.7,,,
n95,n54,43.18301,-89.179032,42.6533571,-90.2918458,90.5,145.6,,,
n95,n55,43.18301,-89.179032,44.388485,-88.314505,107.4,172.8,,,
n95,n56,43.18301,-89.179032,44.257304,-87.961376,112.9,181.7,,,
n95,n57,43.18301,-89.179032,43.861379,-89.557082,67,107.8,,,
n95,n58,43.18301,-89.179032,45.1957146,-89.0315902,174.5,280.8,,,
n95,n59,43.18301,-89.179032,44.130844,-88.167076,97.2,156.4,,,
n95,n60,43.18301,-89.179032,43.726016,-88.398931,63.9,102.8,,,
n95,n61,43.18301,-89.179032,44.146298,-88.651705,83.6,134.5,,,
n95,n62,43.18301,-89.179032,45.639964,-90.3406313,221.6,356.6,,,
n95,n63,43.18301,-89.179032,44.5526729,-91.4129221,167.5,269.6,,,
n95,n64,43.18301,-89.179032,45.0086159,-91.7608218,204.5,329.1,,,
n95,n65,43.18301,-89.179032,45.0472743,-89.8839076,159.5,256.7,,,
n95,n66,43.18301,-89.179032,44.844099,-89.26493,141,226.9,,,
n95,n67,43.18301,-89.179032,42.534871,-88.460084,79.6,128.1,,,
n95,n68,43.18301,-89.179032,43.7449956,-90.7767576,133.2,214.4,,,
n95,n69,43.18301,-89.179032,42.6328184,-89.9460492,70,112.7,,,
n95,n70,43.18301,-89.179032,43.817701,-88.323724,70.7,113.8,,,
n95,n71,43.18301,-89.179032,43.4171904,-88.3677982,53.4,85.9,,,
n95,n72,43.18301,-89.179032,43.6230688,-90.6908274,106,170.6,,,
n95,n73,43.18301,-89.179032,45.4788,-91.834341,234.4,377.2,,,
n95,n74,43.18301,-89.179032,45.0032736,-90.3526429,179.4,288.7,,,
n95,n75,43.18301,-89.179032,43.686573,-88.398594,65.8,105.9,,,
n95,n76,43.18301,-89.179032,42.736022,-89.663736,50.6,81.4,,,
n95,n77,43.18301,-89.179032,43.667986,-88.862655,46.8,75.3,,,
n95,n78,43.18301,-89.179032,44.597806,-87.731243,146,235.0,,,
n95,n79,43.18301,-89.179032,43.427712,-87.985899,74.5,119.9,,,
n95,n80,43.18301,-89.179032,44.6838614,-91.8816514,200.9,323.3,,,
n95,n81,43.18301,-89.179032,44.322784,-87.956543,117.3,188.8,,,
n95,n82,43.18301,-89.179032,45.004624,-92.394297,230.3,370.6,,,
n95,n83,43.18301,-89.179032,45.0173606,-90.3556863,180.6,290.6,,,
n95,n84,43.18301,-89.179032,44.901922,-91.497807,189,304.2,,,
n95,n85,43.18301,-89.179032,43.9790956,-87.8015843,104.6,168.3,,,
n95,n86,43.18301,-89.179032,42.8646017,-90.6961852,99.8,160.6,,,
n95,n87,43.18301,-89.179032,43.571302,-87.9327198,81.4,131.0,,,
n95,n88,43.18301,-89.179032,44.5056081,-91.9506223,199,320.3,,,
n95,n89,43.18301,-89.179032,44.6969027,-88.3831678,127.5,205.2,,,
n95,n90,43.18301,-89.179032,44.901323,-89.958202,147.5,237.4,,,
n95,n91,43.18301,-89.179032,42.5937001,-89.3798796,53.5,86.1,,,
n95,n92,43.18301,-89.179032,44.937498,-89.256461,145.7,234.5,,,
n95,n93,43.18301,-89.179032,42.868704,-88.868785,36,57.9,,,
n95,n94,43.18301,-89.179032,43.219504,-89.484778,18.2,29.3,,,
n95,n95,43.18301,-89.179032,43.18301,-89.179032,0,0.0,,,
n95,n96,43.18301,-89.179032,44.58509,-90.019386,139.6,224.7,,,
n95,n97,43.18301,-89.179032,43.770841,-87.924136,90.3,145.3,,,
n95,n98,43.18301,-89.179032,44.8223091,-90.1500371,154.4,248.5,,,
n95,n99,43.18301,-89.179032,44.315446,-88.042711,111.3,179.1,,,
n95,n100,43.18301,-89.179032,44.1457958,-91.0670134,140.5,226.1,,,
n95,n101,43.18301,-89.179032,45.578866,-92.884752,287.5,462.7,,,
n95,n102,43.18301,-89.179032,42.50829,-90.690884,111.4,179.3,,,
n95,n103,43.18301,-89.179032,42.49254,-87.803743,116.6,187.6,,,
n96,n1,44.58509,-90.019386,43.867771,-88.717945,112.3,180.7,,,
n96,n2,44.58509,-90.019386,44.366372,-88.2587304,113.2,182.2,,,
n96,n3,44.58509,-90.019386,44.499718,-87.5954299,154,247.8,,,
n96,n4,44.58509,-90.019386,45.044792,-89.706382,53.1,85.5,,,
n96,n5,44.58509,-90.019386,43.9505879,-87.7465309,145.8,234.6,,,
n96,n6,44.58509,-90.019386,44.115038,-88.2172159,112.3,180.7,,,
n96,n7,44.58509,-90.019386,44.7366839,-87.5027549,168.6,271.3,,,
n96,n8,44.58509,-90.019386,44.097001,-88.147437,118.4,190.5,,,
n96,n9,44.58509,-90.019386,44.2522468,-89.9621392,29.8,48.0,,,
n96,n10,44.58509,-90.019386,43.427712,-87.985899,162.1,260.9,,,
n96,n11,44.58509,-90.019386,43.922701,-87.868523,143.8,231.4,,,
n96,n12,44.58509,-90.019386,44.6838614,-91.8816514,111.3,179.1,,,
n96,n13,44.58509,-90.019386,44.7807238,-88.291793,115.7,186.2,,,
n96,n14,44.58509,-90.019386,43.3487533,-88.6550266,148.5,239.0,,,
n96,n15,44.58509,-90.019386,44.663093,-87.588472,160.8,258.8,,,
n96,n16,44.58509,-90.019386,44.282748,-88.108356,114.5,184.3,,,
n96,n17,44.58509,-90.019386,44.540205,-87.789123,143.7,231.3,,,
n96,n18,44.58509,-90.019386,44.369922,-88.258894,113.4,182.5,,,
n96,n19,44.58509,-90.019386,44.2994683,-88.1107442,115.8,186.4,,,
n96,n20,44.58509,-90.019386,44.9115979,-88.3436306,118.3,190.4,,,
n96,n21,44.58509,-90.019386,44.369791,-88.229303,114.4,184.1,,,
n96,n22,44.58509,-90.019386,44.5547449,-87.478025,160.5,258.3,,,
n96,n23,44.58509,-90.019386,45.330174,-91.543636,125,201.2,,,
n96,n24,44.58509,-90.019386,43.991883,-87.758921,142.2,228.8,,,
n96,n25,44.58509,-90.019386,44.6407302,-90.3771428,23.3,37.5,,,
n96,n26,44.58509,-90.019386,43.123768,-89.548574,137.2,220.8,,,
n96,n27,44.58509,-90.019386,44.595906,-88.789993,76.8,123.6,,,
n96,n28,44.58509,-90.019386,42.7377646,-89.3607856,167.5,269.6,,,
n96,n29,44.58509,-90.019386,45.115722,-87.965177,148.6,239.1,,,
n96,n30,44.58509,-90.019386,43.702029,-88.358279,126.8,204.1,,,
n96,n31,44.58509,-90.019386,44.2997938,-88.9616664,66.9,107.7,,,
n96,n32,44.58509,-90.019386,43.2627431,-89.4217299,125.7,202.3,,,
n96,n33,44.58509,-90.019386,44.6760007,-87.4156663,172.5,277.6,,,
n96,n34,44.58509,-90.019386,44.616287,-87.63395,158.4,254.9,,,
n96,n35,44.58509,-90.019386,44.9076949,-88.201485,122.7,197.5,,,
n96,n36,44.58509,-90.019386,44.993569,-88.4431369,118.7,191.0,,,
n96,n37,44.58509,-90.019386,43.563386,-88.3733479,135.1,217.4,,,
n96,n38,44.58509,-90.019386,45.032389,-90.121009,36.2,58.3,,,
n96,n39,44.58509,-90.019386,44.9188885,-89.1435829,68.6,110.4,,,
n96,n40,44.58509,-90.019386,44.334034,-88.168628,115,185.1,,,
n96,n41,44.58509,-90.019386,44.203572,-88.106757,114.8,184.8,,,
n96,n42,44.58509,-90.019386,44.6441993,-88.3247075,115.1,185.2,,,
n96,n43,44.58509,-90.019386,44.5040238,-89.2921029,43.6,70.2,,,
n96,n44,44.58509,-90.019386,44.7341321,-90.5163997,34.7,55.8,,,
n96,n45,44.58509,-90.019386,43.8943569,-88.5950853,106.9,172.0,,,
n96,n46,44.58509,-90.019386,44.3926874,-88.0902886,121.8,196.0,,,
n96,n47,44.58509,-90.019386,42.7853566,-90.2565106,149.4,240.4,,,
n96,n48,44.58509,-90.019386,44.487244,-87.7649307,141.3,227.4,,,
n96,n49,44.58509,-90.019386,44.409054,-87.904771,134.7,216.8,,,
n96,n50,44.58509,-90.019386,42.973292,-88.775482,168.9,271.8,,,
n96,n51,44.58509,-90.019386,44.340874,-88.133287,118.2,190.2,,,
n96,n52,44.58509,-90.019386,43.908778,-88.290109,126.6,203.7,,,
n96,n53,44.58509,-90.019386,42.5695939,-89.4255293,181.1,291.5,,,
n96,n54,44.58509,-90.019386,42.6533571,-90.2918458,160.3,258.0,,,
n96,n55,44.58509,-90.019386,44.388485,-88.314505,111.7,179.8,,,
n96,n56,44.58509,-90.019386,44.257304,-87.961376,121.5,195.5,,,
n96,n57,44.58509,-90.019386,43.861379,-89.557082,81.1,130.5,,,
n96,n58,44.58509,-90.019386,45.1957146,-89.0315902,92.4,148.7,,,
n96,n59,44.58509,-90.019386,44.130844,-88.167076,114.3,183.9,,,
n96,n60,44.58509,-90.019386,43.726016,-88.398931,124,199.6,,,
n96,n61,44.58509,-90.019386,44.146298,-88.651705,87.9,141.5,,,
n96,n62,44.58509,-90.019386,45.639964,-90.3406313,92.4,148.7,,,
n96,n63,44.58509,-90.019386,44.5526729,-91.4129221,77.8,125.2,,,
n96,n64,44.58509,-90.019386,45.0086159,-91.7608218,114.9,184.9,,,
n96,n65,44.58509,-90.019386,45.0472743,-89.8839076,39.3,63.2,,,
n96,n66,44.58509,-90.019386,44.844099,-89.26493,60.6,97.5,,,
n96,n67,44.58509,-90.019386,42.534871,-88.460084,203.6,327.7,,,
n96,n68,44.58509,-90.019386,43.7449956,-90.7767576,92.9,149.5,,,
n96,n69,44.58509,-90.019386,42.6328184,-89.9460492,194,312.2,,,
n96,n70,44.58509,-90.019386,43.817701,-88.323724,130.8,210.5,,,
n96,n71,44.58509,-90.019386,43.4171904,-88.3677982,145.5,234.2,,,
n96,n72,44.58509,-90.019386,43.6230688,-90.6908274,95.6,153.9,,,
n96,n73,44.58509,-90.019386,45.4788,-91.834341,140.9,226.8,,,
n96,n74,44.58509,-90.019386,45.0032736,-90.3526429,40,64.4,,,
n96,n75,44.58509,-90.019386,43.686573,-88.398594,125.9,202.6,,,
n96,n76,44.58509,-90.019386,42.736022,-89.663736,174.6,281.0,,,
n96,n77,44.58509,-90.019386,43.667986,-88.862655,121,194.7,,,
n96,n78,44.58509,-90.019386,44.597806,-87.731243,150.3,241.9,,,
n96,n79,44.58509,-90.019386,43.427712,-87.985899,162.1,260.9,,,
n96,n80,44.58509,-90.019386,44.6838614,-91.8816514,111.3,179.1,,,
n96,n81,44.58509,-90.019386,44.322784,-87.956543,124.8,200.8,,,
n96,n82,44.58509,-90.019386,45.004624,-92.394297,140.7,226.4,,,
n96,n83,44.58509,-90.019386,45.0173606,-90.3556863,41.2,66.3,,,
n96,n84,44.58509,-90.019386,44.901922,-91.497807,95.1,153.0,,,
n96,n85,44.58509,-90.019386,43.9790956,-87.8015843,143.4,230.8,,,
n96,n86,44.58509,-90.019386,42.8646017,-90.6961852,148.9,239.6,,,
n96,n87,44.58509,-90.019386,43.571302,-87.9327198,154.9,249.3,,,
n96,n88,44.58509,-90.019386,44.5056081,-91.9506223,109.4,176.1,,,
n96,n89,44.58509,-90.019386,44.6969027,-88.3831678,108.7,174.9,,,
n96,n90,44.58509,-90.019386,44.901323,-89.958202,25.6,41.2,,,
n96,n91,44.58509,-90.019386,42.5937001,-89.3798796,177.6,285.8,,,
n96,n92,44.58509,-90.019386,44.937498,-89.256461,63.6,102.4,,,
n96,n93,44.58509,-90.019386,42.868704,-88.868785,169.6,272.9,,,
n96,n94,44.58509,-90.019386,43.219504,-89.484778,130.1,209.4,,,
n96,n95,44.58509,-90.019386,43.18301,-89.179032,139.9,225.1,,,
n96,n96,44.58509,-90.019386,44.58509,-90.019386,0,0.0,,,
n96,n97,44.58509,-90.019386,43.770841,-87.924136,150.4,242.0,,,
n96,n98,44.58509,-90.019386,44.8223091,-90.1500371,23.1,37.2,,,
n96,n99,44.58509,-90.019386,44.315446,-88.042711,118.9,191.4,,,
n96,n100,44.58509,-90.019386,44.1457958,-91.0670134,77,123.9,,,
n96,n101,44.58509,-90.019386,45.578866,-92.884752,194,312.2,,,
n96,n102,44.58509,-90.019386,42.50829,-90.690884,181.2,291.6,,,
n96,n103,44.58509,-90.019386,42.49254,-87.803743,228.6,367.9,,,
n97,n1,43.770841,-87.924136,43.867771,-88.717945,47.1,75.8,,,
n97,n2,43.770841,-87.924136,44.366372,-88.2587304,59,95.0,,,
n97,n3,43.770841,-87.924136,44.499718,-87.5954299,73.1,117.6,,,
n97,n4,43.770841,-87.924136,45.044792,-89.706382,161.3,259.6,,,
n97,n5,43.770841,-87.924136,43.9505879,-87.7465309,24,38.6,,,
n97,n6,43.770841,-87.924136,44.115038,-88.2172159,38.4,61.8,,,
n97,n7,43.770841,-87.924136,44.7366839,-87.5027549,102.7,165.3,,,
n97,n8,43.770841,-87.924136,44.097001,-88.147437,32.8,52.8,,,
n97,n9,43.770841,-87.924136,44.2522468,-89.9621392,136.8,220.2,,,
n97,n10,43.770841,-87.924136,43.427712,-87.985899,27,43.5,,,
n97,n11,43.770841,-87.924136,43.922701,-87.868523,13.1,21.1,,,
n97,n12,43.770841,-87.924136,44.6838614,-91.8816514,257.1,413.8,,,
n97,n13,43.770841,-87.924136,44.7807238,-88.291793,99.2,159.6,,,
n97,n14,43.770841,-87.924136,43.3487533,-88.6550266,69.4,111.7,,,
n97,n15,43.770841,-87.924136,44.663093,-87.588472,84.4,135.8,,,
n97,n16,43.770841,-87.924136,44.282748,-88.108356,46.6,75.0,,,
n97,n17,43.770841,-87.924136,44.540205,-87.789123,66.6,107.2,,,
n97,n18,43.770841,-87.924136,44.369922,-88.258894,59.2,95.3,,,
n97,n19,43.770841,-87.924136,44.2994683,-88.1107442,47.8,76.9,,,
n97,n20,43.770841,-87.924136,44.9115979,-88.3436306,109.5,176.2,,,
n97,n21,43.770841,-87.924136,44.369791,-88.229303,58,93.3,,,
n97,n22,43.770841,-87.924136,44.5547449,-87.478025,77.6,124.9,,,
n97,n23,43.770841,-87.924136,45.330174,-91.543636,276.9,445.6,,,
n97,n24,43.770841,-87.924136,43.991883,-87.758921,22.7,36.5,,,
n97,n25,43.770841,-87.924136,44.6407302,-90.3771428,168.9,271.8,,,
n97,n26,43.770841,-87.924136,43.123768,-89.548574,111.9,180.1,,,
n97,n27,43.770841,-87.924136,44.595906,-88.789993,99.2,159.6,,,
n97,n28,43.770841,-87.924136,42.7377646,-89.3607856,132,212.4,,,
n97,n29,43.770841,-87.924136,45.115722,-87.965177,117.3,188.8,,,
n97,n30,43.770841,-87.924136,43.702029,-88.358279,29.7,47.8,,,
n97,n31,43.770841,-87.924136,44.2997938,-88.9616664,85.9,138.2,,,
n97,n32,43.770841,-87.924136,43.2627431,-89.4217299,98.4,158.4,,,
n97,n33,43.770841,-87.924136,44.6760007,-87.4156663,87.2,140.3,,,
n97,n34,43.770841,-87.924136,44.616287,-87.63395,80.3,129.2,,,
n97,n35,43.770841,-87.924136,44.9076949,-88.201485,106.1,170.8,,,
n97,n36,43.770841,-87.924136,44.993569,-88.4431369,116.4,187.3,,,
n97,n37,43.770841,-87.924136,43.563386,-88.3733479,33.5,53.9,,,
n97,n38,43.770841,-87.924136,45.032389,-90.121009,181.7,292.4,,,
n97,n39,43.770841,-87.924136,44.9188885,-89.1435829,141.9,228.4,,,
n97,n40,43.770841,-87.924136,44.334034,-88.168628,52.5,84.5,,,
n97,n41,43.770841,-87.924136,44.203572,-88.106757,40.5,65.2,,,
n97,n42,43.770841,-87.924136,44.6441993,-88.3247075,88.8,142.9,,,
n97,n43,43.770841,-87.924136,44.5040238,-89.2921029,111.6,179.6,,,
n97,n44,43.770841,-87.924136,44.7341321,-90.5163997,180.4,290.3,,,
n97,n45,43.770841,-87.924136,43.8943569,-88.5950853,45.9,73.9,,,
n97,n46,43.770841,-87.924136,44.3926874,-88.0902886,53.5,86.1,,,
n97,n47,43.770841,-87.924136,42.7853566,-90.2565106,168.2,270.7,,,
n97,n48,43.770841,-87.924136,44.487244,-87.7649307,64,103.0,,,
n97,n49,43.770841,-87.924136,44.409054,-87.904771,60.9,98.0,,,
n97,n50,43.770841,-87.924136,42.973292,-88.775482,97.9,157.6,,,
n97,n51,43.770841,-87.924136,44.340874,-88.133287,52.2,84.0,,,
n97,n52,43.770841,-87.924136,43.908778,-88.290109,24.9,40.1,,,
n97,n53,43.770841,-87.924136,42.5695939,-89.4255293,145.6,234.3,,,
n97,n54,43.770841,-87.924136,42.6533571,-90.2918458,179.1,288.2,,,
n97,n55,43.770841,-87.924136,44.388485,-88.314505,63.3,101.9,,,
n97,n56,43.770841,-87.924136,44.257304,-87.961376,39.5,63.6,,,
n97,n57,43.770841,-87.924136,43.861379,-89.557082,91.2,146.8,,,
n97,n58,43.770841,-87.924136,45.1957146,-89.0315902,156.7,252.2,,,
n97,n59,43.770841,-87.924136,44.130844,-88.167076,35.6,57.3,,,
n97,n60,43.770841,-87.924136,43.726016,-88.398931,29.6,47.6,,,
n97,n61,43.770841,-87.924136,44.146298,-88.651705,64.3,103.5,,,
n97,n62,43.770841,-87.924136,45.639964,-90.3406313,233.3,375.5,,,
n97,n63,43.770841,-87.924136,44.5526729,-91.4129221,223.7,360.0,,,
n97,n64,43.770841,-87.924136,45.0086159,-91.7608218,267.9,431.1,,,
n97,n65,43.770841,-87.924136,45.0472743,-89.8839076,171.1,275.4,,,
n97,n66,43.770841,-87.924136,44.844099,-89.26493,141.8,228.2,,,
n97,n67,43.770841,-87.924136,42.534871,-88.460084,111.8,179.9,,,
n97,n68,43.770841,-87.924136,43.7449956,-90.7767576,189.4,304.8,,,
n97,n69,43.770841,-87.924136,42.6328184,-89.9460492,158.5,255.1,,,
n97,n70,43.770841,-87.924136,43.817701,-88.323724,24.6,39.6,,,
n97,n71,43.770841,-87.924136,43.4171904,-88.3677982,42.4,68.2,,,
n97,n72,43.770841,-87.924136,43.6230688,-90.6908274,162.2,261.0,,,
n97,n73,43.770841,-87.924136,45.4788,-91.834341,292.8,471.2,,,
n97,n74,43.770841,-87.924136,45.0032736,-90.3526429,191.1,307.5,,,
n97,n75,43.770841,-87.924136,43.686573,-88.398594,29.2,47.0,,,
n97,n76,43.770841,-87.924136,42.736022,-89.663736,139.1,223.9,,,
n97,n77,43.770841,-87.924136,43.667986,-88.862655,56.5,90.9,,,
n97,n78,43.770841,-87.924136,44.597806,-87.731243,73.1,117.6,,,
n97,n79,43.770841,-87.924136,43.427712,-87.985899,27,43.5,,,
n97,n80,43.770841,-87.924136,44.6838614,-91.8816514,257.1,413.8,,,
n97,n81,43.770841,-87.924136,44.322784,-87.956543,45.4,73.1,,,
n97,n82,43.770841,-87.924136,45.004624,-92.394297,286.5,461.1,,,
n97,n83,43.770841,-87.924136,45.0173606,-90.3556863,192.2,309.3,,,
n97,n84,43.770841,-87.924136,44.901922,-91.497807,247,397.5,,,
n97,n85,43.770841,-87.924136,43.9790956,-87.8015843,20,32.2,,,
n97,n86,43.770841,-87.924136,42.8646017,-90.6961852,188.4,303.2,,,
n97,n87,43.770841,-87.924136,43.571302,-87.9327198,15.1,24.3,,,
n97,n88,43.770841,-87.924136,44.5056081,-91.9506223,255.3,410.9,,,
n97,n89,43.770841,-87.924136,44.6969027,-88.3831678,94.2,151.6,,,
n97,n90,43.770841,-87.924136,44.901323,-89.958202,159.2,256.2,,,
n97,n91,43.770841,-87.924136,42.5937001,-89.3798796,142.1,228.7,,,
n97,n92,43.770841,-87.924136,44.937498,-89.256461,147.3,237.1,,,
n97,n93,43.770841,-87.924136,42.868704,-88.868785,109.1,175.6,,,
n97,n94,43.770841,-87.924136,43.219504,-89.484778,104.5,168.2,,,
n97,n95,43.770841,-87.924136,43.18301,-89.179032,92,148.1,,,
n97,n96,43.770841,-87.924136,44.58509,-90.019386,151.2,243.3,,,
n97,n97,43.770841,-87.924136,43.770841,-87.924136,0,0.0,,,
n97,n98,43.770841,-87.924136,44.8223091,-90.1500371,166.1,267.3,,,
n97,n99,43.770841,-87.924136,44.315446,-88.042711,45.8,73.7,,,
n97,n100,43.770841,-87.924136,44.1457958,-91.0670134,196.8,316.7,,,
n97,n101,43.770841,-87.924136,45.578866,-92.884752,345.9,556.7,,,
n97,n102,43.770841,-87.924136,42.50829,-90.690884,199.9,321.7,,,
n97,n103,43.770841,-87.924136,42.49254,-87.803743,100.3,161.4,,,
n98,n1,44.8223091,-90.1500371,43.867771,-88.717945,127.4,205.0,,,
n98,n2,44.8223091,-90.1500371,44.366372,-88.2587304,128.3,206.5,,,
n98,n3,44.8223091,-90.1500371,44.499718,-87.5954299,151.8,244.3,,,
n98,n4,44.8223091,-90.1500371,45.044792,-89.706382,37.4,60.2,,,
n98,n5,44.8223091,-90.1500371,43.9505879,-87.7465309,174.9,281.5,,,
n98,n6,44.8223091,-90.1500371,44.115038,-88.2172159,127.5,205.2,,,
n98,n7,44.8223091,-90.1500371,44.7366839,-87.5027549,164.9,265.4,,,
n98,n8,44.8223091,-90.1500371,44.097001,-88.147437,133.5,214.8,,,
n98,n9,44.8223091,-90.1500371,44.2522468,-89.9621392,51.2,82.4,,,
n98,n10,44.8223091,-90.1500371,43.427712,-87.985899,177.2,285.2,,,
n98,n11,44.8223091,-90.1500371,43.922701,-87.868523,159,255.9,,,
n98,n12,44.8223091,-90.1500371,44.6838614,-91.8816514,108.5,174.6,,,
n98,n13,44.8223091,-90.1500371,44.7807238,-88.291793,113.6,182.8,,,
n98,n14,44.8223091,-90.1500371,43.3487533,-88.6550266,163.6,263.3,,,
n98,n15,44.8223091,-90.1500371,44.663093,-87.588472,157,252.7,,,
n98,n16,44.8223091,-90.1500371,44.282748,-88.108356,129.6,208.6,,,
n98,n17,44.8223091,-90.1500371,44.540205,-87.789123,139.9,225.1,,,
n98,n18,44.8223091,-90.1500371,44.369922,-88.258894,128.6,207.0,,,
n98,n19,44.8223091,-90.1500371,44.2994683,-88.1107442,131,210.8,,,
n98,n20,44.8223091,-90.1500371,44.9115979,-88.3436306,113.8,183.1,,,
n98,n21,44.8223091,-90.1500371,44.369791,-88.229303,129.5,208.4,,,
n98,n22,44.8223091,-90.1500371,44.5547449,-87.478025,156.8,252.3,,,
n98,n23,44.8223091,-90.1500371,45.330174,-91.543636,109.2,175.7,,,
n98,n24,44.8223091,-90.1500371,43.991883,-87.758921,172.5,277.6,,,
n98,n25,44.8223091,-90.1500371,44.6407302,-90.3771428,23.6,38.0,,,
n98,n26,44.8223091,-90.1500371,43.123768,-89.548574,152.3,245.1,,,
n98,n27,44.8223091,-90.1500371,44.595906,-88.789993,91.2,146.8,,,
n98,n28,44.8223091,-90.1500371,42.7377646,-89.3607856,182.6,293.9,,,
n98,n29,44.8223091,-90.1500371,45.115722,-87.965177,138.4,222.7,,,
n98,n30,44.8223091,-90.1500371,43.702029,-88.358279,141.9,228.4,,,
n98,n31,44.8223091,-90.1500371,44.2997938,-88.9616664,82,132.0,,,
n98,n32,44.8223091,-90.1500371,43.2627431,-89.4217299,140.8,226.6,,,
n98,n33,44.8223091,-90.1500371,44.6760007,-87.4156663,168.7,271.5,,,
n98,n34,44.8223091,-90.1500371,44.616287,-87.63395,154.6,248.8,,,
n98,n35,44.8223091,-90.1500371,44.9076949,-88.201485,118.2,190.2,,,
n98,n36,44.8223091,-90.1500371,44.993569,-88.4431369,114.2,183.8,,,
n98,n37,44.8223091,-90.1500371,43.563386,-88.3733479,150.2,241.7,,,
n98,n38,44.8223091,-90.1500371,45.032389,-90.121009,20,32.2,,,
n98,n39,44.8223091,-90.1500371,44.9188885,-89.1435829,64.1,103.2,,,
n98,n40,44.8223091,-90.1500371,44.334034,-88.168628,130.2,209.5,,,
n98,n41,44.8223091,-90.1500371,44.203572,-88.106757,129.9,209.1,,,
n98,n42,44.8223091,-90.1500371,44.6441993,-88.3247075,110.6,178.0,,,
n98,n43,44.8223091,-90.1500371,44.5040238,-89.2921029,58.7,94.5,,,
n98,n44,44.8223091,-90.1500371,44.7341321,-90.5163997,23.8,38.3,,,
n98,n45,44.8223091,-90.1500371,43.8943569,-88.5950853,122.6,197.3,,,
n98,n46,44.8223091,-90.1500371,44.3926874,-88.0902886,135.3,217.7,,,
n98,n47,44.8223091,-90.1500371,42.7853566,-90.2565106,163.3,262.8,,,
n98,n48,44.8223091,-90.1500371,44.487244,-87.7649307,142.8,229.8,,,
n98,n49,44.8223091,-90.1500371,44.409054,-87.904771,138.2,222.4,,,
n98,n50,44.8223091,-90.1500371,42.973292,-88.775482,184.1,296.3,,,
n98,n51,44.8223091,-90.1500371,44.340874,-88.133287,133.4,214.7,,,
n98,n52,44.8223091,-90.1500371,43.908778,-88.290109,141.7,228.0,,,
n98,n53,44.8223091,-90.1500371,42.5695939,-89.4255293,196.2,315.8,,,
n98,n54,44.8223091,-90.1500371,42.6533571,-90.2918458,174.2,280.3,,,
n98,n55,44.8223091,-90.1500371,44.388485,-88.314505,129,207.6,,,
n98,n56,44.8223091,-90.1500371,44.257304,-87.961376,136.7,220.0,,,
n98,n57,44.8223091,-90.1500371,43.861379,-89.557082,96.3,155.0,,,
n98,n58,44.8223091,-90.1500371,45.1957146,-89.0315902,83.7,134.7,,,
n98,n59,44.8223091,-90.1500371,44.130844,-88.167076,129.4,208.2,,,
n98,n60,44.8223091,-90.1500371,43.726016,-88.398931,139.1,223.9,,,
n98,n61,44.8223091,-90.1500371,44.146298,-88.651705,103.1,165.9,,,
n98,n62,44.8223091,-90.1500371,45.639964,-90.3406313,71.1,114.4,,,
n98,n63,44.8223091,-90.1500371,44.5526729,-91.4129221,81.8,131.6,,,
n98,n64,44.8223091,-90.1500371,45.0086159,-91.7608218,100.2,161.3,,,
n98,n65,44.8223091,-90.1500371,45.0472743,-89.8839076,28.6,46.0,,,
n98,n66,44.8223091,-90.1500371,44.844099,-89.26493,56.1,90.3,,,
n98,n67,44.8223091,-90.1500371,42.534871,-88.460084,218.8,352.1,,,
n98,n68,44.8223091,-90.1500371,43.7449956,-90.7767576,106.7,171.7,,,
n98,n69,44.8223091,-90.1500371,42.6328184,-89.9460492,209.1,336.5,,,
n98,n70,44.8223091,-90.1500371,43.817701,-88.323724,145.9,234.8,,,
n98,n71,44.8223091,-90.1500371,43.4171904,-88.3677982,160.6,258.5,,,
n98,n72,44.8223091,-90.1500371,43.6230688,-90.6908274,109.5,176.2,,,
n98,n73,44.8223091,-90.1500371,45.4788,-91.834341,125.1,201.3,,,
n98,n74,44.8223091,-90.1500371,45.0032736,-90.3526429,23.4,37.7,,,
n98,n75,44.8223091,-90.1500371,43.686573,-88.398594,141,226.9,,,
n98,n76,44.8223091,-90.1500371,42.736022,-89.663736,189.7,305.3,,,
n98,n77,44.8223091,-90.1500371,43.667986,-88.862655,136.1,219.0,,,
n98,n78,44.8223091,-90.1500371,44.597806,-87.731243,146.6,235.9,,,
