#1.Supply reference no.,2.Node,3.Time,4.Product,5.Bid,6.Capacity,7. Emissions,8. Emissions coefficients
S1911,N37109,T0,Recyclables,80,47637.39974672857,,
S1912,N37111,T0,Recyclables,80,24462.38919375264,,
S1913,N37113,T0,Recyclables,80,20311.608273533137,,
S1914,N37115,T0,Recyclables,80,11629.759392148586,,
S1915,N37117,T0,Recyclables,80,12089.615871675811,,
S1916,N37119,T0,Recyclables,80,612126.0447446179,,
S1917,N37121,T0,Recyclables,80,8178.0920219501895,,
S1918,N37123,T0,Recyclables,80,14130.983537357535,,
S1919,N37125,T0,Recyclables,80,54725.664837484175,,
S1920,N37127,T0,Recyclables,80,52115.23849725623,,
S1921,N37129,T0,Recyclables,80,123855.04432249894,,
S1922,N37131,T0,Recyclables,80,9587.294216969185,,
S1923,N37133,T0,Recyclables,80,112262.05149852257,,
S1924,N37135,T0,Recyclables,80,81597.63613338962,,
S1925,N37137,T0,Recyclables,80,6736.513296749683,,
S1926,N37139,T0,Recyclables,80,22261.88265090756,,
S1927,N37141,T0,Recyclables,80,33036.68214436471,,
S1928,N37143,T0,Recyclables,80,7136.5555086534405,,
S1929,N37145,T0,Recyclables,80,21454.664415365132,,
S1930,N37147,T0,Recyclables,80,93421.65470662726,,
S1931,N37149,T0,Recyclables,80,10606.331785563529,,
S1932,N37151,T0,Recyclables,80,79114.52089489237,,
S1933,N37153,T0,Recyclables,80,23566.82144364711,,
S1934,N37155,T0,Recyclables,80,63946.39088222879,,
S1935,N37157,T0,Recyclables,80,49989.36260025327,,
S1936,N37159,T0,Recyclables,80,80598.35373575348,,
S1937,N37161,T0,Recyclables,80,35363.95103419165,,
S1938,N37163,T0,Recyclables,80,32396.285352469396,,
S1939,N37165,T0,Recyclables,80,18753.144786829886,,
S1940,N37167,T0,Recyclables,80,34299.36682144365,,
S1941,N37169,T0,Recyclables,80,24430.561418319965,,
S1942,N37171,T0,Recyclables,80,39158.59012241452,,
S1943,N37173,T0,Recyclables,80,7746.7707893626,,
S1944,N37175,T0,Recyclables,80,18101.224145208947,,
S1945,N37177,T0,Recyclables,80,1780.7091599831153,,
S1946,N37179,T0,Recyclables,80,130750.14774166314,,
S1947,N37181,T0,Recyclables,80,23364.87969607429,,
S1948,N37183,T0,Recyclables,80,619769.1008864499,,
S1949,N37185,T0,Recyclables,80,10229.886027859857,,
S1950,N37187,T0,Recyclables,80,6037.948501477416,,
S1951,N37189,T0,Recyclables,80,29679.949345715493,,
S1952,N37191,T0,Recyclables,80,64387.04094554664,,
S1953,N37193,T0,Recyclables,80,36200.802026171375,,
S1954,N37195,T0,Recyclables,80,43233.094132545375,,
S1955,N37197,T0,Recyclables,80,20421.35922330097,,
S1956,N37199,T0,Recyclables,80,10135.500211059518,,
S1957,N38001,T0,Recyclables,80,1207.2604474461798,,
S1958,N38003,T0,Recyclables,80,5955.635289151541,,
S1959,N38005,T0,Recyclables,80,3272.773322076826,,
S1960,N38007,T0,Recyclables,80,518.5732376530182,,
S1961,N38009,T0,Recyclables,80,3500.5065428450825,,
S1962,N38011,T0,Recyclables,80,1642.4229632756437,,
S1963,N38013,T0,Recyclables,80,1207.809202195019,,
S1964,N38015,T0,Recyclables,80,54029.29506120726,,
S1965,N38017,T0,Recyclables,80,101258.97002954833,,
S1966,N38019,T0,Recyclables,80,2032.5875897002957,,
S1967,N38021,T0,Recyclables,80,2743.224989447024,,
S1968,N38023,T0,Recyclables,80,1204.5166737019838,,
S1969,N38025,T0,Recyclables,80,2247.1506964964124,,
S1970,N38027,T0,Recyclables,80,1287.927395525538,,
S1971,N38029,T0,Recyclables,80,1811.439425918109,,
S1972,N38031,T0,Recyclables,80,1864.1198818066696,,
S1973,N38033,T0,Recyclables,80,952.6382439848037,,
S1974,N38035,T0,Recyclables,80,40152.384972562264,,
S1975,N38037,T0,Recyclables,80,1262.6846770789361,,
S1976,N38039,T0,Recyclables,80,1265.4284508231322,,
S1977,N38041,T0,Recyclables,80,1365.8505698607007,,
S1978,N38043,T0,Recyclables,80,1313.7188687209793,,
S1979,N38045,T0,Recyclables,80,2246.053186998734,,
S1980,N38047,T0,Recyclables,80,1029.463908822288,,
S1981,N38049,T0,Recyclables,80,2933.0941325453778,,
S1982,N38051,T0,Recyclables,80,1388.3495145631066,,
S1983,N38053,T0,Recyclables,80,8068.889826931194,,
S1984,N38055,T0,Recyclables,80,5361.882650907555,,
S1985,N38057,T0,Recyclables,80,4582.102152807091,,
S1986,N38059,T0,Recyclables,80,18268.594343604895,,
S1987,N38061,T0,Recyclables,80,5382.735331363444,,
S1988,N38063,T0,Recyclables,80,1654.4955677501057,,
S1989,N38065,T0,Recyclables,80,1030.0126635711272,,
S1990,N38067,T0,Recyclables,80,3755.6775010552974,,
S1991,N38069,T0,Recyclables,80,2189.5314478682985,,
S1992,N38071,T0,Recyclables,80,6368.298860278599,,
S1993,N38073,T0,Recyclables,80,3129.5483326298017,,
S1994,N38075,T0,Recyclables,80,1252.258336850992,,
S1995,N38077,T0,Recyclables,80,9070.367243562685,,
S1996,N38079,T0,Recyclables,80,6687.674124102997,,
S1997,N38081,T0,Recyclables,80,2119.290840016885,,
S1998,N38083,T0,Recyclables,80,694.1747572815533,,
S1999,N38085,T0,Recyclables,80,2139.0460109750948,,
S2000,N38087,T0,Recyclables,80,387.4208526804559,,
S2001,N38089,T0,Recyclables,80,18463.402279442802,,
S2002,N38091,T0,Recyclables,80,986.6610384128325,,
S2003,N38093,T0,Recyclables,80,11849.261291684255,,
S2004,N38095,T0,Recyclables,80,1186.4077669902913,,
S2005,N38097,T0,Recyclables,80,4388.3917264668635,,
S2006,N38099,T0,Recyclables,80,5796.496411988181,,
S2007,N38101,T0,Recyclables,80,38368.383284086114,,
S2008,N38103,T0,Recyclables,80,2185.141409877586,,
S2009,N38105,T0,Recyclables,80,22471.506964964123,,
S2010,N39001,T0,Recyclables,80,15078.134233853947,,
S2011,N39003,T0,Recyclables,80,56086.02785985648,,
S2012,N39005,T0,Recyclables,80,28780.540312368088,,
S2013,N39007,T0,Recyclables,80,53544.195863233435,,
S2014,N39009,T0,Recyclables,80,34259.30772477838,,
S2015,N39011,T0,Recyclables,80,25474.29295061207,,
S2016,N39013,T0,Recyclables,80,36490.544533558466,,
S2017,N39015,T0,Recyclables,80,23967.412410299705,,
S2018,N39017,T0,Recyclables,80,214210.25749261293,,
S2019,N39019,T0,Recyclables,80,14663.275643731533,,
S2020,N39021,T0,Recyclables,80,21244.49134655973,,
S2021,N39023,T0,Recyclables,80,74631.19459687632,,
S2022,N39025,T0,Recyclables,80,114470.78936260025,,
S2023,N39027,T0,Recyclables,80,23057.577036724357,,
S2024,N39029,T0,Recyclables,80,55905.48754748839,,
S2025,N39031,T0,Recyclables,80,20091.00886449979,,
S2026,N39033,T0,Recyclables,80,23061.41831996623,,
S2027,N39035,T0,Recyclables,80,694074.3351625159,,
S2028,N39037,T0,Recyclables,80,28469.945124525115,,
S2029,N39039,T0,Recyclables,80,21009.624314056564,,
S2030,N39041,T0,Recyclables,80,117501.56184043901,,
S2031,N39043,T0,Recyclables,80,41497.93161671591,,
S2032,N39045,T0,Recyclables,80,87208.65344027015,,
S2033,N39047,T0,Recyclables,80,15886.998733642888,,
S2034,N39049,T0,Recyclables,80,726445.3777965386,,
S2035,N39051,T0,Recyclables,80,23438.96158716758,,
S2036,N39053,T0,Recyclables,80,16034.613761080625,,
S2037,N39055,T0,Recyclables,80,52349.556775010555,,
S2038,N39057,T0,Recyclables,80,92172.14014352048,,
S2039,N39059,T0,Recyclables,80,21093.03503588012,,
S2040,N39061,T0,Recyclables,80,455817.09582102153,,
S2041,N39063,T0,Recyclables,80,41112.70578303082,,
S2042,N39065,T0,Recyclables,80,16844.575770367243,,
S2043,N39067,T0,Recyclables,80,7947.615027437737,,
S2044,N39069,T0,Recyclables,80,15179.653862389194,,
S2045,N39071,T0,Recyclables,80,23770.40945546644,,
S2046,N39073,T0,Recyclables,80,15392.570704938793,,
S2047,N39075,T0,Recyclables,80,24267.58125791473,,
S2048,N39077,T0,Recyclables,80,32137.821865766145,,
S2049,N39079,T0,Recyclables,80,17918.488813845503,,
S2050,N39081,T0,Recyclables,80,35805.69860700717,,
S2051,N39083,T0,Recyclables,80,34418.44660194175,,
S2052,N39085,T0,Recyclables,80,127642.00084423808,,
S2053,N39087,T0,Recyclables,80,31959.476572393414,,
S2054,N39089,T0,Recyclables,80,97963.14900802026,,
S2055,N39091,T0,Recyclables,80,25325.031658927815,,
S2056,N39093,T0,Recyclables,80,171740.48121570284,,
S2057,N39095,T0,Recyclables,80,236666.39932460955,,
S2058,N39097,T0,Recyclables,80,24048.628113127903,,
S2059,N39099,T0,Recyclables,80,125453.01815111862,,
S2060,N39101,T0,Recyclables,80,35866.06162937949,,
S2061,N39103,T0,Recyclables,80,100131.27902068384,,
S2062,N39105,T0,Recyclables,80,12187.842971718024,,
S2063,N39107,T0,Recyclables,80,23337.441958632335,,
S2064,N39109,T0,Recyclables,80,59690.24905023217,,
S2065,N39111,T0,Recyclables,80,7345.082313212326,,
S2066,N39113,T0,Recyclables,80,294850.86534402706,,
S2067,N39115,T0,Recyclables,80,7573.913043478261,,
S2068,N39117,T0,Recyclables,80,19178.978471929084,,
S2069,N39119,T0,Recyclables,80,47417.89784719291,,
S2070,N39121,T0,Recyclables,80,7745.673279864922,,
S2071,N39123,T0,Recyclables,80,22149.936682144365,,
S2072,N39125,T0,Recyclables,80,10319.88180666948,,
S2073,N39127,T0,Recyclables,80,19430.308146897423,,
S2074,N39129,T0,Recyclables,80,32123.554242296326,,
S2075,N39131,T0,Recyclables,80,14864.668636555507,,
S2076,N39133,T0,Recyclables,80,88783.57956943857,,
S2077,N39135,T0,Recyclables,80,22498.395947657238,,
S2078,N39137,T0,Recyclables,80,18905.149852258335,,
S2079,N39139,T0,Recyclables,80,68559.22330097087,,
S2080,N39141,T0,Recyclables,80,42305.14985225834,,
S2081,N39143,T0,Recyclables,80,32319.459687631912,,
S2082,N39145,T0,Recyclables,80,40612.24145208949,,
S2083,N39147,T0,Recyclables,80,30219.3752638244,,
S2084,N39149,T0,Recyclables,80,26466.441536513295,,
S2085,N39151,T0,Recyclables,80,205702.36386661037,,
S2086,N39153,T0,Recyclables,80,296562.4314056564,,
S2087,N39155,T0,Recyclables,80,110835.83790628958,,
S2088,N39157,T0,Recyclables,80,51178.51414098776,,
S2089,N39159,T0,Recyclables,80,34453.01815111862,,
S2090,N39161,T0,Recyclables,80,15876.023638666105,,
S2091,N39163,T0,Recyclables,80,7024.060785141411,,
S2092,N39165,T0,Recyclables,80,132983.5795694386,,
S2093,N39167,T0,Recyclables,80,32799.62009286619,,
S2094,N39169,T0,Recyclables,80,64146.13761080625,,
S2095,N39171,T0,Recyclables,80,20359.898691430983,,
S2096,N39173,T0,Recyclables,80,72571.7180244829,,
S2097,N39175,T0,Recyclables,80,12017.728999577881,,
S2098,N40001,T0,Recyclables,80,10697.97382861967,,
S2099,N40003,T0,Recyclables,80,3127.353313634445,,
S2100,N40005,T0,Recyclables,80,7761.0384128324185,,
S2101,N40007,T0,Recyclables,80,2770.6627268889824,,
S2102,N40009,T0,Recyclables,80,12297.593921485859,,
S2103,N40011,T0,Recyclables,80,4793.372731110173,,
S2104,N40013,T0,Recyclables,80,25279.485014774167,,
S2105,N40015,T0,Recyclables,80,14786.196707471507,,
S2106,N40017,T0,Recyclables,80,84730.47699451246,,
S2107,N40019,T0,Recyclables,80,26341.874208526806,,
S2108,N40021,T0,Recyclables,80,25834.276065850572,,
S2109,N40023,T0,Recyclables,80,7794.512452511609,,
S2110,N40025,T0,Recyclables,80,1259.9409033347404,,
S2111,N40027,T0,Recyclables,80,162172.393414943,,
S2112,N40029,T0,Recyclables,80,2889.742507387083,,
S2113,N40031,T0,Recyclables,80,66467.91895314479,,
S2114,N40033,T0,Recyclables,80,3032.9674968341074,,
S2115,N40035,T0,Recyclables,80,7741.283241874209,,
S2116,N40037,T0,Recyclables,80,39375.348248206,,
S2117,N40039,T0,Recyclables,80,15646.64415365133,,
S2118,N40041,T0,Recyclables,80,22168.045588856057,,
S2119,N40043,T0,Recyclables,80,2460.61629379485,,
S2120,N40045,T0,Recyclables,80,2057.2815533980583,,
S2121,N40047,T0,Recyclables,80,34487.04094554664,,
S2122,N40049,T0,Recyclables,80,14078.851836217813,,
S2123,N40051,T0,Recyclables,80,30069.016462642463,,
S2124,N40053,T0,Recyclables,80,2287.7585479105105,,
S2125,N40055,T0,Recyclables,80,3013.212325875897,,
S2126,N40057,T0,Recyclables,80,1365.3018151118615,,
S2127,N40059,T0,Recyclables,80,1795.5255382017729,,
S2128,N40061,T0,Recyclables,80,6344.153651329675,,
S2129,N40063,T0,Recyclables,80,7335.204727733221,,
S2130,N40065,T0,Recyclables,80,13600.886449978894,,
S2131,N40067,T0,Recyclables,80,2928.7040945546646,,
S2132,N40069,T0,Recyclables,80,5636.808780075981,,
S2133,N40071,T0,Recyclables,80,23980.582524271846,,
S2134,N40073,T0,Recyclables,80,8332.292106373998,,
S2135,N40075,T0,Recyclables,80,4669.354157872521,,
S2136,N40077,T0,Recyclables,80,5182.4398480371465,,
S2137,N40079,T0,Recyclables,80,26411.01730688054,,
S2138,N40081,T0,Recyclables,80,18360.23638666104,,
S2139,N40083,T0,Recyclables,80,27193.5415787252,,
S2140,N40085,T0,Recyclables,80,5567.6656817222465,,
S2141,N40087,T0,Recyclables,80,22862.22034613761,,
S2142,N40089,T0,Recyclables,80,16909.32883073027,,
S2143,N40091,T0,Recyclables,80,10393.963697762769,,
S2144,N40093,T0,Recyclables,80,4270.409455466442,,
S2145,N40095,T0,Recyclables,80,8402.532714225412,,
S2146,N40097,T0,Recyclables,80,21426.677923174335,,
S2147,N40099,T0,Recyclables,80,7629.886027859857,,
S2148,N40101,T0,Recyclables,80,36403.841283241876,,
S2149,N40103,T0,Recyclables,80,5994.596876319121,,
S2150,N40105,T0,Recyclables,80,5114.394259181089,,
S2151,N40107,T0,Recyclables,80,6206.416209371042,,
S2152,N40109,T0,Recyclables,80,436969.01646264247,,
S2153,N40111,T0,Recyclables,80,20142.59181089067,,
S2154,N40113,T0,Recyclables,80,25142.845082313215,,
S2155,N40115,T0,Recyclables,80,16619.037568594344,,
S2156,N40117,T0,Recyclables,80,8534.782608695652,,
S2157,N40119,T0,Recyclables,80,44803.63022372309,,
S2158,N40121,T0,Recyclables,80,24020.641620937105,,
S2159,N40123,T0,Recyclables,80,20888.349514563106,,
S2160,N40125,T0,Recyclables,80,39759.47657239342,,
S2161,N40127,T0,Recyclables,80,5933.136344449134,,
S2162,N40129,T0,Recyclables,80,1888.8138455044323,,
S2163,N40131,T0,Recyclables,80,52263.4022794428,,
S2164,N40133,T0,Recyclables,80,12926.46686365555,,
S2165,N40135,T0,Recyclables,80,21555.63528915154,,
S2166,N40137,T0,Recyclables,80,23513.04347826087,,
S2167,N40139,T0,Recyclables,80,11734.571549176868,,
S2168,N40141,T0,Recyclables,80,3823.723089911355,,
S2169,N40143,T0,Recyclables,80,367270.0295483326,,
S2170,N40145,T0,Recyclables,80,44438.70831574504,,
S2171,N40147,T0,Recyclables,80,28784.9303503588,,
S2172,N40149,T0,Recyclables,80,5994.596876319121,,
S2173,N40151,T0,Recyclables,80,4732.460953989025,,
S2174,N40153,T0,Recyclables,80,11233.009708737864,,
S2175,N41001,T0,Recyclables,80,9146.64415365133,,
S2176,N41003,T0,Recyclables,80,52232.67201350781,,
S2177,N41005,T0,Recyclables,80,231245.79991557618,,
S2178,N41007,T0,Recyclables,80,22538.455044322498,,
S2179,N41009,T0,Recyclables,80,28858.46348670325,,
S2180,N41011,T0,Recyclables,80,35630.09708737864,,
S2181,N41013,T0,Recyclables,80,13575.094976783452,,
S2182,N41015,T0,Recyclables,80,12866.10384128324,,
S2183,N41017,T0,Recyclables,80,108792.2752216125,,
S2184,N41019,T0,Recyclables,80,61022.07682566484,,
S2185,N41021,T0,Recyclables,80,1094.7657239341493,,
S2186,N41023,T0,Recyclables,80,3969.1430983537357,,
S2187,N41025,T0,Recyclables,80,4112.916842549599,,
S2188,N41027,T0,Recyclables,80,13157.492612916842,,
S2189,N41029,T0,Recyclables,80,122514.43647108485,,
S2190,N41031,T0,Recyclables,80,13445.588856057408,,
S2191,N41033,T0,Recyclables,80,48339.80582524272,,
S2192,N41035,T0,Recyclables,80,38090.71338117349,,
S2193,N41037,T0,Recyclables,80,4477.83875052765,,
S2194,N41039,T0,Recyclables,80,210157.1549176868,,
S2195,N41041,T0,Recyclables,80,27654.495567750102,,
S2196,N41043,T0,Recyclables,80,70575.34824820599,,
S2197,N41045,T0,Recyclables,80,17324.73617560152,,
S2198,N41047,T0,Recyclables,80,189825.24271844662,,
S2199,N41049,T0,Recyclables,80,6687.125369354158,,
S2200,N41051,T0,Recyclables,80,447469.9873364289,,
S2201,N41053,T0,Recyclables,80,47979.27395525538,,
S2202,N41055,T0,Recyclables,80,1026.1713803292528,,
S2203,N41057,T0,Recyclables,80,15030.392570704938,,
S2204,N41059,T0,Recyclables,80,43941.536513296756,,
S2205,N41061,T0,Recyclables,80,14375.179400590967,,
S2206,N41063,T0,Recyclables,80,4055.8463486703254,,
S2207,N41065,T0,Recyclables,80,14635.289151540734,,
S2208,N41067,T0,Recyclables,80,329456.98607007175,,
S2209,N41069,T0,Recyclables,80,796.2431405656395,,
S2210,N41071,T0,Recyclables,80,59112.95905445336,,
S2211,N42001,T0,Recyclables,80,56989.27817644576,,
S2212,N42003,T0,Recyclables,80,686260.6162937948,,
S2213,N42005,T0,Recyclables,80,35975.263824398484,,
S2214,N42007,T0,Recyclables,80,92308.78007598143,,
S2215,N42009,T0,Recyclables,80,26108.104685521317,,
S2216,N42011,T0,Recyclables,80,235332.92528493036,,
S2217,N42013,T0,Recyclables,80,67399.15576192486,,
S2218,N42015,T0,Recyclables,80,32907.17602363867,,
S2219,N42017,T0,Recyclables,80,354790.797804981,,
S2220,N42019,T0,Recyclables,80,106328.36639932462,,
S2221,N42021,T0,Recyclables,80,73243.39383706205,,
S2222,N42023,T0,Recyclables,80,2495.187842971718,,
S2223,N42025,T0,Recyclables,80,35531.321232587594,,
S2224,N42027,T0,Recyclables,80,86797.63613338962,,
S2225,N42029,T0,Recyclables,80,293261.67159138876,,
S2226,N42031,T0,Recyclables,80,20436.17560151963,,
S2227,N42033,T0,Recyclables,80,44208.78007598142,,
S2228,N42035,T0,Recyclables,80,20550.865344027017,,
S2229,N42037,T0,Recyclables,80,35519.24862811313,,
S2230,N42039,T0,Recyclables,80,46061.376108062475,,
S2231,N42041,T0,Recyclables,80,142384.8459265513,,
S2232,N42043,T0,Recyclables,80,157163.9088222879,,
S2233,N42045,T0,Recyclables,80,316538.2017729,,
S2234,N42047,T0,Recyclables,80,17005.90966652596,,
S2235,N42049,T0,Recyclables,80,148644.49134655972,,
S2236,N42051,T0,Recyclables,80,70681.80666948081,,
S2237,N42053,T0,Recyclables,80,3826.4668636555507,,
S2238,N42055,T0,Recyclables,80,85568.42549598987,,
S2239,N42057,T0,Recyclables,80,7987.674124102997,,
S2240,N42059,T0,Recyclables,80,19729.928239763613,,
S2241,N42061,T0,Recyclables,80,24195.6943858168,,
S2242,N42063,T0,Recyclables,80,45681.63782186577,,
S2243,N42065,T0,Recyclables,80,24415.196285352467,,
S2244,N42067,T0,Recyclables,80,12900.67539046011,,
S2245,N42069,T0,Recyclables,80,118473.95525538201,,
S2246,N42071,T0,Recyclables,80,303452.59603208106,,
S2247,N42073,T0,Recyclables,80,47231.321232587594,,
S2248,N42075,T0,Recyclables,80,78612.95905445336,,
S2249,N42077,T0,Recyclables,80,205539.93246095398,,
S2250,N42079,T0,Recyclables,80,178671.2536935416,,
S2251,N42081,T0,Recyclables,80,62661.20726044745,,
S2252,N42083,T0,Recyclables,80,22187.25200506543,,
S2253,N42085,T0,Recyclables,80,60720.81046855213,,
S2254,N42087,T0,Recyclables,80,25321.190375685946,,
S2255,N42089,T0,Recyclables,80,92370.24060785142,,
S2256,N42091,T0,Recyclables,80,470037.5263824398,,
S2257,N42093,T0,Recyclables,80,9952.216124947236,,
S2258,N42095,T0,Recyclables,80,171733.34740396793,,
S2259,N42097,T0,Recyclables,80,50291.726466863656,,
S2260,N42099,T0,Recyclables,80,25156.015196285352,,
S2261,N42101,T0,Recyclables,80,880091.2199240186,,
S2262,N42103,T0,Recyclables,80,32121.35922330097,,
S2263,N42105,T0,Recyclables,80,8997.382861967075,,
S2264,N42107,T0,Recyclables,80,78498.81806669482,,
S2265,N42109,T0,Recyclables,80,21805.318699873365,,
S2266,N42111,T0,Recyclables,80,40678.64077669903,,
S2267,N42113,T0,Recyclables,80,3204.727733220768,,
S2268,N42115,T0,Recyclables,80,21090.840016884762,,
S2269,N42117,T0,Recyclables,80,22523.63866610384,,
S2270,N42119,T0,Recyclables,80,23421.40143520473,,
S2271,N42121,T0,Recyclables,80,27686.872097931617,,
S2272,N42123,T0,Recyclables,80,21174.799493457154,,
S2273,N42125,T0,Recyclables,80,114881.25791473195,,
S2274,N42127,T0,Recyclables,80,28071.549176867877,,
S2275,N42129,T0,Recyclables,80,194623.0054875475,,
S2276,N42131,T0,Recyclables,80,14305.487547488392,,
S2277,N42133,T0,Recyclables,80,250472.5200506543,,
S2278,N44001,T0,Recyclables,80,27872.899957788093,,
S2279,N44003,T0,Recyclables,80,93487.50527648798,,
S2280,N44005,T0,Recyclables,80,46997.00295483326,,
S2281,N44007,T0,Recyclables,80,362584.76150274376,,
S2282,N44009,T0,Recyclables,80,71249.76783452934,,
S2283,N45001,T0,Recyclables,80,13331.9966230477,,
S2284,N45003,T0,Recyclables,80,92634.19164204305,,
S2285,N45005,T0,Recyclables,80,4411.439425918109,,
S2286,N45007,T0,Recyclables,80,111791.21992401857,,
S2287,N45009,T0,Recyclables,80,7304.474461798228,,
S2288,N45011,T0,Recyclables,80,11298.311523849725,,
S2289,N45013,T0,Recyclables,80,102681.34233853947,,
S2290,N45015,T0,Recyclables,80,126137.31532292107,,
S2291,N45017,T0,Recyclables,80,7747.868298860279,,
S2292,N45019,T0,Recyclables,80,224020.89489235965,,
S2293,N45021,T0,Recyclables,80,30848.79696074293,,
S2294,N45023,T0,Recyclables,80,17721.485859012242,,
S2295,N45025,T0,Recyclables,80,23746.264246517516,,
S2296,N45027,T0,Recyclables,80,17090.417897847194,,
S2297,N45029,T0,Recyclables,80,21184.12832418742,,
S2298,N45031,T0,Recyclables,80,34519.41747572815,,
S2299,N45033,T0,Recyclables,80,15525.369354157872,,
S2300,N45035,T0,Recyclables,80,88645.84212747996,,
S2301,N45037,T0,Recyclables,80,14079.400590966654,,
S2302,N45039,T0,Recyclables,80,11495.314478682989,,
S2303,N45041,T0,Recyclables,80,75211.77712114817,,
S2304,N45043,T0,Recyclables,80,34793.2460953989,,
S2305,N45045,T0,Recyclables,80,288389.2781764458,,
S2306,N45047,T0,Recyclables,80,38056.69058674546,,
S2307,N45049,T0,Recyclables,80,10185.436893203885,,
S2308,N45051,T0,Recyclables,80,192628.83073026594,,
S2309,N45053,T0,Recyclables,80,15799.197973828619,,
S2310,N45055,T0,Recyclables,80,35890.206838328406,,
S2311,N45057,T0,Recyclables,80,52689.235964542,,
S2312,N45059,T0,Recyclables,80,37062.34698184888,,
S2313,N45061,T0,Recyclables,80,9071.464753060363,,
S2314,N45063,T0,Recyclables,80,161328.9573659772,,
S2315,N45065,T0,Recyclables,80,5227.437737441959,,
S2316,N45067,T0,Recyclables,80,16014.309835373575,,
S2317,N45069,T0,Recyclables,80,14633.642887294216,,
S2318,N45071,T0,Recyclables,80,20698.480371464753,,
S2319,N45073,T0,Recyclables,80,43135.964542000846,,
S2320,N45075,T0,Recyclables,80,46217.77121148164,,
S2321,N45077,T0,Recyclables,80,72108.56901646264,,
S2322,N45079,T0,Recyclables,80,228362.6424651752,,
S2323,N45081,T0,Recyclables,80,10350.612072604474,,
S2324,N45083,T0,Recyclables,80,179989.9113550021,,
S2325,N45085,T0,Recyclables,80,57924.35626846771,,
S2326,N45087,T0,Recyclables,80,14950.27437737442,,
S2327,N45089,T0,Recyclables,80,17025.664837484168,,
S2328,N45091,T0,Recyclables,80,154798.22710004222,,
S2329,N46003,T0,Recyclables,80,1507.4292950612073,,
S2330,N46005,T0,Recyclables,80,10508.104685521317,,
S2331,N46007,T0,Recyclables,80,1855.3398058252428,,
S2332,N46009,T0,Recyclables,80,3842.929506120726,,
S2333,N46011,T0,Recyclables,80,18863.44449134656,,
S2334,N46013,T0,Recyclables,80,21017.85563528915,,
S2335,N46015,T0,Recyclables,80,2879.316167159139,,
S2336,N46017,T0,Recyclables,80,1068.9742507387084,,
S2337,N46019,T0,Recyclables,80,5620.894892359645,,
S2338,N46021,T0,Recyclables,80,755.6352891515407,,
S2339,N46023,T0,Recyclables,80,5143.478260869565,,
S2340,N46025,T0,Recyclables,80,2105.5719712959053,,
S2341,N46027,T0,Recyclables,80,8213.212325875897,,
S2342,N46029,T0,Recyclables,80,15543.478260869564,,
S2343,N46031,T0,Recyclables,80,2141.2410299704516,,
S2344,N46033,T0,Recyclables,80,4564.542000844238,,
S2345,N46035,T0,Recyclables,80,10950.949767834529,,
S2346,N46037,T0,Recyclables,80,2990.1646264246515,,
S2347,N46039,T0,Recyclables,80,2356.9016462642467,,
S2348,N46041,T0,Recyclables,80,2874.9261291684256,,
S2349,N46043,T0,Recyclables,80,1555.7197129590545,,
S2350,N46045,T0,Recyclables,80,2187.336428872942,,
S2351,N46047,T0,Recyclables,80,3826.4668636555507,,
S2352,N46049,T0,Recyclables,80,1166.103841283242,,
S2353,N46051,T0,Recyclables,80,4146.3908822287885,,
S2354,N46053,T0,Recyclables,80,2191.7264668636553,,
S2355,N46055,T0,Recyclables,80,1027.2688898269312,,
S2356,N46057,T0,Recyclables,80,3382.5242718446602,,
S2357,N46059,T0,Recyclables,80,1725.833685099198,,
S2358,N46061,T0,Recyclables,80,1899.2401857323766,,
S2359,N46063,T0,Recyclables,80,719.4174757281553,,
S2360,N46065,T0,Recyclables,80,9748.628113127903,,
S2361,N46067,T0,Recyclables,80,4075.6015196285352,,
S2362,N46069,T0,Recyclables,80,692.5284930350359,,
S2363,N46071,T0,Recyclables,80,1539.8058252427184,,
S2364,N46073,T0,Recyclables,80,912.5791473195441,,
S2365,N46075,T0,Recyclables,80,503.20810468552133,,
S2366,N46077,T0,Recyclables,80,2846.3908822287885,,
S2367,N46079,T0,Recyclables,80,6068.67876741241,,
S2368,N46081,T0,Recyclables,80,14140.3123680878,,
S2369,N46083,T0,Recyclables,80,35757.40818910932,,
S2370,N46085,T0,Recyclables,80,2040.270156184044,,
S2371,N46087,T0,Recyclables,80,3118.024482904179,,
S2372,N46089,T0,Recyclables,80,1323.0476994512453,,
S2373,N46091,T0,Recyclables,80,2362.9379485014774,,
S2374,N46093,T0,Recyclables,80,16381.42676234698,,
S2375,N46095,T0,Recyclables,80,1052.5116082735333,,
S2376,N46097,T0,Recyclables,80,1261.0384128324188,,
S2377,N46099,T0,Recyclables,80,108222.1190375686,,
S2378,N46101,T0,Recyclables,80,3476.910088644998,,
S2379,N46102,T0,Recyclables,80,7502.5749261291685,,
S2380,N46103,T0,Recyclables,80,59936.091177712115,,
S2381,N46105,T0,Recyclables,80,1555.7197129590545,,
S2382,N46107,T0,Recyclables,80,1356.5217391304348,,
S2383,N46109,T0,Recyclables,80,5641.198818066695,,
S2384,N46111,T0,Recyclables,80,1278.5985647952723,,
S2385,N46115,T0,Recyclables,80,3490.628957365977,,
S2386,N46117,T0,Recyclables,80,1635.2891515407346,,
S2387,N46119,T0,Recyclables,80,793.4993668214437,,
S2388,N46121,T0,Recyclables,80,5113.84550443225,,
