Point,Delivery_date,Delivery_hour,Delivery_interval,Hou_price
N,1/8/20,4.0,1.0,-31.57
N,1/8/20,4.0,2.0,-31.58
N,1/8/20,4.0,3.0,-31.6
N,1/8/20,4.0,4.0,-31.59
N,1/8/20,5.0,1.0,-31.53
N,1/8/20,5.0,2.0,-31.52
N,1/8/20,5.0,3.0,-31.57
N,1/8/20,5.0,4.0,-31.56
N,1/8/20,6.0,1.0,-31.02
N,1/8/20,6.0,2.0,-31.57
N,1/8/20,6.0,3.0,-31.55
N,1/8/20,6.0,4.0,-31.51
N,1/8/20,7.0,1.0,-30.7
N,1/8/20,7.0,2.0,-30.26
N,1/8/20,7.0,3.0,-31.36
N,1/8/20,7.0,4.0,-31.46
N,1/8/20,8.0,1.0,-31.58
N,1/8/20,8.0,2.0,-31.6
N,1/8/20,8.0,3.0,-31.59
N,1/8/20,8.0,4.0,-31.6
N,1/8/20,9.0,1.0,-30.62
N,1/8/20,9.0,2.0,-30.08
N,1/8/20,9.0,3.0,-30.11
N,1/8/20,9.0,4.0,-30.11
N,1/8/20,10.0,1.0,-22.91
N,1/8/20,10.0,2.0,-18.99
N,1/8/20,10.0,3.0,-18.99
N,1/8/20,10.0,4.0,-18.99
N,1/8/20,11.0,1.0,-18.99
N,1/8/20,11.0,2.0,-18.99
N,1/8/20,11.0,3.0,-22.5
N,1/8/20,11.0,4.0,-26.6
N,1/8/20,12.0,1.0,-29.87
N,1/8/20,12.0,2.0,-31.57
N,1/8/20,12.0,3.0,-31.61
N,1/8/20,12.0,4.0,-31.63
N,1/8/20,13.0,1.0,-31.63
N,1/8/20,13.0,2.0,-31.63
N,1/8/20,13.0,3.0,-31.63
N,1/8/20,13.0,4.0,-31.63
N,1/8/20,14.0,1.0,-31.63
N,1/8/20,14.0,2.0,-31.63
N,1/8/20,14.0,3.0,-31.63
N,1/8/20,14.0,4.0,-31.63
N,1/8/20,15.0,1.0,-31.63
N,1/8/20,15.0,2.0,-31.63
N,1/8/20,15.0,3.0,-31.63
N,1/8/20,15.0,4.0,-31.64
N,1/8/20,16.0,1.0,-31.63
N,1/8/20,16.0,2.0,-31.63
N,1/8/20,16.0,3.0,-31.63
N,1/8/20,16.0,4.0,-31.64
N,1/8/20,17.0,1.0,-31.63
N,1/8/20,17.0,2.0,-31.63
N,1/8/20,17.0,3.0,-31.63
N,1/8/20,17.0,4.0,-31.63
N,1/8/20,18.0,1.0,-31.63
N,1/8/20,18.0,2.0,-31.63
N,1/8/20,18.0,3.0,-31.63
N,1/8/20,18.0,4.0,-31.63
N,1/8/20,19.0,1.0,-31.63
N,1/8/20,19.0,2.0,-31.63
N,1/8/20,19.0,3.0,-31.63
N,1/8/20,19.0,4.0,-31.63
N,1/8/20,20.0,1.0,-31.63
N,1/8/20,20.0,2.0,-31.63
N,1/8/20,20.0,3.0,-31.63
N,1/8/20,20.0,4.0,-31.63
N,1/8/20,21.0,1.0,-31.63
N,1/8/20,21.0,2.0,-31.63
N,1/8/20,21.0,3.0,-31.63
N,1/8/20,21.0,4.0,-31.63
N,1/8/20,22.0,1.0,-31.64
N,1/8/20,22.0,2.0,-31.63
N,1/8/20,22.0,3.0,-31.63
N,1/8/20,22.0,4.0,-31.63
N,1/8/20,23.0,1.0,-31.63
N,1/8/20,23.0,2.0,-31.62
N,1/8/20,23.0,3.0,-31.61
N,1/8/20,23.0,4.0,-31.61
N,1/8/20,24.0,1.0,-31.6
N,1/8/20,24.0,2.0,-31.6
N,1/8/20,24.0,3.0,-31.61
N,1/8/20,24.0,4.0,-31.61
N,1/9/20,1.0,1.0,-31.61
N,1/9/20,1.0,2.0,-31.6
N,1/9/20,1.0,3.0,-31.6
N,1/9/20,1.0,4.0,-31.6
N,1/9/20,2.0,1.0,-31.58
N,1/9/20,2.0,2.0,-31.58
N,1/9/20,2.0,3.0,-31.59
N,1/9/20,2.0,4.0,-31.59
N,1/9/20,3.0,1.0,-31.6
N,1/9/20,3.0,2.0,-31.6
N,1/9/20,3.0,3.0,-31.62
N,1/9/20,3.0,4.0,-31.62
N,1/9/20,4.0,1.0,-31.62
N,1/9/20,4.0,2.0,-31.61
N,1/9/20,4.0,3.0,-31.6
N,1/9/20,4.0,4.0,-31.62
N,1/9/20,5.0,1.0,-31.61
N,1/9/20,5.0,2.0,-31.6
N,1/9/20,5.0,3.0,-31.6
N,1/9/20,5.0,4.0,-31.63
N,1/9/20,6.0,1.0,-31.62
N,1/9/20,6.0,2.0,-31.61
N,1/9/20,6.0,3.0,-31.6
N,1/9/20,6.0,4.0,-31.59
N,1/9/20,7.0,1.0,-31.1
N,1/9/20,7.0,2.0,-30.52
N,1/9/20,7.0,3.0,-30.07
N,1/9/20,7.0,4.0,-26.59
N,1/9/20,8.0,1.0,-19.0
N,1/9/20,8.0,2.0,-18.99
N,1/9/20,8.0,3.0,-14.63
N,1/9/20,8.0,4.0,-6.15
N,1/9/20,9.0,1.0,-6.01
N,1/9/20,9.0,2.0,1.63
N,1/9/20,9.0,3.0,18.05
N,1/9/20,9.0,4.0,18.02
N,1/9/20,10.0,1.0,17.96
N,1/9/20,10.0,2.0,17.51
N,1/9/20,10.0,3.0,18.56
N,1/9/20,10.0,4.0,17.76
N,1/9/20,11.0,1.0,17.49
N,1/9/20,11.0,2.0,17.24
N,1/9/20,11.0,3.0,17.4
N,1/9/20,11.0,4.0,18.21
N,1/9/20,12.0,1.0,18.46
N,1/9/20,12.0,2.0,18.89
N,1/9/20,12.0,3.0,18.68
N,1/9/20,12.0,4.0,18.73
N,1/9/20,13.0,1.0,19.01
N,1/9/20,13.0,2.0,19.05
N,1/9/20,13.0,3.0,19.74
N,1/9/20,13.0,4.0,18.61
N,1/9/20,14.0,1.0,19.16
N,1/9/20,14.0,2.0,18.69
N,1/9/20,14.0,3.0,18.44
N,1/9/20,14.0,4.0,19.57
N,1/9/20,15.0,1.0,19.13
N,1/9/20,15.0,2.0,18.46
N,1/9/20,15.0,3.0,18.33
N,1/9/20,15.0,4.0,17.98
N,1/9/20,16.0,1.0,18.12
N,1/9/20,16.0,2.0,18.02
N,1/9/20,16.0,3.0,17.82
N,1/9/20,16.0,4.0,18.04
N,1/9/20,17.0,1.0,18.64
N,1/9/20,17.0,2.0,19.59
N,1/9/20,17.0,3.0,19.39
N,1/9/20,17.0,4.0,20.97
N,1/9/20,18.0,1.0,167.01
N,1/9/20,18.0,2.0,43.79
N,1/9/20,18.0,3.0,82.25
N,1/9/20,18.0,4.0,24.56
N,1/9/20,19.0,1.0,21.78
N,1/9/20,19.0,2.0,20.96
N,1/9/20,19.0,3.0,19.8
N,1/9/20,19.0,4.0,19.74
N,1/9/20,20.0,1.0,18.1
N,1/9/20,20.0,2.0,17.37
N,1/9/20,20.0,3.0,15.95
N,1/9/20,20.0,4.0,15.54
N,1/9/20,21.0,1.0,15.67
N,1/9/20,21.0,2.0,15.56
N,1/9/20,21.0,3.0,15.15
N,1/9/20,21.0,4.0,14.23
N,1/9/20,22.0,1.0,13.33
N,1/9/20,22.0,2.0,12.22
N,1/9/20,22.0,3.0,9.96
N,1/9/20,22.0,4.0,11.49
N,1/9/20,23.0,1.0,9.04
N,1/9/20,23.0,2.0,8.79
N,1/9/20,23.0,3.0,6.91
N,1/9/20,23.0,4.0,4.34
N,1/9/20,24.0,1.0,5.86
N,1/9/20,24.0,2.0,4.51
N,1/9/20,24.0,3.0,3.04
N,1/9/20,24.0,4.0,3.51
N,1/10/20,1.0,1.0,3.03
N,1/10/20,1.0,2.0,3.24
N,1/10/20,1.0,3.0,4.12
N,1/10/20,1.0,4.0,8.76
N,1/10/20,2.0,1.0,9.23
N,1/10/20,2.0,2.0,10.6
N,1/10/20,2.0,3.0,12.55
N,1/10/20,2.0,4.0,14.18
N,1/10/20,3.0,1.0,13.92
N,1/10/20,3.0,2.0,14.16
N,1/10/20,3.0,3.0,14.48
N,1/10/20,3.0,4.0,14.27
N,1/10/20,4.0,1.0,14.49
N,1/10/20,4.0,2.0,14.2
N,1/10/20,4.0,3.0,14.29
N,1/10/20,4.0,4.0,12.51
N,1/10/20,5.0,1.0,12.26
N,1/10/20,5.0,2.0,13.7
N,1/10/20,5.0,3.0,14.14
N,1/10/20,5.0,4.0,13.18
N,1/10/20,6.0,1.0,11.96
N,1/10/20,6.0,2.0,12.85
N,1/10/20,6.0,3.0,11.19
N,1/10/20,6.0,4.0,11.29
N,1/10/20,7.0,1.0,14.76
N,1/10/20,7.0,2.0,15.75
N,1/10/20,7.0,3.0,18.36
N,1/10/20,7.0,4.0,18.23
N,1/10/20,8.0,1.0,18.53
N,1/10/20,8.0,2.0,18.16
N,1/10/20,8.0,3.0,18.79
N,1/10/20,8.0,4.0,20.86
N,1/10/20,9.0,1.0,21.02
N,1/10/20,9.0,2.0,17.52
N,1/10/20,9.0,3.0,17.2
N,1/10/20,9.0,4.0,17.92
N,1/10/20,10.0,1.0,19.38
N,1/10/20,10.0,2.0,18.71
N,1/10/20,10.0,3.0,18.4
N,1/10/20,10.0,4.0,18.67
N,1/10/20,11.0,1.0,17.42
N,1/10/20,11.0,2.0,17.17
N,1/10/20,11.0,3.0,17.35
N,1/10/20,11.0,4.0,17.3
N,1/10/20,12.0,1.0,18.43
N,1/10/20,12.0,2.0,17.81
N,1/10/20,12.0,3.0,17.19
N,1/10/20,12.0,4.0,18.31
N,1/10/20,13.0,1.0,18.0
N,1/10/20,13.0,2.0,17.45
N,1/10/20,13.0,3.0,17.42
N,1/10/20,13.0,4.0,16.69
N,1/10/20,14.0,1.0,16.9
N,1/10/20,14.0,2.0,16.3
N,1/10/20,14.0,3.0,16.6
N,1/10/20,14.0,4.0,16.43
N,1/10/20,15.0,1.0,3.14
N,1/10/20,15.0,2.0,-18.78
N,1/10/20,15.0,3.0,-19.0
N,1/10/20,15.0,4.0,-22.44
N,1/10/20,16.0,1.0,-31.05
N,1/10/20,16.0,2.0,-31.1
N,1/10/20,16.0,3.0,-31.58
N,1/10/20,16.0,4.0,-31.64
N,1/10/20,17.0,1.0,-31.64
N,1/10/20,17.0,2.0,-31.65
N,1/10/20,17.0,3.0,-31.65
N,1/10/20,17.0,4.0,-31.65
N,1/10/20,18.0,1.0,-31.65
N,1/10/20,18.0,2.0,-31.64
N,1/10/20,18.0,3.0,-31.63
N,1/10/20,18.0,4.0,-31.64
N,1/10/20,19.0,1.0,-31.64
N,1/10/20,19.0,2.0,-31.64
N,1/10/20,19.0,3.0,-31.64
N,1/10/20,19.0,4.0,-31.65
N,1/10/20,20.0,1.0,-31.64
N,1/10/20,20.0,2.0,-31.64
N,1/10/20,20.0,3.0,-31.64
N,1/10/20,20.0,4.0,-31.64
N,1/10/20,21.0,1.0,-31.64
N,1/10/20,21.0,2.0,-31.64
N,1/10/20,21.0,3.0,-31.63
N,1/10/20,21.0,4.0,-31.63
N,1/10/20,22.0,1.0,-31.63
N,1/10/20,22.0,2.0,-31.63
N,1/10/20,22.0,3.0,-31.63
N,1/10/20,22.0,4.0,-31.64
N,1/10/20,23.0,1.0,-31.63
N,1/10/20,23.0,2.0,-31.63
N,1/10/20,23.0,3.0,-31.63
N,1/10/20,23.0,4.0,-31.64
N,1/10/20,24.0,1.0,-31.63
N,1/10/20,24.0,2.0,-31.64
N,1/10/20,24.0,3.0,-31.64
N,1/10/20,24.0,4.0,-31.64
N,1/11/20,1.0,1.0,-31.62
N,1/11/20,1.0,2.0,-31.63
N,1/11/20,1.0,3.0,-31.63
N,1/11/20,1.0,4.0,-31.63
N,1/11/20,2.0,1.0,-31.13
N,1/11/20,2.0,2.0,-30.09
N,1/11/20,2.0,3.0,-26.55
N,1/11/20,2.0,4.0,-19.01
N,1/11/20,3.0,1.0,-19.02
N,1/11/20,3.0,2.0,-19.01
N,1/11/20,3.0,3.0,-19.01
N,1/11/20,3.0,4.0,-19.01
N,1/11/20,4.0,1.0,-19.01
N,1/11/20,4.0,2.0,-19.01
N,1/11/20,4.0,3.0,-19.01
N,1/11/20,4.0,4.0,-19.01
N,1/11/20,5.0,1.0,-19.01
N,1/11/20,5.0,2.0,-19.0
N,1/11/20,5.0,3.0,-26.13
N,1/11/20,5.0,4.0,-30.01
N,1/11/20,6.0,1.0,-22.87
N,1/11/20,6.0,2.0,-19.0
N,1/11/20,6.0,3.0,-19.0
N,1/11/20,6.0,4.0,-19.0
N,1/11/20,7.0,1.0,-19.0
N,1/11/20,7.0,2.0,-10.72
N,1/11/20,7.0,3.0,-6.24
N,1/11/20,7.0,4.0,-6.24
N,1/11/20,8.0,1.0,-6.24
N,1/11/20,8.0,2.0,-5.43
N,1/11/20,8.0,3.0,13.74
N,1/11/20,8.0,4.0,14.82
N,1/11/20,9.0,1.0,15.16
N,1/11/20,9.0,2.0,15.44
N,1/11/20,9.0,3.0,15.98
N,1/11/20,9.0,4.0,16.32
N,1/11/20,10.0,1.0,16.6
N,1/11/20,10.0,2.0,16.59
N,1/11/20,10.0,3.0,18.33
N,1/11/20,10.0,4.0,18.94
N,1/11/20,11.0,1.0,20.49
N,1/11/20,11.0,2.0,22.08
N,1/11/20,11.0,3.0,24.08
N,1/11/20,11.0,4.0,26.86
N,1/11/20,12.0,1.0,36.54
N,1/11/20,12.0,2.0,23.87
N,1/11/20,12.0,3.0,22.91
N,1/11/20,12.0,4.0,22.27
N,1/11/20,13.0,1.0,19.43
N,1/11/20,13.0,2.0,19.2
N,1/11/20,13.0,3.0,18.42
N,1/11/20,13.0,4.0,17.76
N,1/11/20,14.0,1.0,17.45
N,1/11/20,14.0,2.0,17.12
N,1/11/20,14.0,3.0,16.71
N,1/11/20,14.0,4.0,15.42
N,1/11/20,15.0,1.0,14.26
N,1/11/20,15.0,2.0,13.26
N,1/11/20,15.0,3.0,-18.32
N,1/11/20,15.0,4.0,-19.0
N,1/11/20,16.0,1.0,-18.99
N,1/11/20,16.0,2.0,-19.0
N,1/11/20,16.0,3.0,-19.0
N,1/11/20,16.0,4.0,-19.0
N,1/11/20,17.0,1.0,-19.0
N,1/11/20,17.0,2.0,-19.0
N,1/11/20,17.0,3.0,-19.0
N,1/11/20,17.0,4.0,-19.0
N,1/11/20,18.0,1.0,-19.0
N,1/11/20,18.0,2.0,-19.0
N,1/11/20,18.0,3.0,-19.0
N,1/11/20,18.0,4.0,-19.01
N,1/11/20,19.0,1.0,-26.14
N,1/11/20,19.0,2.0,-30.01
N,1/11/20,19.0,3.0,-31.04
N,1/11/20,19.0,4.0,-31.61
N,1/11/20,20.0,1.0,-31.62
N,1/11/20,20.0,2.0,-31.64
N,1/11/20,20.0,3.0,-31.64
N,1/11/20,20.0,4.0,-31.64
N,1/11/20,21.0,1.0,-31.64
N,1/11/20,21.0,2.0,-31.64
N,1/11/20,21.0,3.0,-31.64
N,1/11/20,21.0,4.0,-31.64
N,1/11/20,22.0,1.0,-31.64
N,1/11/20,22.0,2.0,-31.63
N,1/11/20,22.0,3.0,-31.61
N,1/11/20,22.0,4.0,-31.6
N,1/11/20,23.0,1.0,-31.58
N,1/11/20,23.0,2.0,-31.56
N,1/11/20,23.0,3.0,-31.6
N,1/11/20,23.0,4.0,-31.64
N,1/11/20,24.0,1.0,-31.65
N,1/11/20,24.0,2.0,-31.64
N,1/11/20,24.0,3.0,-31.64
N,1/11/20,24.0,4.0,-31.64
N,1/12/20,1.0,1.0,-31.64
N,1/12/20,1.0,2.0,-31.64
N,1/12/20,1.0,3.0,-31.64
N,1/12/20,1.0,4.0,-31.64
N,1/12/20,2.0,1.0,-31.64
N,1/12/20,2.0,2.0,-31.64
N,1/12/20,2.0,3.0,-31.64
N,1/12/20,2.0,4.0,-31.64
N,1/12/20,3.0,1.0,-31.63
N,1/12/20,3.0,2.0,-31.63
N,1/12/20,3.0,3.0,-31.63
N,1/12/20,3.0,4.0,-31.63
N,1/12/20,4.0,1.0,-31.63
N,1/12/20,4.0,2.0,-31.63
N,1/12/20,4.0,3.0,-31.63
N,1/12/20,4.0,4.0,-31.63
N,1/12/20,5.0,1.0,-31.63
N,1/12/20,5.0,2.0,-31.63
N,1/12/20,5.0,3.0,-31.63
N,1/12/20,5.0,4.0,-31.63
N,1/12/20,6.0,1.0,-31.63
N,1/12/20,6.0,2.0,-31.63
N,1/12/20,6.0,3.0,-31.63
N,1/12/20,6.0,4.0,-31.63
N,1/12/20,7.0,1.0,-31.63
N,1/12/20,7.0,2.0,-31.63
N,1/12/20,7.0,3.0,-31.63
N,1/12/20,7.0,4.0,-31.62
N,1/12/20,8.0,1.0,-31.63
N,1/12/20,8.0,2.0,-31.63
N,1/12/20,8.0,3.0,-31.61
N,1/12/20,8.0,4.0,-31.62
N,1/12/20,9.0,1.0,-31.57
N,1/12/20,9.0,2.0,-31.59
N,1/12/20,9.0,3.0,-31.46
N,1/12/20,9.0,4.0,-31.44
N,1/12/20,10.0,1.0,-31.49
N,1/12/20,10.0,2.0,-31.5
N,1/12/20,10.0,3.0,-31.07
N,1/12/20,10.0,4.0,-22.88
N,1/12/20,11.0,1.0,-19.03
N,1/12/20,11.0,2.0,-19.02
N,1/12/20,11.0,3.0,-26.14
N,1/12/20,11.0,4.0,-31.59
N,1/12/20,12.0,1.0,-31.62
N,1/12/20,12.0,2.0,-31.63
N,1/12/20,12.0,3.0,-31.63
N,1/12/20,12.0,4.0,-31.11
N,1/12/20,13.0,1.0,-30.01
N,1/12/20,13.0,2.0,-26.52
N,1/12/20,13.0,3.0,-19.01
N,1/12/20,13.0,4.0,-19.01
N,1/12/20,14.0,1.0,-19.0
N,1/12/20,14.0,2.0,-3.18
N,1/12/20,14.0,3.0,11.74
N,1/12/20,14.0,4.0,12.15
N,1/12/20,15.0,1.0,12.24
N,1/12/20,15.0,2.0,12.21
N,1/12/20,15.0,3.0,12.27
N,1/12/20,15.0,4.0,12.21
N,1/12/20,16.0,1.0,12.72
N,1/12/20,16.0,2.0,13.22
N,1/12/20,16.0,3.0,13.49
N,1/12/20,16.0,4.0,14.25
N,1/12/20,17.0,1.0,14.92
N,1/12/20,17.0,2.0,15.4
N,1/12/20,17.0,3.0,16.53
N,1/12/20,17.0,4.0,17.73
N,1/12/20,18.0,1.0,17.83
N,1/12/20,18.0,2.0,19.21
N,1/12/20,18.0,3.0,20.06
N,1/12/20,18.0,4.0,21.39
N,1/12/20,19.0,1.0,19.91
N,1/12/20,19.0,2.0,19.5
N,1/12/20,19.0,3.0,18.85
N,1/12/20,19.0,4.0,18.83
N,1/12/20,20.0,1.0,18.42
N,1/12/20,20.0,2.0,18.61
N,1/12/20,20.0,3.0,17.96
N,1/12/20,20.0,4.0,17.89
N,1/12/20,21.0,1.0,17.29
N,1/12/20,21.0,2.0,17.18
N,1/12/20,21.0,3.0,16.68
N,1/12/20,21.0,4.0,15.7
N,1/12/20,22.0,1.0,14.92
N,1/12/20,22.0,2.0,13.93
N,1/12/20,22.0,3.0,14.02
N,1/12/20,22.0,4.0,13.25
N,1/12/20,23.0,1.0,12.61
N,1/12/20,23.0,2.0,12.76
N,1/12/20,23.0,3.0,12.06
N,1/12/20,23.0,4.0,10.98
N,1/12/20,24.0,1.0,9.45
N,1/12/20,24.0,2.0,9.17
N,1/12/20,24.0,3.0,8.92
N,1/12/20,24.0,4.0,6.2
N,1/13/20,1.0,1.0,8.96
N,1/13/20,1.0,2.0,9.66
N,1/13/20,1.0,3.0,-5.89
N,1/13/20,1.0,4.0,-6.25
N,1/13/20,2.0,1.0,-18.34
N,1/13/20,2.0,2.0,-19.0
N,1/13/20,2.0,3.0,-19.01
N,1/13/20,2.0,4.0,-19.02
N,1/13/20,3.0,1.0,-19.02
N,1/13/20,3.0,2.0,-29.82
N,1/13/20,3.0,3.0,-31.04
N,1/13/20,3.0,4.0,-31.61
N,1/13/20,4.0,1.0,-31.61
N,1/13/20,4.0,2.0,-31.62
N,1/13/20,4.0,3.0,-31.62
N,1/13/20,4.0,4.0,-31.61
N,1/13/20,5.0,1.0,-30.56
N,1/13/20,5.0,2.0,-29.99
N,1/13/20,5.0,3.0,-29.99
N,1/13/20,5.0,4.0,-19.2
N,1/13/20,6.0,1.0,-19.01
N,1/13/20,6.0,2.0,-19.01
N,1/13/20,6.0,3.0,-19.01
N,1/13/20,6.0,4.0,-19.01
N,1/13/20,7.0,1.0,-19.01
N,1/13/20,7.0,2.0,-19.01
N,1/13/20,7.0,3.0,-18.99
N,1/13/20,7.0,4.0,-18.98
N,1/13/20,8.0,1.0,-18.97
N,1/13/20,8.0,2.0,-18.99
N,1/13/20,8.0,3.0,-18.98
N,1/13/20,8.0,4.0,-18.98
N,1/13/20,9.0,1.0,-18.98
N,1/13/20,9.0,2.0,-18.98
N,1/13/20,9.0,3.0,-18.98
N,1/13/20,9.0,4.0,-18.98
N,1/13/20,10.0,1.0,-18.98
N,1/13/20,10.0,2.0,-18.98
N,1/13/20,10.0,3.0,-18.98
N,1/13/20,10.0,4.0,-18.67
N,1/13/20,11.0,1.0,-18.94
N,1/13/20,11.0,2.0,-10.36
N,1/13/20,11.0,3.0,-6.08
N,1/13/20,11.0,4.0,-10.27
N,1/13/20,12.0,1.0,-18.98
N,1/13/20,12.0,2.0,-18.98
N,1/13/20,12.0,3.0,-22.7
N,1/13/20,12.0,4.0,-26.64
N,1/13/20,13.0,1.0,-31.63
N,1/13/20,13.0,2.0,-31.61
N,1/13/20,13.0,3.0,-31.6
N,1/13/20,13.0,4.0,-31.6
N,1/13/20,14.0,1.0,-31.61
N,1/13/20,14.0,2.0,-31.59
N,1/13/20,14.0,3.0,-31.58
N,1/13/20,14.0,4.0,-31.57
N,1/13/20,15.0,1.0,-31.62
N,1/13/20,15.0,2.0,-31.58
N,1/13/20,15.0,3.0,-31.59
N,1/13/20,15.0,4.0,-31.59
N,1/13/20,16.0,1.0,-31.58
N,1/13/20,16.0,2.0,-31.58
N,1/13/20,16.0,3.0,-31.61
N,1/13/20,16.0,4.0,-31.59
N,1/13/20,17.0,1.0,-31.61
N,1/13/20,17.0,2.0,-31.59
N,1/13/20,17.0,3.0,-31.59
N,1/13/20,17.0,4.0,-31.62
N,1/13/20,18.0,1.0,-31.62
N,1/13/20,18.0,2.0,-30.04
N,1/13/20,18.0,3.0,-19.23
N,1/13/20,18.0,4.0,-19.0
N,1/13/20,19.0,1.0,-19.0
N,1/13/20,19.0,2.0,-18.67
N,1/13/20,19.0,3.0,-18.99
N,1/13/20,19.0,4.0,-14.34
N,1/13/20,20.0,1.0,8.3
N,1/13/20,20.0,2.0,16.85
N,1/13/20,20.0,3.0,17.22
N,1/13/20,20.0,4.0,17.05
N,1/13/20,21.0,1.0,16.38
N,1/13/20,21.0,2.0,17.2
N,1/13/20,21.0,3.0,17.32
N,1/13/20,21.0,4.0,16.47
N,1/13/20,22.0,1.0,15.94
N,1/13/20,22.0,2.0,15.63
N,1/13/20,22.0,3.0,13.97
N,1/13/20,22.0,4.0,13.55
N,1/13/20,23.0,1.0,13.25
N,1/13/20,23.0,2.0,13.01
N,1/13/20,23.0,3.0,12.3
N,1/13/20,23.0,4.0,11.69
N,1/13/20,24.0,1.0,10.39
N,1/13/20,24.0,2.0,10.84
N,1/13/20,24.0,3.0,2.48
N,1/13/20,24.0,4.0,5.76
N,1/14/20,1.0,1.0,11.24
N,1/14/20,1.0,2.0,11.18
N,1/14/20,1.0,3.0,10.15
N,1/14/20,1.0,4.0,10.92
N,1/14/20,2.0,1.0,10.48
N,1/14/20,2.0,2.0,4.68
N,1/14/20,2.0,3.0,-3.99
N,1/14/20,2.0,4.0,-6.24
N,1/14/20,3.0,1.0,-6.25
N,1/14/20,3.0,2.0,-6.17
N,1/14/20,3.0,3.0,0.2
N,1/14/20,3.0,4.0,12.83
N,1/14/20,4.0,1.0,13.06
N,1/14/20,4.0,2.0,13.1
N,1/14/20,4.0,3.0,13.1
N,1/14/20,4.0,4.0,13.31
N,1/14/20,5.0,1.0,13.59
N,1/14/20,5.0,2.0,14.04
N,1/14/20,5.0,3.0,13.85
N,1/14/20,5.0,4.0,13.04
N,1/14/20,6.0,1.0,12.82
N,1/14/20,6.0,2.0,13.53
N,1/14/20,6.0,3.0,14.45
N,1/14/20,6.0,4.0,13.93
N,1/14/20,7.0,1.0,13.82
N,1/14/20,7.0,2.0,15.0
N,1/14/20,7.0,3.0,17.82
N,1/14/20,7.0,4.0,17.58
N,1/14/20,8.0,1.0,17.3
N,1/14/20,8.0,2.0,17.4
N,1/14/20,8.0,3.0,17.08
N,1/14/20,8.0,4.0,16.97
N,1/14/20,9.0,1.0,17.34
N,1/14/20,9.0,2.0,20.1
N,1/14/20,9.0,3.0,19.96
N,1/14/20,9.0,4.0,18.12
N,1/14/20,10.0,1.0,18.07
N,1/14/20,10.0,2.0,18.42
N,1/14/20,10.0,3.0,18.36
N,1/14/20,10.0,4.0,19.76
N,1/14/20,11.0,1.0,20.82
N,1/14/20,11.0,2.0,19.45
N,1/14/20,11.0,3.0,19.33
N,1/14/20,11.0,4.0,20.38
N,1/14/20,12.0,1.0,20.41
N,1/14/20,12.0,2.0,19.51
N,1/14/20,12.0,3.0,19.57
N,1/14/20,12.0,4.0,19.15
N,1/14/20,13.0,1.0,18.36
N,1/14/20,13.0,2.0,18.12
N,1/14/20,13.0,3.0,18.01
N,1/14/20,13.0,4.0,18.0
N,1/14/20,14.0,1.0,17.9
N,1/14/20,14.0,2.0,2.21
N,1/14/20,14.0,3.0,-6.08
N,1/14/20,14.0,4.0,-18.44
N,1/14/20,15.0,1.0,-19.0
N,1/14/20,15.0,2.0,-19.0
N,1/14/20,15.0,3.0,-19.01
N,1/14/20,15.0,4.0,-19.01
N,1/14/20,16.0,1.0,-22.47
N,1/14/20,16.0,2.0,-26.33
N,1/14/20,16.0,3.0,-30.0
N,1/14/20,16.0,4.0,-30.0
N,1/14/20,17.0,1.0,-30.0
N,1/14/20,17.0,2.0,-19.19
N,1/14/20,17.0,3.0,-19.0
N,1/14/20,17.0,4.0,-19.0
N,1/14/20,18.0,1.0,-10.67
N,1/14/20,18.0,2.0,2.38
N,1/14/20,18.0,3.0,-2.75
N,1/14/20,18.0,4.0,-6.25
N,1/14/20,19.0,1.0,-6.33
N,1/14/20,19.0,2.0,-19.0
N,1/14/20,19.0,3.0,-19.0
N,1/14/20,19.0,4.0,-19.0
N,1/14/20,20.0,1.0,-26.13
N,1/14/20,20.0,2.0,-30.52
N,1/14/20,20.0,3.0,-30.05
N,1/14/20,20.0,4.0,-30.02
N,1/14/20,21.0,1.0,-31.57
N,1/14/20,21.0,2.0,-31.61
N,1/14/20,21.0,3.0,-30.57
N,1/14/20,21.0,4.0,-31.58
N,1/14/20,22.0,1.0,-31.62
N,1/14/20,22.0,2.0,-31.62
N,1/14/20,22.0,3.0,-31.63
N,1/14/20,22.0,4.0,-31.63
N,1/14/20,23.0,1.0,-31.64
N,1/14/20,23.0,2.0,-31.64
N,1/14/20,23.0,3.0,-31.63
N,1/14/20,23.0,4.0,-31.62
N,1/14/20,24.0,1.0,-31.62
N,1/14/20,24.0,2.0,-31.61
N,1/14/20,24.0,3.0,-31.62
N,1/14/20,24.0,4.0,-31.62
N,1/15/20,1.0,1.0,-31.62
N,1/15/20,1.0,2.0,-31.61
N,1/15/20,1.0,3.0,-31.62
N,1/15/20,1.0,4.0,-31.63
N,1/15/20,2.0,1.0,-31.62
N,1/15/20,2.0,2.0,-31.62
N,1/15/20,2.0,3.0,-31.62
N,1/15/20,2.0,4.0,-31.62
N,1/15/20,3.0,1.0,-31.63
N,1/15/20,3.0,2.0,-31.64
N,1/15/20,3.0,3.0,-31.62
N,1/15/20,3.0,4.0,-30.57
N,1/15/20,4.0,1.0,-22.92
N,1/15/20,4.0,2.0,-19.01
N,1/15/20,4.0,3.0,-19.0
N,1/15/20,4.0,4.0,-26.14
N,1/15/20,5.0,1.0,-30.01
