Id,Partition,Subpartition
6136,12,346
6137,2,31
6138,15,437
6139,3,60
6140,8,206
6141,9,240
6142,12,329
6143,11,311
6144,10,268
6145,15,429
6146,5,119
6147,14,411
6148,14,399
6149,3,63
6150,9,242
6151,5,133
6152,2,38
6153,6,154
6154,8,209
6155,3,88
6156,7,181
6157,13,373
6158,11,316
6159,1,6
6160,2,35
6161,7,187
6162,14,407
6163,5,135
6164,4,95
6165,14,402
6166,4,113
6167,3,65
6168,1,21
6169,4,105
6170,11,312
6171,2,35
6172,1,25
6173,2,31
6174,16,461
6175,11,300
6176,8,208
6177,9,263
6178,5,142
6179,16,450
6180,2,49
6181,12,326
6182,8,209
6183,15,424
6184,8,216
6185,14,404
6186,15,424
6187,15,440
6188,15,413
6189,7,190
6190,4,111
6191,7,181
6192,15,437
6193,1,2
6194,6,150
6195,1,823
6196,11,323
6197,1,8
6198,11,304
6199,5,128
6200,11,306
6201,6,148
6202,3,69
6203,5,132
6204,8,234
6205,10,285
6206,6,164
6207,7,177
6208,10,267
6209,16,448
6210,7,182
6211,11,308
6212,2,47
6213,13,372
6214,8,209
6215,14,397
6216,8,220
6217,7,188
6218,3,88
6219,6,171
6220,5,129
6221,2,41
6222,2,44
6223,14,384
6224,5,143
6225,1,30
6226,13,361
6227,2,824
6228,12,347
6229,8,224
6230,16,463
6231,6,156
6232,5,120
6233,4,101
6234,2,825
6235,13,355
6236,10,288
6237,11,295
6238,4,114
6239,16,442
6240,5,125
6241,14,393
6242,10,293
6243,16,460
6244,16,451
6245,10,288
6246,16,443
6247,10,268
6248,9,254
6249,7,190
6250,10,277
6251,8,826
6252,16,470
6253,5,120
6254,15,430
6255,14,396
6256,10,276
6257,14,410
6258,12,827
6259,1,29
6260,14,394
6261,15,420
6262,13,382
6263,3,828
6264,10,268
6265,9,829
6266,11,296
6267,5,142
6268,4,116
6269,11,302
6270,11,301
6271,5,137
6272,2,32
6273,8,224
6274,1,11
6275,3,74
6276,14,407
6277,11,304
6278,9,252
6279,10,292
6280,15,429
6281,12,347
6282,3,81
6283,3,62
6284,2,42
6285,10,292
6286,2,33
6287,4,115
6288,3,74
6289,12,335
6290,6,167
6291,16,444
6292,15,422
6293,4,97
6294,12,338
6295,3,60
6296,1,29
6297,1,29
6298,15,431
6299,15,416
6300,11,303
6301,14,400
6302,6,151
6303,7,198
6304,12,341
6305,10,273
6306,5,130
6307,1,830
6308,5,120
6309,14,392
6310,13,365
6311,15,438
6312,1,19
6313,5,133
6314,13,382
6315,15,441
6316,7,185
6317,10,280
6318,13,364
6319,9,246
6320,3,72
6321,3,83
6322,16,465
6323,4,108
6324,11,296
6325,12,353
6326,12,349
6327,7,199
6328,13,364
6329,15,413
6330,14,390
6331,6,156
6332,5,123
6333,16,442
6334,7,196
6335,1,30
6336,4,831
6337,5,128
6338,10,272
6339,10,273
6340,15,431
6341,9,264
6342,3,79
6343,4,832
6344,16,460
6345,3,70
6346,8,215
6347,14,404
6348,13,379
6349,16,447
6350,9,256
6351,6,164
6352,8,217
6353,10,282
6354,3,71
6355,14,399
6356,4,109
6357,1,16
6358,9,251
6359,15,426
6360,13,369
6361,10,266
6362,7,188
6363,9,245
6364,14,411
6365,8,209
6366,8,229
6367,11,322
6368,5,139
6369,2,34
6370,11,303
6371,6,155
6372,14,403
6373,8,226
6374,2,40
6375,1,26
6376,6,155
6377,14,401
6378,8,215
6379,12,331
6380,13,366
6381,15,430
6382,5,138
6383,3,79
6384,6,156
6385,13,368
6386,11,308
6387,8,223
6388,11,295
6389,14,386
6390,15,413
6391,2,59
6392,13,358
6393,3,76
6394,16,446
6395,3,66
6396,16,466
6397,15,417
6398,8,234
6399,3,73
6400,12,340
6401,12,352
6402,8,208
6403,12,335
6404,14,398
6405,6,161
6406,10,291
6407,4,103
6408,7,178
6409,10,279
6410,12,348
6411,1,30
6412,16,467
6413,1,14
6414,12,324
6415,15,439
6416,6,169
6417,14,401
6418,4,96
6419,4,96
6420,16,465
6421,2,46
6422,10,278
6423,3,74
6424,3,61
6425,14,392
6426,6,155
6427,5,139
6428,14,391
6429,5,141
6430,5,130
6431,8,214
6432,2,44
6433,7,200
6434,11,316
6435,8,219
6436,16,461
6437,14,402
6438,4,91
6439,3,70
6440,2,40
6441,10,280
6442,3,62
6443,15,418
6444,7,189
6445,13,833
6446,4,834
6447,8,218
6448,13,381
6449,10,265
6450,6,157
6451,2,835
6452,1,836
6453,11,323
6454,15,426
6455,5,146
6456,16,446
6457,2,48
6458,2,40
6459,15,440
6460,6,837
6461,13,375
6462,12,335
6463,10,284
6464,7,189
6465,10,271
6466,2,838
6467,12,353
6468,2,839
6469,2,39
6470,3,89
6471,9,252
6472,5,136
6473,12,327
6474,6,165
6475,5,122
6476,12,332
6477,3,81
6478,5,119
6479,14,402
6480,4,109
6481,9,260
6482,7,194
6483,13,354
6484,16,454
6485,1,840
6486,1,13
6487,10,291
6488,12,331
6489,3,80
6490,15,420
6491,8,218
6492,2,55
6493,16,463
6494,15,432
6495,5,121
6496,16,451
6497,3,841
6498,12,337
6499,15,416
6500,13,360
6501,12,345
6502,12,345
6503,9,262
6504,15,427
6505,13,379
6506,2,52
6507,12,330
6508,2,50
6509,13,373
6510,16,469
6511,13,359
6512,15,432
6513,9,249
6514,3,68
6515,10,270
6516,1,12
6517,10,274
6518,12,329
6519,3,65
6520,7,842
6521,1,12
6522,10,282
6523,11,320
6524,4,843
6525,11,309
6526,3,75
6527,13,366
6528,7,181
6529,7,201
6530,8,221
6531,14,393
6532,16,462
6533,14,396
6534,14,408
6535,12,332
6536,11,295
6537,12,341
6538,2,42
6539,4,107
6540,15,431
6541,1,11
6542,4,102
6543,16,448
6544,16,443
6545,11,301
6546,9,261
6547,8,208
6548,10,273
6549,16,467
6550,10,286
6551,12,332
6552,5,122
6553,12,353
6554,2,36
6555,5,126
6556,6,167
6557,9,237
6558,2,36
6559,3,73
6560,7,844
6561,16,461
6562,16,466
6563,5,142
6564,16,447
6565,6,162
6566,7,182
6567,6,151
6568,9,236
6569,8,845
6570,5,140
6571,9,259
6572,9,251
6573,13,358
6574,9,241
6575,4,115
6576,1,5
6577,14,407
6578,12,330
6579,10,267
6580,9,264
6581,5,846
6582,3,62
6583,14,394
6584,2,847
6585,1,4
6586,1,10
6587,12,330
6588,11,303
6589,3,848
6590,1,3
6591,4,112
6592,10,275
6593,16,466
6594,6,151
6595,8,213
6596,15,422
6597,16,448
6598,7,193
6599,11,321
6600,3,89
6601,4,104
6602,8,210
6603,1,2
6604,15,434
6605,1,25
6606,14,388
6607,16,449
6608,2,52
6609,8,235
6610,9,240
6611,2,41
6612,6,166
6613,4,102
6614,9,260
6615,2,32
6616,1,18
6617,12,849
6618,12,328
6619,6,167
6620,14,404
6621,2,850
6622,7,203
6623,12,328
6624,6,164
6625,16,453
6626,13,376
6627,13,379
6628,9,252
6629,6,176
6630,5,133
6631,7,181
6632,15,424
6633,1,22
6634,4,105
6635,13,361
6636,6,170
6637,8,218
6638,6,161
6639,4,851
6640,11,308
6641,8,227
6642,9,260
6643,16,464
6644,13,359
6645,16,468
6646,11,294
6647,10,269
6648,5,123
6649,7,180
6650,8,207
6651,11,317
6652,4,852
6653,2,55
6654,16,446
6655,1,853
6656,15,436
6657,2,35
6658,8,212
6659,16,454
6660,16,454
6661,3,82
6662,3,72
6663,16,461
6664,5,126
6665,10,291
6666,1,854
6667,2,855
6668,2,42
6669,15,419
6670,6,151
6671,7,177
6672,10,277
6673,13,382
6674,11,308
6675,5,147
6676,14,402
6677,11,309
6678,11,304
6679,15,425
6680,7,198
6681,15,436
6682,1,5
6683,1,27
6684,5,120
6685,8,233
6686,13,373
6687,3,61
6688,8,216
6689,10,283
6690,14,403
6691,5,126
6692,6,150
6693,8,235
6694,7,193
6695,9,242
6696,10,269
6697,5,125
6698,13,374
6699,14,397
6700,12,336
6701,4,111
6702,14,412
6703,9,241
6704,4,98
6705,13,363
6706,9,245
6707,3,65
6708,4,114
6709,13,381
6710,9,258
6711,10,277
6712,10,273
6713,14,403
6714,6,156
6715,2,856
6716,2,49
6717,16,462
6718,2,857
6719,1,19
6720,1,4
6721,13,858
6722,8,207
6723,6,160
6724,2,37
6725,7,188
6726,10,272
6727,16,464
6728,11,298
6729,10,859
6730,5,140
6731,11,302
6732,11,317
6733,10,284
6734,1,13
6735,1,15
6736,7,183
6737,6,157
6738,5,127
6739,11,315
6740,12,332
6741,13,366
6742,5,135
6743,8,235
6744,6,161
6745,15,434
6746,12,346
6747,3,72
6748,6,166
6749,15,418
6750,7,205
6751,12,347
6752,13,356
6753,3,89
6754,4,111
6755,9,252
6756,7,198
6757,6,163
6758,9,236
6759,1,23
6760,15,439
6761,11,315
6762,8,223
6763,5,136
6764,10,268
6765,14,402
6766,3,60
6767,16,464
6768,16,449
6769,15,416
6770,9,860
6771,16,445
6772,5,136
6773,5,142
6774,16,470
6775,1,24
6776,7,182
6777,1,25
6778,7,205
6779,14,391
6780,9,242
6781,12,332
6782,12,330
6783,15,426
6784,13,360
6785,4,100
6786,9,263
6787,9,246
6788,9,264
6789,14,386
6790,8,234
6791,5,118
6792,10,279
6793,7,186
6794,2,56
6795,15,431
6796,12,340
6797,15,420
6798,4,101
6799,8,235
6800,9,262
6801,9,249
6802,6,173
6803,10,289
6804,14,407
6805,10,268
6806,5,122
6807,6,150
6808,4,91
6809,7,180
6810,7,180
6811,2,58
6812,12,348
6813,7,204
6814,14,393
6815,9,260
6816,16,469
6817,1,26
6818,13,380
6819,16,470
6820,6,160
6821,12,861
6822,7,178
6823,3,69
6824,3,74
6825,9,246
6826,4,99
6827,13,381
6828,6,174
6829,4,104
6830,4,91
6831,6,160
6832,3,80
6833,4,97
6834,10,272
6835,3,75
6836,16,448
6837,6,158
6838,3,69
6839,2,53
6840,12,333
6841,15,421
6842,6,159
6843,9,250
6844,5,133
6845,6,165
6846,1,13
6847,2,37
6848,2,862
6849,10,281
6850,11,298
6851,10,290
6852,5,131
6853,13,863
6854,6,176
6855,16,466
6856,8,221
6857,5,141
6858,14,383
6859,14,397
6860,13,354
6861,4,114
6862,8,208
6863,6,151
6864,3,87
6865,1,6
6866,8,220
6867,12,342
6868,12,330
6869,15,420
6870,2,43
6871,1,28
6872,14,405
6873,16,468
6874,7,177
6875,14,391
6876,8,206
6877,16,451
6878,9,257
6879,15,416
6880,1,13
6881,10,275
6882,16,453
6883,15,439
6884,3,80
6885,16,470
6886,3,82
6887,6,158
6888,1,21
6889,4,100
6890,11,311
6891,6,174
6892,7,202
6893,12,351
6894,2,44
6895,7,190
6896,8,207
6897,16,864
6898,8,217
6899,8,213
6900,2,33
6901,5,127
6902,4,103
6903,11,294
6904,16,453
6905,14,412
6906,4,92
6907,8,865
6908,5,130
6909,5,146
6910,7,201
6911,8,224
6912,14,406
6913,8,206
6914,2,33
6915,3,75
6916,13,366
6917,15,424
6918,10,281
6919,10,292
6920,11,309
6921,6,866
6922,6,160
6923,3,77
6924,7,192
6925,1,5
6926,1,15
6927,12,348
6928,13,361
6929,11,305
6930,4,117
6931,12,324
6932,15,423
6933,9,237
6934,2,53
6935,11,867
6936,15,417
6937,4,111
6938,8,220
6939,7,205
6940,5,868
6941,11,298
6942,11,315
6943,13,362
6944,14,411
6945,12,869
6946,2,38
6947,1,13
6948,3,83
6949,15,426
6950,12,326
6951,12,350
6952,5,130
6953,15,422
6954,5,143
6955,13,371
6956,2,48
6957,14,396
6958,7,180
6959,1,20
6960,15,430
6961,6,155
6962,1,6
6963,7,184
6964,15,416
6965,4,870
6966,12,328
6967,13,379
6968,1,6
6969,16,469
6970,15,871
6971,11,318
6972,4,113
6973,4,92
6974,9,247
6975,9,264
6976,16,465
6977,1,8
6978,2,39
6979,11,872
6980,12,339
6981,4,96
6982,16,873
6983,3,89
6984,16,467
6985,15,426
6986,2,38
6987,3,69
6988,13,377
6989,5,136
6990,5,120
6991,10,272
6992,7,203
6993,2,56
6994,15,437
6995,8,226
6996,1,18
6997,1,8
6998,4,110
6999,9,874
7000,11,317
7001,13,370
7002,15,416
7003,10,289
7004,3,61
7005,1,26
7006,2,59
7007,1,4
7008,7,192
7009,12,337
7010,10,276
7011,3,76
7012,13,374
7013,12,349
7014,4,100
7015,13,374
7016,7,181
7017,9,875
7018,3,65
7019,5,120
7020,14,412
7021,5,124
7022,12,876
7023,14,387
7024,14,390
7025,4,105
7026,12,329
7027,1,18
7028,3,83
7029,15,415
7030,6,165
7031,7,202
7032,11,294
7033,13,356
7034,14,397
7035,2,35
7036,1,19
7037,15,430
7038,8,213
7039,1,2
7040,10,266
7041,15,427
7042,16,457
7043,10,288
7044,7,877
7045,10,286
7046,13,355
7047,5,135
7048,10,293
7049,1,17
7050,5,140
7051,4,99
7052,1,17
7053,15,414
7054,9,236
7055,1,8
7056,6,878
7057,14,386
7058,16,450
7059,4,110
7060,11,311
7061,10,289
7062,14,389
7063,8,235
7064,16,459
7065,8,233
7066,7,185
7067,10,275
7068,11,317
7069,6,164
7070,6,167
7071,7,203
7072,8,218
7073,3,71
7074,13,367
7075,15,417
7076,6,172
7077,9,237
7078,13,364
7079,15,432
7080,13,373
7081,8,879
7082,1,880
7083,12,334
7084,11,303
7085,4,95
7086,8,206
7087,11,315
7088,14,388
7089,4,106
7090,3,64
7091,14,402
7092,5,118
7093,2,31
7094,12,340
7095,14,411
7096,15,436
7097,4,92
7098,6,175
7099,2,40
7100,14,399
7101,12,342
7102,2,50
7103,6,151
7104,15,428
7105,8,213
7106,13,366
7107,8,226
7108,7,201
7109,9,249
7110,16,450
7111,8,211
7112,9,236
7113,11,299
7114,8,228
7115,6,150
7116,2,881
7117,3,79
7118,9,882
7119,5,883
7120,10,276
7121,12,342
7122,14,410
7123,7,180
7124,5,132
7125,3,83
7126,10,284
7127,1,8
7128,12,350
7129,6,175
7130,12,345
7131,13,382
7132,1,21
7133,1,21
7134,12,339
7135,1,2
7136,3,76
7137,16,884
7138,3,74
7139,15,421
7140,12,329
7141,13,379
7142,10,274
7143,16,463
7144,6,171
7145,16,452
7146,3,80
7147,12,336
7148,5,136
7149,9,245
7150,13,382
7151,10,290
7152,9,257
7153,1,26
7154,4,103
7155,13,382
7156,3,71
7157,12,334
7158,12,329
7159,6,164
7160,2,45
7161,3,89
7162,6,167
7163,5,119
7164,16,456
7165,5,125
7166,10,281
7167,7,182
7168,13,373
7169,2,57
7170,1,10
7171,1,28
7172,14,391
7173,12,337
7174,4,113
7175,2,35
7176,8,219
7177,8,208
7178,5,145
7179,12,326
7180,4,97
7181,9,248
7182,7,201
7183,5,128
7184,12,335
7185,14,404
7186,10,284
7187,8,225
7188,11,297
7189,1,1
7190,14,406
7191,16,448
7192,14,383
7193,16,458
7194,2,38
7195,4,107
7196,15,420
7197,7,190
7198,2,47
7199,9,264
7200,9,252
7201,10,277
7202,1,13
7203,9,236
7204,13,380
7205,13,380
7206,12,351
7207,2,31
7208,13,381
7209,6,160
7210,1,5
7211,9,260
7212,7,187
7213,12,325
7214,8,229
7215,10,288
7216,10,273
7217,12,351
7218,2,47
7219,1,30
7220,2,36
7221,10,278
7222,16,456
7223,12,329
7224,10,268
7225,10,885
7226,6,174
7227,11,312
7228,13,357
7229,14,387
7230,3,65
7231,6,169
7232,10,270
7233,14,392
7234,7,201
7235,3,78
7236,15,438
7237,14,394
7238,11,299
7239,7,200
7240,2,38
7241,8,225
7242,9,236
7243,9,257
7244,12,353
7245,3,85
7246,9,238
7247,14,399
7248,7,183
7249,15,437
7250,9,242
7251,14,405
7252,15,438
7253,4,102
7254,1,7
7255,8,225
7256,5,886
7257,15,419
7258,8,219
7259,6,165
7260,3,63
7261,2,59
7262,8,220
7263,11,302
7264,6,171
7265,9,263
7266,1,12
7267,6,887
7268,7,179
7269,14,390
7270,3,61
7271,10,280
7272,13,888
7273,5,137
7274,4,889
7275,3,69
7276,1,7
7277,11,304
7278,9,261
7279,4,99
7280,11,314
7281,11,304
7282,5,122
7283,15,416
7284,6,170
7285,8,209
7286,13,356
7287,16,451
7288,11,303
7289,6,159
7290,13,367
7291,1,19
7292,8,214
7293,4,111
7294,9,263
7295,3,67
7296,11,323
7297,3,67
7298,4,104
7299,2,38
7300,14,394
7301,13,377
7302,12,335
7303,16,454
7304,10,266
7305,3,70
7306,6,152
7307,14,398
7308,9,246
7309,6,176
7310,16,454
7311,7,195
7312,16,458
7313,13,380
7314,13,378
7315,1,5
7316,6,160
7317,4,102
7318,3,87
7319,13,369
7320,7,180
7321,2,35
7322,14,402
7323,13,382
7324,1,9
7325,6,167
7326,11,296
7327,1,16
7328,16,890
7329,15,427
7330,13,358
7331,8,211
7332,2,891
7333,13,362
7334,8,208
7335,1,14
7336,11,322
7337,11,298
7338,6,149
7339,14,407
7340,12,892
7341,6,175
7342,1,19
7343,16,893
7344,10,271
7345,10,266
7346,2,37
7347,16,461
7348,9,262
7349,15,419
7350,12,329
7351,6,175
7352,2,51
7353,5,144
7354,9,250
7355,12,352
7356,10,268
7357,1,29
7358,15,415
7359,6,153
7360,3,84
7361,5,132
7362,4,103
7363,11,295
7364,9,254
7365,10,280
7366,15,434
7367,1,16
7368,14,388
7369,3,88
7370,12,327
7371,12,337
7372,9,261
7373,5,134
7374,3,67
7375,9,248
7376,8,226
7377,5,124
7378,11,301
7379,12,329
7380,5,143
7381,13,365
7382,16,468
7383,8,211
7384,11,319
7385,7,191
7386,12,336
7387,16,468
7388,3,80
7389,14,391
7390,8,219
7391,13,372
7392,16,453
7393,1,6
7394,3,76
7395,16,460
7396,6,149
7397,10,281
7398,15,419
7399,3,87
7400,13,368
7401,4,90
7402,13,367
7403,7,195
7404,3,77
7405,1,4
7406,16,445
7407,3,74
7408,11,894
7409,16,467
7410,2,895
7411,15,440
7412,2,44
7413,15,424
7414,9,250
7415,9,259
7416,2,43
7417,15,416
7418,10,896
7419,10,277
7420,7,202
7421,8,220
7422,6,161
7423,15,436
7424,1,2
7425,3,73
7426,10,286
7427,14,407
7428,15,897
7429,11,299
7430,3,82
7431,15,428
7432,11,315
7433,14,401
7434,12,334
7435,14,406
7436,16,454
7437,5,137
7438,6,171
7439,10,273
7440,2,33
7441,9,263
7442,3,63
7443,2,49
7444,4,898
7445,2,40
7446,16,458
7447,11,311
7448,8,235
7449,2,54
7450,3,66
7451,3,899
7452,8,211
7453,13,364
7454,2,49
7455,11,900
7456,11,317
7457,2,47
7458,8,222
7459,1,22
7460,16,452
7461,12,344
7462,13,374
7463,15,421
7464,1,19
7465,2,54
7466,5,127
7467,1,22
7468,9,252
7469,10,289
7470,14,396
7471,6,163
7472,1,23
7473,1,901
7474,5,131
7475,15,426
7476,3,71
7477,9,240
7478,16,466
7479,7,195
7480,3,64
7481,12,328
7482,14,387
7483,2,902
7484,12,903
7485,5,120
7486,10,290
7487,6,151
7488,3,84
7489,7,199
7490,2,58
7491,5,137
7492,2,37
7493,4,113
7494,7,181
7495,1,904
7496,12,344
7497,8,211
7498,11,313
7499,10,286
7500,2,905
7501,14,412
7502,2,34
7503,15,441
7504,15,437
7505,1,10
7506,9,258
7507,5,120
7508,15,432
7509,15,432
7510,16,446
7511,4,112
7512,2,51
7513,5,143
7514,2,56
7515,9,261
7516,9,260
7517,13,379
7518,9,246
7519,6,161
7520,6,165
7521,9,906
7522,6,907
7523,6,156
7524,2,47
7525,3,63
7526,4,94
7527,12,347
7528,9,240
7529,1,29
7530,5,129
7531,8,219
7532,12,343
7533,13,356
7534,13,377
7535,16,467
7536,10,266
7537,5,141
7538,7,195
7539,6,168
7540,7,196
7541,5,127
7542,13,366
7543,14,401
7544,2,43
7545,2,31
7546,16,465
7547,14,410
7548,8,223
7549,9,260
7550,7,197
7551,4,112
7552,14,393
7553,4,105
7554,12,342
7555,9,259
7556,16,450
7557,13,360
7558,11,294
7559,2,52
7560,11,314
7561,4,100
7562,4,117
7563,4,101
7564,7,197
7565,3,89
7566,13,365
7567,12,327
7568,8,212
7569,15,433
7570,12,352
7571,6,174
7572,11,321
7573,15,424
7574,7,205
7575,3,76
7576,6,170
7577,6,172
7578,10,265
7579,16,443
7580,6,168
7581,12,335
7582,5,133
7583,6,155
7584,3,69
7585,10,280
7586,3,74
7587,14,388
7588,10,282
7589,8,216
7590,9,255
7591,8,214
7592,2,48
7593,7,194
7594,11,320
7595,13,377
7596,3,67
7597,8,231
7598,10,273
7599,6,173
7600,15,416
7601,2,41
7602,1,28
7603,7,191
7604,13,908
7605,14,397
7606,10,271
7607,9,245
7608,11,322
7609,2,36
7610,14,398
7611,16,446
7612,13,374
7613,10,275
7614,12,330
7615,15,430
7616,14,410
7617,1,23
7618,6,151
7619,7,205
7620,4,909
7621,14,406
7622,4,103
7623,12,329
7624,5,137
7625,4,112
7626,6,172
7627,9,253
7628,3,73
7629,16,455
7630,15,435
7631,2,33
7632,16,453
7633,7,189
7634,12,324
7635,6,158
7636,14,408
7637,4,94
7638,8,910
7639,7,202
7640,6,911
7641,5,139
7642,12,350
7643,2,32
7644,15,416
7645,12,333
7646,8,228
7647,5,128
7648,13,354
7649,9,249
7650,2,58
7651,13,355
7652,4,91
7653,5,146
7654,11,309
7655,4,912
7656,8,211
7657,13,357
7658,11,299
7659,15,415
7660,9,262
7661,15,427
7662,4,110
7663,6,172
7664,7,189
7665,8,223
7666,3,66
7667,4,103
7668,11,307
7669,16,448
7670,2,55
7671,9,239
7672,7,178
7673,16,449
7674,8,913
7675,4,107
7676,2,56
7677,11,310
7678,8,232
7679,8,235
7680,2,914
7681,1,30
7682,13,371
7683,12,330
7684,2,41
7685,16,442
7686,8,235
7687,13,375
7688,15,424
7689,11,311
7690,2,51
7691,6,159
7692,1,6
7693,14,409
7694,6,161
7695,8,219
7696,10,267
7697,1,12
7698,14,408
7699,4,108
7700,6,157
7701,4,109
7702,6,150
7703,10,292
7704,13,367
7705,8,217
7706,2,49
7707,4,113
7708,2,55
7709,15,427
7710,13,365
7711,2,46
7712,14,395
7713,8,220
7714,4,90
7715,4,94
7716,12,347
7717,2,47
7718,7,181
7719,1,7
7720,16,467
7721,8,209
7722,9,257
7723,8,210
7724,8,232
7725,4,93
7726,6,157
7727,6,148
7728,11,312
7729,3,76
7730,9,256
7731,1,10
7732,1,29
7733,11,295
7734,16,466
7735,13,373
7736,3,69
7737,9,241
7738,16,444
7739,9,915
7740,14,406
7741,2,58
7742,2,54
7743,7,182
7744,12,344
7745,10,265
7746,12,335
7747,9,261
7748,1,9
7749,12,326
7750,9,261
7751,3,73
7752,5,121
7753,7,197
7754,11,311
7755,16,451
7756,13,356
7757,9,262
7758,8,228
7759,13,357
7760,9,247
7761,15,427
7762,4,98
7763,14,400
7764,4,916
7765,13,377
7766,6,171
7767,1,3
7768,8,219
7769,12,325
7770,16,462
7771,2,32
7772,16,917
7773,13,374
7774,1,6
7775,5,130
7776,1,15
7777,9,242
7778,16,918
7779,3,72
7780,12,334
7781,4,93
7782,12,343
7783,9,254
7784,8,210
7785,1,26
7786,2,47
7787,7,199
7788,12,329
7789,12,346
7790,11,315
7791,6,171
7792,15,440
7793,11,314
7794,11,312
7795,16,446
7796,9,236
7797,5,118
7798,10,288
7799,2,48
7800,10,271
7801,14,411
7802,11,304
7803,3,919
7804,7,182
7805,15,424
7806,9,249
7807,14,409
7808,5,138
7809,6,158
7810,15,413
7811,2,40
7812,9,261
7813,9,246
7814,11,310
7815,1,25
7816,2,35
7817,1,29
7818,13,373
7819,15,436
7820,16,453
7821,16,454
7822,16,467
7823,11,317
7824,6,161
7825,16,464
7826,13,369
7827,15,439
7828,10,270
7829,4,99
7830,9,250
7831,5,920
7832,13,365
7833,16,462
7834,15,422
7835,7,202
7836,9,247
7837,13,361
7838,10,274
7839,10,266
7840,4,102
7841,6,148
7842,6,154
7843,1,7
7844,3,64
7845,15,426
7846,14,409
7847,5,139
7848,13,381
7849,3,88
7850,12,340
7851,1,7
7852,4,108
7853,10,269
7854,4,104
7855,7,203
7856,3,61
7857,6,155
7858,14,397
7859,4,91
7860,15,439
7861,16,450
7862,5,135
7863,16,463
7864,10,271
7865,5,134
7866,9,260
7867,8,235
7868,14,390
7869,16,446
7870,4,921
7871,16,470
7872,1,27
7873,6,922
7874,3,86
7875,15,441
7876,2,55
7877,16,455
7878,4,103
7879,15,432
7880,3,87
7881,5,923
7882,11,319
7883,5,130
7884,3,70
7885,5,140
7886,6,149
7887,2,52
7888,11,302
7889,10,286
7890,4,105
7891,7,205
7892,6,165
7893,7,198
7894,12,339
7895,5,137
7896,1,22
7897,10,265
7898,2,48
7899,10,290
7900,9,240
7901,15,441
7902,9,259
7903,5,126
7904,14,409
7905,5,127
7906,12,353
7907,14,400
7908,12,352
7909,10,293
7910,2,51
7911,14,396
7912,14,384
7913,5,129
7914,1,11
7915,3,63
7916,7,192
7917,1,23
7918,16,454
7919,2,57
7920,1,2
7921,13,370
7922,7,177
7923,5,146
7924,2,37
7925,15,434
7926,11,299
7927,15,429
7928,12,340
7929,16,451
7930,10,274
7931,13,379
7932,11,315
7933,9,247
7934,2,58
7935,15,432
7936,1,19
7937,1,12
7938,13,375
7939,14,412
7940,7,177
7941,2,39
7942,3,87
7943,1,18
7944,2,36
7945,1,12
7946,10,269
7947,7,204
7948,10,293
7949,12,335
7950,12,350
7951,3,72
7952,14,397
7953,4,924
7954,2,37
7955,16,470
7956,4,115
7957,1,925
7958,3,68
7959,14,410
7960,4,101
7961,6,156
7962,11,304
7963,14,397
7964,11,294
7965,15,417
7966,1,10
7967,6,170
7968,8,214
7969,15,439
7970,9,256
7971,2,37
7972,1,16
7973,15,426
7974,5,143
7975,10,277
7976,16,466
7977,12,336
7978,13,926
7979,8,927
7980,15,431
7981,13,357
7982,5,147
7983,11,310
7984,4,114
7985,12,329
7986,12,348
7987,14,384
7988,6,159
7989,1,12
7990,14,383
7991,12,341
7992,8,222
7993,10,284
7994,6,928
7995,12,353
7996,3,67
7997,4,90
7998,1,15
7999,16,448
8000,13,373
8001,2,52
8002,13,361
8003,7,193
8004,16,468
8005,5,124
8006,2,31
8007,15,433
8008,11,929
8009,7,188
8010,10,265
8011,16,467
8012,15,434
8013,9,930
8014,7,180
8015,9,240
8016,3,70
8017,3,65
8018,9,247
8019,3,88
8020,12,344
8021,15,429
8022,2,931
8023,14,396
8024,10,271
8025,10,280
8026,2,59
8027,2,51
8028,8,212
8029,11,320
8030,5,138
8031,8,216
8032,2,53
8033,4,91
8034,15,420
8035,6,150
8036,7,199
8037,3,66
8038,10,281
8039,12,340
8040,1,4
8041,8,232
8042,13,366
8043,6,168
8044,3,79
8045,8,206
8046,9,237
8047,12,333
8048,16,468
8049,7,178
8050,10,282
8051,9,256
8052,8,234
8053,12,325
8054,14,388
8055,8,217
8056,7,932
8057,5,138
8058,3,65
8059,1,25
8060,6,167
8061,11,306
8062,10,293
8063,12,326
8064,14,402
8065,8,235
8066,15,435
8067,8,232
8068,15,424
8069,7,195
8070,10,272
8071,9,247
8072,4,102
8073,1,9
8074,14,404
8075,12,324
8076,10,269
8077,13,366
8078,11,307
8079,16,461
8080,16,468
8081,13,363
8082,14,396
8083,12,328
8084,8,221
8085,12,349
8086,3,62
8087,15,417
8088,15,432
8089,11,301
8090,13,365
8091,12,344
8092,11,306
8093,11,320
8094,14,404
8095,2,52
8096,9,240
8097,10,281
8098,15,415
8099,2,51
8100,12,338
8101,8,933
8102,13,379
8103,4,99
8104,5,134
8105,11,295
8106,11,310
8107,5,147
8108,12,341
8109,16,457
8110,12,346
8111,14,392
8112,6,175
8113,2,934
8114,3,70
8115,9,249
8116,11,307
8117,7,935
8118,1,4
8119,13,360
8120,7,187
8121,12,347
8122,11,303
8123,3,83
8124,16,455
8125,4,102
8126,8,230
8127,10,290
8128,5,128
8129,2,54
8130,16,466
8131,14,401
8132,4,102
8133,12,340
