#1. Demand ID,2. Node ID,3. Time,4. Product,5. Bid,6. Capacity,7. Emissions,8. Emissions coefficients
D45424,N37111,T0,rPET,418.0,10000000,,
D45425,N37113,T0,rPET,418.0,10000000,,
D45426,N37115,T0,rPET,418.0,10000000,,
D45427,N37117,T0,rPET,418.0,10000000,,
D45428,N37119,T0,rPET,418.0,10000000,,
D45429,N37121,T0,rPET,418.0,10000000,,
D45430,N37123,T0,rPET,418.0,10000000,,
D45431,N37125,T0,rPET,418.0,10000000,,
D45432,N37127,T0,rPET,418.0,10000000,,
D45433,N37129,T0,rPET,418.0,10000000,,
D45434,N37131,T0,rPET,418.0,10000000,,
D45435,N37133,T0,rPET,418.0,10000000,,
D45436,N37135,T0,rPET,418.0,10000000,,
D45437,N37137,T0,rPET,418.0,10000000,,
D45438,N37139,T0,rPET,418.0,10000000,,
D45439,N37141,T0,rPET,418.0,10000000,,
D45440,N37143,T0,rPET,418.0,10000000,,
D45441,N37145,T0,rPET,418.0,10000000,,
D45442,N37147,T0,rPET,418.0,10000000,,
D45443,N37149,T0,rPET,418.0,10000000,,
D45444,N37151,T0,rPET,418.0,10000000,,
D45445,N37153,T0,rPET,418.0,10000000,,
D45446,N37155,T0,rPET,418.0,10000000,,
D45447,N37157,T0,rPET,418.0,10000000,,
D45448,N37159,T0,rPET,418.0,10000000,,
D45449,N37161,T0,rPET,418.0,10000000,,
D45450,N37163,T0,rPET,418.0,10000000,,
D45451,N37165,T0,rPET,418.0,10000000,,
D45452,N37167,T0,rPET,418.0,10000000,,
D45453,N37169,T0,rPET,418.0,10000000,,
D45454,N37171,T0,rPET,418.0,10000000,,
D45455,N37173,T0,rPET,418.0,10000000,,
D45456,N37175,T0,rPET,418.0,10000000,,
D45457,N37177,T0,rPET,418.0,10000000,,
D45458,N37179,T0,rPET,418.0,10000000,,
D45459,N37181,T0,rPET,418.0,10000000,,
D45460,N37183,T0,rPET,418.0,10000000,,
D45461,N37185,T0,rPET,418.0,10000000,,
D45462,N37187,T0,rPET,418.0,10000000,,
D45463,N37189,T0,rPET,418.0,10000000,,
D45464,N37191,T0,rPET,418.0,10000000,,
D45465,N37193,T0,rPET,418.0,10000000,,
D45466,N37195,T0,rPET,418.0,10000000,,
D45467,N37197,T0,rPET,418.0,10000000,,
D45468,N37199,T0,rPET,418.0,10000000,,
D45469,N38001,T0,rPET,418.0,10000000,,
D45470,N38003,T0,rPET,418.0,10000000,,
D45471,N38005,T0,rPET,418.0,10000000,,
D45472,N38007,T0,rPET,418.0,10000000,,
D45473,N38009,T0,rPET,418.0,10000000,,
D45474,N38011,T0,rPET,418.0,10000000,,
D45475,N38013,T0,rPET,418.0,10000000,,
D45476,N38015,T0,rPET,418.0,10000000,,
D45477,N38017,T0,rPET,418.0,10000000,,
D45478,N38019,T0,rPET,418.0,10000000,,
D45479,N38021,T0,rPET,418.0,10000000,,
D45480,N38023,T0,rPET,418.0,10000000,,
D45481,N38025,T0,rPET,418.0,10000000,,
D45482,N38027,T0,rPET,418.0,10000000,,
D45483,N38029,T0,rPET,418.0,10000000,,
D45484,N38031,T0,rPET,418.0,10000000,,
D45485,N38033,T0,rPET,418.0,10000000,,
D45486,N38035,T0,rPET,418.0,10000000,,
D45487,N38037,T0,rPET,418.0,10000000,,
D45488,N38039,T0,rPET,418.0,10000000,,
D45489,N38041,T0,rPET,418.0,10000000,,
D45490,N38043,T0,rPET,418.0,10000000,,
D45491,N38045,T0,rPET,418.0,10000000,,
D45492,N38047,T0,rPET,418.0,10000000,,
D45493,N38049,T0,rPET,418.0,10000000,,
D45494,N38051,T0,rPET,418.0,10000000,,
D45495,N38053,T0,rPET,418.0,10000000,,
D45496,N38055,T0,rPET,418.0,10000000,,
D45497,N38057,T0,rPET,418.0,10000000,,
D45498,N38059,T0,rPET,418.0,10000000,,
D45499,N38061,T0,rPET,418.0,10000000,,
D45500,N38063,T0,rPET,418.0,10000000,,
D45501,N38065,T0,rPET,418.0,10000000,,
D45502,N38067,T0,rPET,418.0,10000000,,
D45503,N38069,T0,rPET,418.0,10000000,,
D45504,N38071,T0,rPET,418.0,10000000,,
D45505,N38073,T0,rPET,418.0,10000000,,
D45506,N38075,T0,rPET,418.0,10000000,,
D45507,N38077,T0,rPET,418.0,10000000,,
D45508,N38079,T0,rPET,418.0,10000000,,
D45509,N38081,T0,rPET,418.0,10000000,,
D45510,N38083,T0,rPET,418.0,10000000,,
D45511,N38085,T0,rPET,418.0,10000000,,
D45512,N38087,T0,rPET,418.0,10000000,,
D45513,N38089,T0,rPET,418.0,10000000,,
D45514,N38091,T0,rPET,418.0,10000000,,
D45515,N38093,T0,rPET,418.0,10000000,,
D45516,N38095,T0,rPET,418.0,10000000,,
D45517,N38097,T0,rPET,418.0,10000000,,
D45518,N38099,T0,rPET,418.0,10000000,,
D45519,N38101,T0,rPET,418.0,10000000,,
D45520,N38103,T0,rPET,418.0,10000000,,
D45521,N38105,T0,rPET,418.0,10000000,,
D45522,N39001,T0,rPET,418.0,10000000,,
D45523,N39003,T0,rPET,418.0,10000000,,
D45524,N39005,T0,rPET,418.0,10000000,,
D45525,N39007,T0,rPET,418.0,10000000,,
D45526,N39009,T0,rPET,418.0,10000000,,
D45527,N39011,T0,rPET,418.0,10000000,,
D45528,N39013,T0,rPET,418.0,10000000,,
D45529,N39015,T0,rPET,418.0,10000000,,
D45530,N39017,T0,rPET,418.0,10000000,,
D45531,N39019,T0,rPET,418.0,10000000,,
D45532,N39021,T0,rPET,418.0,10000000,,
D45533,N39023,T0,rPET,418.0,10000000,,
D45534,N39025,T0,rPET,418.0,10000000,,
D45535,N39027,T0,rPET,418.0,10000000,,
D45536,N39029,T0,rPET,418.0,10000000,,
D45537,N39031,T0,rPET,418.0,10000000,,
D45538,N39033,T0,rPET,418.0,10000000,,
D45539,N39035,T0,rPET,418.0,10000000,,
D45540,N39037,T0,rPET,418.0,10000000,,
D45541,N39039,T0,rPET,418.0,10000000,,
D45542,N39041,T0,rPET,418.0,10000000,,
D45543,N39043,T0,rPET,418.0,10000000,,
D45544,N39045,T0,rPET,418.0,10000000,,
D45545,N39047,T0,rPET,418.0,10000000,,
D45546,N39049,T0,rPET,418.0,10000000,,
D45547,N39051,T0,rPET,418.0,10000000,,
D45548,N39053,T0,rPET,418.0,10000000,,
D45549,N39055,T0,rPET,418.0,10000000,,
D45550,N39057,T0,rPET,418.0,10000000,,
D45551,N39059,T0,rPET,418.0,10000000,,
D45552,N39061,T0,rPET,418.0,10000000,,
D45553,N39063,T0,rPET,418.0,10000000,,
D45554,N39065,T0,rPET,418.0,10000000,,
D45555,N39067,T0,rPET,418.0,10000000,,
D45556,N39069,T0,rPET,418.0,10000000,,
D45557,N39071,T0,rPET,418.0,10000000,,
D45558,N39073,T0,rPET,418.0,10000000,,
D45559,N39075,T0,rPET,418.0,10000000,,
D45560,N39077,T0,rPET,418.0,10000000,,
D45561,N39079,T0,rPET,418.0,10000000,,
D45562,N39081,T0,rPET,418.0,10000000,,
D45563,N39083,T0,rPET,418.0,10000000,,
D45564,N39085,T0,rPET,418.0,10000000,,
D45565,N39087,T0,rPET,418.0,10000000,,
D45566,N39089,T0,rPET,418.0,10000000,,
D45567,N39091,T0,rPET,418.0,10000000,,
D45568,N39093,T0,rPET,418.0,10000000,,
D45569,N39095,T0,rPET,418.0,10000000,,
D45570,N39097,T0,rPET,418.0,10000000,,
D45571,N39099,T0,rPET,418.0,10000000,,
D45572,N39101,T0,rPET,418.0,10000000,,
D45573,N39103,T0,rPET,418.0,10000000,,
D45574,N39105,T0,rPET,418.0,10000000,,
D45575,N39107,T0,rPET,418.0,10000000,,
D45576,N39109,T0,rPET,418.0,10000000,,
D45577,N39111,T0,rPET,418.0,10000000,,
D45578,N39113,T0,rPET,418.0,10000000,,
D45579,N39115,T0,rPET,418.0,10000000,,
D45580,N39117,T0,rPET,418.0,10000000,,
D45581,N39119,T0,rPET,418.0,10000000,,
D45582,N39121,T0,rPET,418.0,10000000,,
D45583,N39123,T0,rPET,418.0,10000000,,
D45584,N39125,T0,rPET,418.0,10000000,,
D45585,N39127,T0,rPET,418.0,10000000,,
D45586,N39129,T0,rPET,418.0,10000000,,
D45587,N39131,T0,rPET,418.0,10000000,,
D45588,N39133,T0,rPET,418.0,10000000,,
D45589,N39135,T0,rPET,418.0,10000000,,
D45590,N39137,T0,rPET,418.0,10000000,,
D45591,N39139,T0,rPET,418.0,10000000,,
D45592,N39141,T0,rPET,418.0,10000000,,
D45593,N39143,T0,rPET,418.0,10000000,,
D45594,N39145,T0,rPET,418.0,10000000,,
D45595,N39147,T0,rPET,418.0,10000000,,
D45596,N39149,T0,rPET,418.0,10000000,,
D45597,N39151,T0,rPET,418.0,10000000,,
D45598,N39153,T0,rPET,418.0,10000000,,
D45599,N39155,T0,rPET,418.0,10000000,,
D45600,N39157,T0,rPET,418.0,10000000,,
D45601,N39159,T0,rPET,418.0,10000000,,
D45602,N39161,T0,rPET,418.0,10000000,,
D45603,N39163,T0,rPET,418.0,10000000,,
D45604,N39165,T0,rPET,418.0,10000000,,
D45605,N39167,T0,rPET,418.0,10000000,,
D45606,N39169,T0,rPET,418.0,10000000,,
D45607,N39171,T0,rPET,418.0,10000000,,
D45608,N39173,T0,rPET,418.0,10000000,,
D45609,N39175,T0,rPET,418.0,10000000,,
D45610,N40001,T0,rPET,418.0,10000000,,
D45611,N40003,T0,rPET,418.0,10000000,,
D45612,N40005,T0,rPET,418.0,10000000,,
D45613,N40007,T0,rPET,418.0,10000000,,
D45614,N40009,T0,rPET,418.0,10000000,,
D45615,N40011,T0,rPET,418.0,10000000,,
D45616,N40013,T0,rPET,418.0,10000000,,
D45617,N40015,T0,rPET,418.0,10000000,,
D45618,N40017,T0,rPET,418.0,10000000,,
D45619,N40019,T0,rPET,418.0,10000000,,
D45620,N40021,T0,rPET,418.0,10000000,,
D45621,N40023,T0,rPET,418.0,10000000,,
D45622,N40025,T0,rPET,418.0,10000000,,
D45623,N40027,T0,rPET,418.0,10000000,,
D45624,N40029,T0,rPET,418.0,10000000,,
D45625,N40031,T0,rPET,418.0,10000000,,
D45626,N40033,T0,rPET,418.0,10000000,,
D45627,N40035,T0,rPET,418.0,10000000,,
D45628,N40037,T0,rPET,418.0,10000000,,
D45629,N40039,T0,rPET,418.0,10000000,,
D45630,N40041,T0,rPET,418.0,10000000,,
D45631,N40043,T0,rPET,418.0,10000000,,
D45632,N40045,T0,rPET,418.0,10000000,,
D45633,N40047,T0,rPET,418.0,10000000,,
D45634,N40049,T0,rPET,418.0,10000000,,
D45635,N40051,T0,rPET,418.0,10000000,,
D45636,N40053,T0,rPET,418.0,10000000,,
D45637,N40055,T0,rPET,418.0,10000000,,
D45638,N40057,T0,rPET,418.0,10000000,,
D45639,N40059,T0,rPET,418.0,10000000,,
D45640,N40061,T0,rPET,418.0,10000000,,
D45641,N40063,T0,rPET,418.0,10000000,,
D45642,N40065,T0,rPET,418.0,10000000,,
D45643,N40067,T0,rPET,418.0,10000000,,
D45644,N40069,T0,rPET,418.0,10000000,,
D45645,N40071,T0,rPET,418.0,10000000,,
D45646,N40073,T0,rPET,418.0,10000000,,
D45647,N40075,T0,rPET,418.0,10000000,,
D45648,N40077,T0,rPET,418.0,10000000,,
D45649,N40079,T0,rPET,418.0,10000000,,
D45650,N40081,T0,rPET,418.0,10000000,,
D45651,N40083,T0,rPET,418.0,10000000,,
D45652,N40085,T0,rPET,418.0,10000000,,
D45653,N40087,T0,rPET,418.0,10000000,,
D45654,N40089,T0,rPET,418.0,10000000,,
D45655,N40091,T0,rPET,418.0,10000000,,
D45656,N40093,T0,rPET,418.0,10000000,,
D45657,N40095,T0,rPET,418.0,10000000,,
D45658,N40097,T0,rPET,418.0,10000000,,
D45659,N40099,T0,rPET,418.0,10000000,,
D45660,N40101,T0,rPET,418.0,10000000,,
D45661,N40103,T0,rPET,418.0,10000000,,
D45662,N40105,T0,rPET,418.0,10000000,,
D45663,N40107,T0,rPET,418.0,10000000,,
D45664,N40109,T0,rPET,418.0,10000000,,
D45665,N40111,T0,rPET,418.0,10000000,,
D45666,N40113,T0,rPET,418.0,10000000,,
D45667,N40115,T0,rPET,418.0,10000000,,
D45668,N40117,T0,rPET,418.0,10000000,,
D45669,N40119,T0,rPET,418.0,10000000,,
D45670,N40121,T0,rPET,418.0,10000000,,
D45671,N40123,T0,rPET,418.0,10000000,,
D45672,N40125,T0,rPET,418.0,10000000,,
D45673,N40127,T0,rPET,418.0,10000000,,
D45674,N40129,T0,rPET,418.0,10000000,,
D45675,N40131,T0,rPET,418.0,10000000,,
D45676,N40133,T0,rPET,418.0,10000000,,
D45677,N40135,T0,rPET,418.0,10000000,,
D45678,N40137,T0,rPET,418.0,10000000,,
D45679,N40139,T0,rPET,418.0,10000000,,
D45680,N40141,T0,rPET,418.0,10000000,,
D45681,N40143,T0,rPET,418.0,10000000,,
D45682,N40145,T0,rPET,418.0,10000000,,
D45683,N40147,T0,rPET,418.0,10000000,,
D45684,N40149,T0,rPET,418.0,10000000,,
D45685,N40151,T0,rPET,418.0,10000000,,
D45686,N40153,T0,rPET,418.0,10000000,,
D45687,N41001,T0,rPET,418.0,10000000,,
D45688,N41003,T0,rPET,418.0,10000000,,
D45689,N41005,T0,rPET,418.0,10000000,,
D45690,N41007,T0,rPET,418.0,10000000,,
D45691,N41009,T0,rPET,418.0,10000000,,
D45692,N41011,T0,rPET,418.0,10000000,,
D45693,N41013,T0,rPET,418.0,10000000,,
D45694,N41015,T0,rPET,418.0,10000000,,
D45695,N41017,T0,rPET,418.0,10000000,,
D45696,N41019,T0,rPET,418.0,10000000,,
D45697,N41021,T0,rPET,418.0,10000000,,
D45698,N41023,T0,rPET,418.0,10000000,,
D45699,N41025,T0,rPET,418.0,10000000,,
D45700,N41027,T0,rPET,418.0,10000000,,
D45701,N41029,T0,rPET,418.0,10000000,,
D45702,N41031,T0,rPET,418.0,10000000,,
D45703,N41033,T0,rPET,418.0,10000000,,
D45704,N41035,T0,rPET,418.0,10000000,,
D45705,N41037,T0,rPET,418.0,10000000,,
D45706,N41039,T0,rPET,418.0,10000000,,
D45707,N41041,T0,rPET,418.0,10000000,,
D45708,N41043,T0,rPET,418.0,10000000,,
D45709,N41045,T0,rPET,418.0,10000000,,
D45710,N41047,T0,rPET,418.0,10000000,,
D45711,N41049,T0,rPET,418.0,10000000,,
D45712,N41051,T0,rPET,418.0,10000000,,
D45713,N41053,T0,rPET,418.0,10000000,,
D45714,N41055,T0,rPET,418.0,10000000,,
D45715,N41057,T0,rPET,418.0,10000000,,
D45716,N41059,T0,rPET,418.0,10000000,,
D45717,N41061,T0,rPET,418.0,10000000,,
D45718,N41063,T0,rPET,418.0,10000000,,
D45719,N41065,T0,rPET,418.0,10000000,,
D45720,N41067,T0,rPET,418.0,10000000,,
D45721,N41069,T0,rPET,418.0,10000000,,
D45722,N41071,T0,rPET,418.0,10000000,,
D45723,N42001,T0,rPET,418.0,10000000,,
D45724,N42003,T0,rPET,418.0,10000000,,
D45725,N42005,T0,rPET,418.0,10000000,,
D45726,N42007,T0,rPET,418.0,10000000,,
D45727,N42009,T0,rPET,418.0,10000000,,
D45728,N42011,T0,rPET,418.0,10000000,,
D45729,N42013,T0,rPET,418.0,10000000,,
D45730,N42015,T0,rPET,418.0,10000000,,
D45731,N42017,T0,rPET,418.0,10000000,,
D45732,N42019,T0,rPET,418.0,10000000,,
D45733,N42021,T0,rPET,418.0,10000000,,
D45734,N42023,T0,rPET,418.0,10000000,,
D45735,N42025,T0,rPET,418.0,10000000,,
D45736,N42027,T0,rPET,418.0,10000000,,
D45737,N42029,T0,rPET,418.0,10000000,,
D45738,N42031,T0,rPET,418.0,10000000,,
D45739,N42033,T0,rPET,418.0,10000000,,
D45740,N42035,T0,rPET,418.0,10000000,,
D45741,N42037,T0,rPET,418.0,10000000,,
D45742,N42039,T0,rPET,418.0,10000000,,
D45743,N42041,T0,rPET,418.0,10000000,,
D45744,N42043,T0,rPET,418.0,10000000,,
D45745,N42045,T0,rPET,418.0,10000000,,
D45746,N42047,T0,rPET,418.0,10000000,,
D45747,N42049,T0,rPET,418.0,10000000,,
D45748,N42051,T0,rPET,418.0,10000000,,
D45749,N42053,T0,rPET,418.0,10000000,,
D45750,N42055,T0,rPET,418.0,10000000,,
D45751,N42057,T0,rPET,418.0,10000000,,
D45752,N42059,T0,rPET,418.0,10000000,,
D45753,N42061,T0,rPET,418.0,10000000,,
D45754,N42063,T0,rPET,418.0,10000000,,
D45755,N42065,T0,rPET,418.0,10000000,,
D45756,N42067,T0,rPET,418.0,10000000,,
D45757,N42069,T0,rPET,418.0,10000000,,
D45758,N42071,T0,rPET,418.0,10000000,,
D45759,N42073,T0,rPET,418.0,10000000,,
D45760,N42075,T0,rPET,418.0,10000000,,
D45761,N42077,T0,rPET,418.0,10000000,,
D45762,N42079,T0,rPET,418.0,10000000,,
D45763,N42081,T0,rPET,418.0,10000000,,
D45764,N42083,T0,rPET,418.0,10000000,,
D45765,N42085,T0,rPET,418.0,10000000,,
D45766,N42087,T0,rPET,418.0,10000000,,
D45767,N42089,T0,rPET,418.0,10000000,,
D45768,N42091,T0,rPET,418.0,10000000,,
D45769,N42093,T0,rPET,418.0,10000000,,
D45770,N42095,T0,rPET,418.0,10000000,,
D45771,N42097,T0,rPET,418.0,10000000,,
D45772,N42099,T0,rPET,418.0,10000000,,
D45773,N42101,T0,rPET,418.0,10000000,,
D45774,N42103,T0,rPET,418.0,10000000,,
D45775,N42105,T0,rPET,418.0,10000000,,
D45776,N42107,T0,rPET,418.0,10000000,,
D45777,N42109,T0,rPET,418.0,10000000,,
D45778,N42111,T0,rPET,418.0,10000000,,
D45779,N42113,T0,rPET,418.0,10000000,,
D45780,N42115,T0,rPET,418.0,10000000,,
D45781,N42117,T0,rPET,418.0,10000000,,
D45782,N42119,T0,rPET,418.0,10000000,,
D45783,N42121,T0,rPET,418.0,10000000,,
D45784,N42123,T0,rPET,418.0,10000000,,
D45785,N42125,T0,rPET,418.0,10000000,,
D45786,N42127,T0,rPET,418.0,10000000,,
D45787,N42129,T0,rPET,418.0,10000000,,
D45788,N42131,T0,rPET,418.0,10000000,,
D45789,N42133,T0,rPET,418.0,10000000,,
D45790,N44001,T0,rPET,418.0,10000000,,
D45791,N44003,T0,rPET,418.0,10000000,,
D45792,N44005,T0,rPET,418.0,10000000,,
D45793,N44007,T0,rPET,418.0,10000000,,
D45794,N44009,T0,rPET,418.0,10000000,,
D45795,N45001,T0,rPET,418.0,10000000,,
D45796,N45003,T0,rPET,418.0,10000000,,
D45797,N45005,T0,rPET,418.0,10000000,,
D45798,N45007,T0,rPET,418.0,10000000,,
D45799,N45009,T0,rPET,418.0,10000000,,
D45800,N45011,T0,rPET,418.0,10000000,,
D45801,N45013,T0,rPET,418.0,10000000,,
D45802,N45015,T0,rPET,418.0,10000000,,
D45803,N45017,T0,rPET,418.0,10000000,,
D45804,N45019,T0,rPET,418.0,10000000,,
D45805,N45021,T0,rPET,418.0,10000000,,
D45806,N45023,T0,rPET,418.0,10000000,,
D45807,N45025,T0,rPET,418.0,10000000,,
D45808,N45027,T0,rPET,418.0,10000000,,
D45809,N45029,T0,rPET,418.0,10000000,,
D45810,N45031,T0,rPET,418.0,10000000,,
D45811,N45033,T0,rPET,418.0,10000000,,
D45812,N45035,T0,rPET,418.0,10000000,,
D45813,N45037,T0,rPET,418.0,10000000,,
D45814,N45039,T0,rPET,418.0,10000000,,
D45815,N45041,T0,rPET,418.0,10000000,,
D45816,N45043,T0,rPET,418.0,10000000,,
D45817,N45045,T0,rPET,418.0,10000000,,
D45818,N45047,T0,rPET,418.0,10000000,,
D45819,N45049,T0,rPET,418.0,10000000,,
D45820,N45051,T0,rPET,418.0,10000000,,
D45821,N45053,T0,rPET,418.0,10000000,,
D45822,N45055,T0,rPET,418.0,10000000,,
D45823,N45057,T0,rPET,418.0,10000000,,
D45824,N45059,T0,rPET,418.0,10000000,,
D45825,N45061,T0,rPET,418.0,10000000,,
D45826,N45063,T0,rPET,418.0,10000000,,
D45827,N45065,T0,rPET,418.0,10000000,,
D45828,N45067,T0,rPET,418.0,10000000,,
D45829,N45069,T0,rPET,418.0,10000000,,
D45830,N45071,T0,rPET,418.0,10000000,,
D45831,N45073,T0,rPET,418.0,10000000,,
D45832,N45075,T0,rPET,418.0,10000000,,
D45833,N45077,T0,rPET,418.0,10000000,,
D45834,N45079,T0,rPET,418.0,10000000,,
D45835,N45081,T0,rPET,418.0,10000000,,
D45836,N45083,T0,rPET,418.0,10000000,,
D45837,N45085,T0,rPET,418.0,10000000,,
D45838,N45087,T0,rPET,418.0,10000000,,
D45839,N45089,T0,rPET,418.0,10000000,,
D45840,N45091,T0,rPET,418.0,10000000,,
D45841,N46003,T0,rPET,418.0,10000000,,
D45842,N46005,T0,rPET,418.0,10000000,,
D45843,N46007,T0,rPET,418.0,10000000,,
D45844,N46009,T0,rPET,418.0,10000000,,
D45845,N46011,T0,rPET,418.0,10000000,,
D45846,N46013,T0,rPET,418.0,10000000,,
D45847,N46015,T0,rPET,418.0,10000000,,
D45848,N46017,T0,rPET,418.0,10000000,,
D45849,N46019,T0,rPET,418.0,10000000,,
D45850,N46021,T0,rPET,418.0,10000000,,
D45851,N46023,T0,rPET,418.0,10000000,,
D45852,N46025,T0,rPET,418.0,10000000,,
D45853,N46027,T0,rPET,418.0,10000000,,
D45854,N46029,T0,rPET,418.0,10000000,,
D45855,N46031,T0,rPET,418.0,10000000,,
D45856,N46033,T0,rPET,418.0,10000000,,
D45857,N46035,T0,rPET,418.0,10000000,,
D45858,N46037,T0,rPET,418.0,10000000,,
D45859,N46039,T0,rPET,418.0,10000000,,
D45860,N46041,T0,rPET,418.0,10000000,,
D45861,N46043,T0,rPET,418.0,10000000,,
D45862,N46045,T0,rPET,418.0,10000000,,
D45863,N46047,T0,rPET,418.0,10000000,,
D45864,N46049,T0,rPET,418.0,10000000,,
D45865,N46051,T0,rPET,418.0,10000000,,
D45866,N46053,T0,rPET,418.0,10000000,,
D45867,N46055,T0,rPET,418.0,10000000,,
D45868,N46057,T0,rPET,418.0,10000000,,
D45869,N46059,T0,rPET,418.0,10000000,,
D45870,N46061,T0,rPET,418.0,10000000,,
D45871,N46063,T0,rPET,418.0,10000000,,
D45872,N46065,T0,rPET,418.0,10000000,,
D45873,N46067,T0,rPET,418.0,10000000,,
D45874,N46069,T0,rPET,418.0,10000000,,
D45875,N46071,T0,rPET,418.0,10000000,,
D45876,N46073,T0,rPET,418.0,10000000,,
D45877,N46075,T0,rPET,418.0,10000000,,
D45878,N46077,T0,rPET,418.0,10000000,,
D45879,N46079,T0,rPET,418.0,10000000,,
D45880,N46081,T0,rPET,418.0,10000000,,
D45881,N46083,T0,rPET,418.0,10000000,,
D45882,N46085,T0,rPET,418.0,10000000,,
D45883,N46087,T0,rPET,418.0,10000000,,
D45884,N46089,T0,rPET,418.0,10000000,,
D45885,N46091,T0,rPET,418.0,10000000,,
D45886,N46093,T0,rPET,418.0,10000000,,
D45887,N46095,T0,rPET,418.0,10000000,,
D45888,N46097,T0,rPET,418.0,10000000,,
D45889,N46099,T0,rPET,418.0,10000000,,
D45890,N46101,T0,rPET,418.0,10000000,,
D45891,N46102,T0,rPET,418.0,10000000,,
D45892,N46103,T0,rPET,418.0,10000000,,
D45893,N46105,T0,rPET,418.0,10000000,,
D45894,N46107,T0,rPET,418.0,10000000,,
D45895,N46109,T0,rPET,418.0,10000000,,
D45896,N46111,T0,rPET,418.0,10000000,,
D45897,N46115,T0,rPET,418.0,10000000,,
D45898,N46117,T0,rPET,418.0,10000000,,
D45899,N46119,T0,rPET,418.0,10000000,,
D45900,N46121,T0,rPET,418.0,10000000,,
D45901,N46123,T0,rPET,418.0,10000000,,
D45902,N46125,T0,rPET,418.0,10000000,,
D45903,N46127,T0,rPET,418.0,10000000,,
D45904,N46129,T0,rPET,418.0,10000000,,
D45905,N46135,T0,rPET,418.0,10000000,,
D45906,N46137,T0,rPET,418.0,10000000,,
D45907,N47001,T0,rPET,418.0,10000000,,
D45908,N47003,T0,rPET,418.0,10000000,,
D45909,N47005,T0,rPET,418.0,10000000,,
D45910,N47007,T0,rPET,418.0,10000000,,
D45911,N47009,T0,rPET,418.0,10000000,,
D45912,N47011,T0,rPET,418.0,10000000,,
D45913,N47013,T0,rPET,418.0,10000000,,
D45914,N47015,T0,rPET,418.0,10000000,,
D45915,N47017,T0,rPET,418.0,10000000,,
D45916,N47019,T0,rPET,418.0,10000000,,
D45917,N47021,T0,rPET,418.0,10000000,,
D45918,N47023,T0,rPET,418.0,10000000,,
D45919,N47025,T0,rPET,418.0,10000000,,
D45920,N47027,T0,rPET,418.0,10000000,,
D45921,N47029,T0,rPET,418.0,10000000,,
D45922,N47031,T0,rPET,418.0,10000000,,
D45923,N47033,T0,rPET,418.0,10000000,,
D45924,N47035,T0,rPET,418.0,10000000,,
D45925,N47037,T0,rPET,418.0,10000000,,
D45926,N47039,T0,rPET,418.0,10000000,,
D45927,N47041,T0,rPET,418.0,10000000,,
D45928,N47043,T0,rPET,418.0,10000000,,
D45929,N47045,T0,rPET,418.0,10000000,,
D45930,N47047,T0,rPET,418.0,10000000,,
D45931,N47049,T0,rPET,418.0,10000000,,
D45932,N47051,T0,rPET,418.0,10000000,,
D45933,N47053,T0,rPET,418.0,10000000,,
D45934,N47055,T0,rPET,418.0,10000000,,
D45935,N47057,T0,rPET,418.0,10000000,,
D45936,N47059,T0,rPET,418.0,10000000,,
D45937,N47061,T0,rPET,418.0,10000000,,
D45938,N47063,T0,rPET,418.0,10000000,,
D45939,N47065,T0,rPET,418.0,10000000,,
D45940,N47067,T0,rPET,418.0,10000000,,
D45941,N47069,T0,rPET,418.0,10000000,,
D45942,N47071,T0,rPET,418.0,10000000,,
D45943,N47073,T0,rPET,418.0,10000000,,
D45944,N47075,T0,rPET,418.0,10000000,,
D45945,N47077,T0,rPET,418.0,10000000,,
D45946,N47079,T0,rPET,418.0,10000000,,
D45947,N47081,T0,rPET,418.0,10000000,,
D45948,N47083,T0,rPET,418.0,10000000,,
D45949,N47085,T0,rPET,418.0,10000000,,
D45950,N47087,T0,rPET,418.0,10000000,,
D45951,N47089,T0,rPET,418.0,10000000,,
D45952,N47091,T0,rPET,418.0,10000000,,
D45953,N47093,T0,rPET,418.0,10000000,,
D45954,N47095,T0,rPET,418.0,10000000,,
D45955,N47097,T0,rPET,418.0,10000000,,
D45956,N47099,T0,rPET,418.0,10000000,,
D45957,N47101,T0,rPET,418.0,10000000,,
D45958,N47103,T0,rPET,418.0,10000000,,
D45959,N47105,T0,rPET,418.0,10000000,,
D45960,N47107,T0,rPET,418.0,10000000,,
D45961,N47109,T0,rPET,418.0,10000000,,
D45962,N47111,T0,rPET,418.0,10000000,,
D45963,N47113,T0,rPET,418.0,10000000,,
D45964,N47115,T0,rPET,418.0,10000000,,
D45965,N47117,T0,rPET,418.0,10000000,,
D45966,N47119,T0,rPET,418.0,10000000,,
D45967,N47121,T0,rPET,418.0,10000000,,
D45968,N47123,T0,rPET,418.0,10000000,,
D45969,N47125,T0,rPET,418.0,10000000,,
D45970,N47127,T0,rPET,418.0,10000000,,
D45971,N47129,T0,rPET,418.0,10000000,,
D45972,N47131,T0,rPET,418.0,10000000,,
D45973,N47133,T0,rPET,418.0,10000000,,
D45974,N47135,T0,rPET,418.0,10000000,,
D45975,N47137,T0,rPET,418.0,10000000,,
D45976,N47139,T0,rPET,418.0,10000000,,
D45977,N47141,T0,rPET,418.0,10000000,,
D45978,N47143,T0,rPET,418.0,10000000,,
D45979,N47145,T0,rPET,418.0,10000000,,
D45980,N47147,T0,rPET,418.0,10000000,,
